"female_nonwhite"|"GenderRace"|"resid_LSAT"|"resid_UGPA"|"scf_LSAT"|"scf_UGPA"
"859"|0|"Female-White"|1.81069298992886|0.461051260209454|39|3.7
"860"|0|"Female-White"|3.81069298992886|0.361051260209454|41|3.6
"861"|0|"Male-White"|-0.18930701007114|-0.638948739790546|37|2.6
"862"|0|"Male-White"|4.81069298992886|-0.638948739790546|42|2.6
"863"|0|"Male-White"|-1.18930701007114|-0.538948739790546|36|2.7
"864"|0|"Male-White"|1.81069298992886|0.261051260209454|39|3.5
"865"|0|"Female-White"|-2.18930701007114|0.161051260209454|35|3.4
"866"|0|"Male-White"|-6.18930701007114|0.561051260209454|31|3.8
"867"|0|"Female-White"|-3.18930701007114|0.261051260209454|34|3.5
"868"|0|"Male-White"|5.81069298992886|-0.538948739790546|43|2.7
"869"|0|"Female-White"|-14.1893070100711|-0.238948739790546|23|3
"870"|0|"Male-White"|0.81069298992886|0.061051260209454|38|3.3
"871"|0|"Male-NonWhite"|-8.18930701007114|-0.338948739790546|29|2.9
"872"|0|"Male-White"|3.81069298992886|-0.538948739790546|41|2.7
"873"|0|"Male-NonWhite"|-2.18930701007114|-0.638948739790546|35|2.6
"874"|0|"Male-White"|-7.18930701007114|0.261051260209454|30|3.5
"875"|0|"Male-NonWhite"|-1.18930701007114|-0.438948739790546|36|2.8
"876"|0|"Male-White"|-4.18930701007114|0.261051260209454|33|3.5
"877"|0|"Male-NonWhite"|-9.18930701007114|-0.238948739790546|28|3
"878"|0|"Male-White"|2.81069298992886|-0.238948739790546|40|3
"879"|0|"Female-White"|1.81069298992886|-0.238948739790546|39|3
"880"|0|"Male-White"|3.81069298992886|-0.338948739790546|41|2.9
"881"|0|"Male-NonWhite"|-6.18930701007114|-0.0389487397905457|31|3.2
"882"|0|"Male-NonWhite"|-8.18930701007114|-0.638948739790546|29|2.6
"883"|0|"Female-White"|-4.18930701007114|0.261051260209454|33|3.5
"884"|0|"Male-White"|-6.18930701007114|-0.838948739790546|31|2.4
"885"|0|"Male-White"|-0.18930701007114|0.061051260209454|37|3.3
"886"|0|"Male-White"|-4.18930701007114|0.161051260209454|33|3.4
"887"|0|"Male-White"|-3.18930701007114|0.361051260209454|34|3.6
"888"|0|"Male-White"|0.81069298992886|-0.438948739790546|38|2.8
"889"|0|"Male-White"|-3.18930701007114|0.461051260209454|34|3.7
"890"|0|"Male-White"|1.81069298992886|-0.0389487397905457|39|3.2
"891"|0|"Female-White"|-3.18930701007114|0.161051260209454|34|3.4
"892"|0|"Female-White"|-0.18930701007114|-0.338948739790546|37|2.9
"893"|0|"Female-NonWhite"|2.77086743044347|-0.292198581560219|39.96|2.947
"894"|0|"Female-NonWhite"|4.77086743044347|-0.0921985815602184|41.96|3.147
"895"|0|"Male-White"|5.81069298992886|0.461051260209454|43|3.7
"896"|0|"Female-White"|-1.18930701007114|-0.138948739790546|36|3.1
"897"|0|"Female-White"|-2.18930701007114|0.361051260209454|35|3.6
"898"|0|"Female-White"|3.81069298992886|0.061051260209454|41|3.3
"899"|0|"Male-White"|0.81069298992886|0.061051260209454|38|3.3
"900"|0|"Female-White"|-1.18930701007114|0.561051260209454|36|3.8
"901"|0|"Male-NonWhite"|-0.18930701007114|0.061051260209454|37|3.3
"902"|0|"Female-NonWhite"|-0.229132569556533|0.00780141843978166|36.96|3.247
"903"|0|"Female-NonWhite"|7.77086743044347|-0.192198581560219|44.96|3.047
"904"|0|"Male-White"|-0.18930701007114|-0.238948739790546|37|3
"905"|0|"Male-White"|4.81069298992886|-0.0389487397905457|42|3.2
"906"|0|"Female-White"|1.81069298992886|-0.438948739790546|39|2.8
"907"|0|"Male-White"|-0.18930701007114|0.061051260209454|37|3.3
"908"|0|"Male-White"|-0.18930701007114|-0.638948739790546|37|2.6
"909"|0|"Female-White"|-3.18930701007114|0.161051260209454|34|3.4
"910"|0|"Male-White"|-0.18930701007114|0.261051260209454|37|3.5
"911"|0|"Male-White"|-1.18930701007114|0.161051260209454|36|3.4
"912"|0|"Male-White"|0.81069298992886|0.361051260209454|38|3.6
"913"|0|"Male-NonWhite"|1.81069298992886|-0.738948739790546|39|2.5
"914"|0|"Male-White"|0.81069298992886|0.061051260209454|38|3.3
"915"|0|"Male-NonWhite"|-17.1893070100711|-1.03894873979055|20|2.2
"916"|0|"Male-NonWhite"|-7.18930701007114|0.261051260209454|30|3.5
"917"|0|"Female-White"|-2.18930701007114|0.261051260209454|35|3.5
"918"|0|"Female-White"|-7.18930701007114|-0.438948739790546|30|2.8
"919"|0|"Male-White"|3.81069298992886|-0.438948739790546|41|2.8
"920"|0|"Female-White"|0.81069298992886|-0.138948739790546|38|3.1
"921"|0|"Female-NonWhite"|-0.229132569556533|0.207801418439781|36.96|3.447
"922"|0|"Male-White"|0.81069298992886|0.261051260209454|38|3.5
"923"|0|"Male-White"|-1.18930701007114|0.261051260209454|36|3.5
"924"|0|"Female-NonWhite"|5.77086743044347|0.107801418439782|42.96|3.347
"925"|0|"Male-White"|-3.18930701007114|-0.638948739790546|34|2.6
"926"|0|"Male-White"|-3.18930701007114|0.261051260209454|34|3.5
"927"|0|"Female-NonWhite"|-0.229132569556533|-0.592198581560218|36.96|2.647
"928"|0|"Male-White"|2.81069298992886|-0.138948739790546|40|3.1
"929"|0|"Male-White"|6.81069298992886|-0.138948739790546|44|3.1
"930"|0|"Male-White"|-4.18930701007114|-0.438948739790546|33|2.8
"931"|0|"Male-White"|-1.18930701007114|-0.138948739790546|36|3.1
"932"|0|"Female-White"|-0.18930701007114|0.361051260209454|37|3.6
"933"|0|"Male-White"|-1.18930701007114|0.261051260209454|36|3.5
"934"|0|"Female-White"|-4.18930701007114|-0.138948739790546|33|3.1
"935"|0|"Female-NonWhite"|-6.22913256955653|0.507801418439782|30.96|3.747
"936"|0|"Male-White"|0.81069298992886|-0.338948739790546|38|2.9
"937"|0|"Female-White"|-1.18930701007114|-0.138948739790546|36|3.1
"938"|0|"Female-NonWhite"|-1.22913256955653|0.307801418439781|35.96|3.547
"939"|0|"Female-White"|-7.18930701007114|0.361051260209454|30|3.6
"940"|0|"Female-White"|-2.18930701007114|-0.438948739790546|35|2.8
"941"|0|"Male-White"|0.81069298992886|0.361051260209454|38|3.6
"942"|0|"Female-White"|0.81069298992886|-0.138948739790546|38|3.1
"943"|0|"Male-White"|5.81069298992886|-0.238948739790546|43|3
"944"|0|"Male-White"|3.81069298992886|0.161051260209454|41|3.4
"945"|0|"Male-White"|-1.18930701007114|-0.0389487397905457|36|3.2
"946"|0|"Female-White"|-2.18930701007114|-0.0389487397905457|35|3.2
"947"|0|"Male-NonWhite"|-2.18930701007114|-0.0389487397905457|35|3.2
"948"|0|"Female-White"|3.81069298992886|-0.238948739790546|41|3
"949"|0|"Female-White"|-1.18930701007114|-0.0389487397905457|36|3.2
"950"|0|"Male-White"|2.81069298992886|0.061051260209454|40|3.3
"951"|0|"Male-NonWhite"|-5.18930701007114|0.061051260209454|32|3.3
"952"|0|"Female-White"|-2.18930701007114|0.361051260209454|35|3.6
"953"|0|"Male-White"|1.81069298992886|0.361051260209454|39|3.6
"954"|0|"Male-White"|0.81069298992886|-0.0389487397905457|38|3.2
"955"|0|"Male-White"|-1.18930701007114|0.161051260209454|36|3.4
"956"|0|"Male-White"|0.81069298992886|-0.138948739790546|38|3.1
"957"|0|"Male-White"|2.81069298992886|0.261051260209454|40|3.5
"958"|0|"Female-White"|-2.18930701007114|-0.238948739790546|35|3
"959"|0|"Male-White"|0.81069298992886|-0.438948739790546|38|2.8
"960"|0|"Female-White"|2.81069298992886|-0.0389487397905457|40|3.2
"961"|0|"Male-White"|-2.18930701007114|0.661051260209454|35|3.9
"962"|0|"Female-White"|-1.18930701007114|0.261051260209454|36|3.5
"963"|0|"Male-White"|-2.18930701007114|0.461051260209454|35|3.7
"964"|0|"Male-White"|6.81069298992886|-0.438948739790546|44|2.8
"965"|0|"Male-White"|2.81069298992886|-0.438948739790546|40|2.8
"966"|0|"Male-White"|3.81069298992886|-0.0389487397905457|41|3.2
"967"|0|"Female-White"|-0.18930701007114|0.161051260209454|37|3.4
"968"|0|"Male-White"|-1.18930701007114|-0.0389487397905457|36|3.2
"969"|0|"Female-White"|-0.18930701007114|-0.0389487397905457|37|3.2
"970"|0|"Female-White"|5.81069298992886|0.461051260209454|43|3.7
"971"|0|"Female-White"|-1.18930701007114|0.461051260209454|36|3.7
"972"|0|"Female-White"|-0.18930701007114|0.561051260209454|37|3.8
"973"|0|"Male-White"|-0.18930701007114|0.361051260209454|37|3.6
"974"|0|"Female-White"|-0.18930701007114|0.061051260209454|37|3.3
"975"|0|"Male-White"|0.81069298992886|0.061051260209454|38|3.3
"976"|0|"Female-White"|-0.18930701007114|0.061051260209454|37|3.3
"977"|0|"Female-White"|0.81069298992886|0.361051260209454|38|3.6
"978"|0|"Male-White"|-1.18930701007114|-0.0389487397905457|36|3.2
"979"|0|"Male-White"|-0.18930701007114|0.161051260209454|37|3.4
"980"|0|"Male-White"|1.81069298992886|-0.438948739790546|39|2.8
"981"|0|"Female-White"|0.81069298992886|-0.138948739790546|38|3.1
"982"|0|"Female-NonWhite"|2.77086743044347|0.207801418439781|39.96|3.447
"983"|0|"Male-White"|-1.18930701007114|0.361051260209454|36|3.6
"984"|0|"Male-White"|2.81069298992886|-0.338948739790546|40|2.9
"985"|0|"Male-White"|1.81069298992886|0.261051260209454|39|3.5
"986"|0|"Male-White"|3.81069298992886|-0.238948739790546|41|3
"987"|0|"Male-White"|-2.18930701007114|-0.0389487397905457|35|3.2
"988"|0|"Male-White"|0.81069298992886|0.261051260209454|38|3.5
"989"|0|"Female-White"|-1.18930701007114|0.061051260209454|36|3.3
"990"|0|"Male-White"|0.81069298992886|-0.0389487397905457|38|3.2
"991"|0|"Female-White"|1.81069298992886|-0.0389487397905457|39|3.2
"992"|0|"Male-White"|-1.18930701007114|-0.138948739790546|36|3.1
"993"|0|"Female-White"|-1.18930701007114|0.361051260209454|36|3.6
"994"|0|"Female-White"|0.81069298992886|0.261051260209454|38|3.5
"995"|0|"Male-White"|0.81069298992886|-0.338948739790546|38|2.9
"996"|0|"Female-White"|-0.18930701007114|-0.0389487397905457|37|3.2
"997"|0|"Female-NonWhite"|4.77086743044347|0.407801418439782|41.96|3.647
"998"|0|"Male-White"|-1.18930701007114|0.461051260209454|36|3.7
"999"|0|"Male-White"|1.81069298992886|0.261051260209454|39|3.5
"1000"|0|"Male-White"|-1.18930701007114|-0.0389487397905457|36|3.2
"1001"|0|"Female-White"|-2.18930701007114|0.461051260209454|35|3.7
"1002"|0|"Male-White"|0.81069298992886|-0.138948739790546|38|3.1
"1003"|0|"Female-White"|-3.18930701007114|0.161051260209454|34|3.4
"1004"|0|"Female-White"|-1.18930701007114|0.261051260209454|36|3.5
"1005"|0|"Female-White"|-2.18930701007114|0.461051260209454|35|3.7
"1006"|0|"Male-White"|-3.18930701007114|0.261051260209454|34|3.5
"1007"|0|"Female-White"|-0.18930701007114|0.161051260209454|37|3.4
"1008"|0|"Female-White"|0.81069298992886|0.161051260209454|38|3.4
"1009"|0|"Female-White"|-0.18930701007114|-0.238948739790546|37|3
"1010"|0|"Female-White"|4.81069298992886|-0.0389487397905457|42|3.2
"1011"|0|"Male-White"|-2.18930701007114|0.261051260209454|35|3.5
"1012"|0|"Female-White"|-0.18930701007114|-0.138948739790546|37|3.1
"1013"|0|"Female-White"|-2.18930701007114|0.661051260209454|35|3.9
"1014"|0|"Male-White"|-3.18930701007114|0.461051260209454|34|3.7
"1015"|0|"Female-White"|-1.18930701007114|0.761051260209454|36|4
"1016"|0|"Female-White"|4.81069298992886|-0.238948739790546|42|3
"1017"|0|"Male-NonWhite"|-3.18930701007114|0.361051260209454|34|3.6
"1018"|0|"Male-White"|3.81069298992886|-0.338948739790546|41|2.9
"1019"|0|"Female-White"|-1.18930701007114|-0.0389487397905457|36|3.2
"1020"|0|"Male-White"|1.81069298992886|-0.0389487397905457|39|3.2
"1021"|0|"Male-White"|-2.18930701007114|0.261051260209454|35|3.5
"1022"|0|"Female-White"|1.81069298992886|0.161051260209454|39|3.4
"1023"|0|"Male-White"|-1.18930701007114|0.261051260209454|36|3.5
"1024"|0|"Male-NonWhite"|1.81069298992886|-0.138948739790546|39|3.1
"1025"|0|"Female-White"|1.81069298992886|0.261051260209454|39|3.5
"1026"|0|"Female-White"|-2.18930701007114|0.061051260209454|35|3.3
"1027"|0|"Male-White"|-1.18930701007114|0.061051260209454|36|3.3
"1028"|0|"Male-White"|-2.18930701007114|0.261051260209454|35|3.5
"1029"|0|"Male-White"|-1.18930701007114|0.461051260209454|36|3.7
"1030"|0|"Female-White"|-3.18930701007114|0.461051260209454|34|3.7
"1031"|0|"Male-White"|-3.18930701007114|-0.0389487397905457|34|3.2
"1032"|0|"Female-White"|-2.18930701007114|-0.338948739790546|35|2.9
"1033"|0|"Female-White"|-1.18930701007114|0.361051260209454|36|3.6
"1034"|0|"Male-White"|-0.18930701007114|-0.238948739790546|37|3
"1035"|0|"Male-White"|3.81069298992886|-0.438948739790546|41|2.8
"1036"|0|"Male-White"|-1.18930701007114|0.161051260209454|36|3.4
"1037"|0|"Male-White"|0.81069298992886|-0.738948739790546|38|2.5
"1038"|0|"Male-NonWhite"|-9.18930701007114|0.261051260209454|28|3.5
"1039"|0|"Female-White"|-0.18930701007114|-0.538948739790546|37|2.7
"1040"|0|"Male-White"|-3.18930701007114|0.561051260209454|34|3.8
"1041"|0|"Female-White"|-0.18930701007114|-0.0389487397905457|37|3.2
"1042"|0|"Female-White"|-0.18930701007114|0.761051260209454|37|4
"1043"|0|"Male-White"|3.81069298992886|-0.738948739790546|41|2.5
"1044"|0|"Male-NonWhite"|-2.18930701007114|-0.0389487397905457|35|3.2
"1045"|0|"Female-White"|-3.18930701007114|0.061051260209454|34|3.3
"1046"|0|"Female-White"|2.81069298992886|0.061051260209454|40|3.3
"1047"|0|"Female-White"|-1.18930701007114|-0.338948739790546|36|2.9
"1048"|0|"Female-White"|-0.18930701007114|0.261051260209454|37|3.5
"1049"|0|"Male-White"|4.81069298992886|-0.638948739790546|42|2.6
"1050"|0|"Male-White"|0.81069298992886|0.661051260209454|38|3.9
"1051"|0|"Male-White"|-1.18930701007114|-0.0389487397905457|36|3.2
"1052"|0|"Male-White"|-1.18930701007114|0.161051260209454|36|3.4
"1053"|0|"Female-White"|-0.18930701007114|0.161051260209454|37|3.4
"1054"|0|"Male-White"|-1.18930701007114|-0.338948739790546|36|2.9
"1055"|0|"Male-White"|-1.18930701007114|-0.238948739790546|36|3
"1056"|0|"Male-White"|-2.18930701007114|0.061051260209454|35|3.3
"1057"|0|"Female-White"|-5.18930701007114|0.361051260209454|32|3.6
"1058"|0|"Male-White"|-2.18930701007114|-0.0389487397905457|35|3.2
"1059"|0|"Male-White"|-1.18930701007114|-0.238948739790546|36|3
"1060"|0|"Female-NonWhite"|3.77086743044347|0.00780141843978166|40.96|3.247
"1061"|0|"Female-White"|-1.18930701007114|-0.438948739790546|36|2.8
"1062"|0|"Male-White"|-0.18930701007114|0.261051260209454|37|3.5
"1063"|0|"Male-White"|-3.18930701007114|0.261051260209454|34|3.5
"1064"|0|"Male-NonWhite"|-3.18930701007114|0.161051260209454|34|3.4
"1065"|0|"Female-NonWhite"|-1.22913256955653|-0.192198581560219|35.96|3.047
"1066"|0|"Female-White"|4.81069298992886|0.661051260209454|42|3.9
"1067"|0|"Female-White"|-2.18930701007114|0.161051260209454|35|3.4
"1068"|0|"Female-White"|1.81069298992886|0.161051260209454|39|3.4
"1069"|0|"Male-White"|-0.18930701007114|-0.238948739790546|37|3
"1070"|0|"Male-White"|-3.18930701007114|-0.638948739790546|34|2.6
"1071"|0|"Male-White"|-0.18930701007114|-0.838948739790546|37|2.4
"1072"|0|"Male-White"|5.81069298992886|0.161051260209454|43|3.4
"1073"|0|"Male-White"|-1.18930701007114|-0.438948739790546|36|2.8
"1074"|0|"Male-White"|1.81069298992886|-0.438948739790546|39|2.8
"1075"|0|"Female-White"|0.81069298992886|0.461051260209454|38|3.7
"1076"|0|"Female-NonWhite"|-3.22913256955653|0.307801418439781|33.96|3.547
"1077"|0|"Female-White"|-2.18930701007114|-0.338948739790546|35|2.9
"1078"|0|"Female-White"|-5.18930701007114|0.261051260209454|32|3.5
"1079"|0|"Female-White"|-3.18930701007114|0.261051260209454|34|3.5
"1080"|0|"Male-White"|-0.18930701007114|0.161051260209454|37|3.4
"1081"|0|"Male-White"|-2.18930701007114|-0.138948739790546|35|3.1
"1082"|0|"Male-White"|4.81069298992886|-0.638948739790546|42|2.6
"1083"|0|"Female-White"|-0.18930701007114|0.261051260209454|37|3.5
"1084"|0|"Female-White"|-4.18930701007114|0.361051260209454|33|3.6
"1085"|0|"Male-White"|-2.18930701007114|0.261051260209454|35|3.5
"1086"|0|"Male-NonWhite"|0.81069298992886|-1.03894873979055|38|2.2
"1087"|0|"Female-White"|-1.18930701007114|0.061051260209454|36|3.3
"1088"|0|"Female-White"|0.81069298992886|0.361051260209454|38|3.6
"1089"|0|"Male-White"|-7.18930701007114|0.361051260209454|30|3.6
"1090"|0|"Male-White"|-1.18930701007114|0.461051260209454|36|3.7
"1091"|0|"Female-White"|-3.18930701007114|0.461051260209454|34|3.7
"1092"|0|"Female-White"|-1.18930701007114|0.361051260209454|36|3.6
"1093"|0|"Female-White"|-12.1893070100711|0.261051260209454|25|3.5
"1094"|0|"Male-White"|2.81069298992886|-0.338948739790546|40|2.9
"1095"|0|"Male-White"|-1.18930701007114|0.461051260209454|36|3.7
"1096"|0|"Female-NonWhite"|-6.22913256955653|-0.292198581560219|30.96|2.947
"1097"|0|"Female-White"|-3.18930701007114|-0.0389487397905457|34|3.2
"1098"|0|"Male-White"|-1.18930701007114|0.561051260209454|36|3.8
"1099"|0|"Female-White"|-5.18930701007114|0.161051260209454|32|3.4
"1100"|0|"Female-White"|1.81069298992886|-0.638948739790546|39|2.6
"1101"|0|"Female-White"|-10.1893070100711|-0.238948739790546|27|3
"1102"|0|"Male-White"|9.81069298992886|-0.638948739790546|47|2.6
"1103"|0|"Female-White"|-7.18930701007114|0.561051260209454|30|3.8
"1104"|0|"Male-NonWhite"|1.81069298992886|-0.638948739790546|39|2.6
"1105"|0|"Male-White"|4.81069298992886|-0.238948739790546|42|3
"1106"|0|"Female-White"|-0.18930701007114|0.561051260209454|37|3.8
"1107"|0|"Female-White"|-9.18930701007114|0.361051260209454|28|3.6
"1108"|0|"Female-White"|-3.18930701007114|0.461051260209454|34|3.7
"1109"|0|"Female-White"|1.81069298992886|-0.138948739790546|39|3.1
"1110"|0|"Female-White"|-2.18930701007114|-0.238948739790546|35|3
"1111"|0|"Male-NonWhite"|-3.18930701007114|0.561051260209454|34|3.8
"1112"|0|"Male-NonWhite"|-12.1893070100711|-0.638948739790546|25|2.6
"1113"|0|"Female-White"|3.81069298992886|-0.0389487397905457|41|3.2
"1114"|0|"Female-White"|1.81069298992886|-0.238948739790546|39|3
"1115"|0|"Female-White"|1.81069298992886|-0.138948739790546|39|3.1
"1116"|0|"Female-White"|-3.18930701007114|-0.238948739790546|34|3
"1117"|0|"Male-White"|-9.18930701007114|-0.138948739790546|28|3.1
"1118"|0|"Male-White"|-0.18930701007114|-0.0389487397905457|37|3.2
"1119"|0|"Male-White"|-0.18930701007114|0.361051260209454|37|3.6
"1120"|0|"Female-White"|-7.18930701007114|0.161051260209454|30|3.4
"1121"|0|"Female-White"|-3.18930701007114|0.061051260209454|34|3.3
"1122"|0|"Male-White"|-3.18930701007114|0.161051260209454|34|3.4
"1123"|0|"Female-White"|-12.1893070100711|-0.338948739790546|25|2.9
"1124"|0|"Male-White"|-5.18930701007114|-0.338948739790546|32|2.9
"1125"|0|"Female-White"|-0.18930701007114|0.561051260209454|37|3.8
"1126"|0|"Female-White"|-4.18930701007114|0.461051260209454|33|3.7
"1127"|0|"Female-White"|-1.18930701007114|-0.138948739790546|36|3.1
"1128"|0|"Female-White"|-5.18930701007114|-0.0389487397905457|32|3.2
"1129"|0|"Male-White"|5.81069298992886|0.261051260209454|43|3.5
"1130"|0|"Female-White"|-2.18930701007114|0.661051260209454|35|3.9
"1131"|0|"Female-White"|-3.18930701007114|-0.238948739790546|34|3
"1132"|0|"Female-White"|1.81069298992886|-0.338948739790546|39|2.9
"1133"|0|"Female-White"|-9.18930701007114|-0.538948739790546|28|2.7
"1134"|0|"Male-White"|3.81069298992886|0.061051260209454|41|3.3
"1135"|0|"Male-White"|0.81069298992886|-0.0389487397905457|38|3.2
"1136"|0|"Female-White"|-2.18930701007114|0.561051260209454|35|3.8
"1137"|0|"Male-White"|2.81069298992886|-0.738948739790546|40|2.5
"1138"|0|"Female-White"|-6.18930701007114|-0.238948739790546|31|3
"1139"|0|"Male-White"|-10.1893070100711|-0.0389487397905457|27|3.2
"1140"|0|"Female-White"|2.81069298992886|0.561051260209454|40|3.8
"1141"|0|"Female-White"|-1.18930701007114|-0.338948739790546|36|2.9
"1142"|0|"Male-White"|1.81069298992886|-0.138948739790546|39|3.1
"1143"|0|"Male-White"|2.81069298992886|0.161051260209454|40|3.4
"1144"|0|"Female-White"|-0.18930701007114|0.461051260209454|37|3.7
"1145"|0|"Female-White"|5.81069298992886|-0.138948739790546|43|3.1
"1146"|0|"Male-White"|0.81069298992886|-0.0389487397905457|38|3.2
"1147"|0|"Male-White"|-3.18930701007114|0.161051260209454|34|3.4
"1148"|0|"Male-White"|4.81069298992886|-0.0389487397905457|42|3.2
"1149"|0|"Male-White"|1.81069298992886|0.061051260209454|39|3.3
"1150"|0|"Male-White"|1.81069298992886|0.061051260209454|39|3.3
"1151"|0|"Female-NonWhite"|3.77086743044347|0.207801418439781|40.96|3.447
"1152"|0|"Female-White"|1.81069298992886|0.561051260209454|39|3.8
"1153"|0|"Male-White"|8.81069298992886|-0.138948739790546|46|3.1
"1154"|0|"Male-White"|-0.18930701007114|0.561051260209454|37|3.8
"1155"|0|"Male-White"|2.81069298992886|0.061051260209454|40|3.3
"1156"|0|"Male-White"|2.81069298992886|-0.238948739790546|40|3
"1157"|0|"Male-NonWhite"|-9.18930701007114|-0.438948739790546|28|2.8
"1158"|0|"Male-NonWhite"|-5.18930701007114|-0.238948739790546|32|3
"1159"|0|"Male-White"|6.81069298992886|-0.138948739790546|44|3.1
"1160"|0|"Female-NonWhite"|-0.229132569556533|-0.492198581560218|36.96|2.747
"1161"|0|"Male-NonWhite"|1.81069298992886|0.561051260209454|39|3.8
"1162"|0|"Female-White"|-4.18930701007114|0.561051260209454|33|3.8
"1163"|0|"Male-NonWhite"|-1.18930701007114|-0.138948739790546|36|3.1
"1164"|0|"Male-White"|0.81069298992886|0.161051260209454|38|3.4
"1165"|0|"Female-White"|-1.18930701007114|0.261051260209454|36|3.5
"1166"|0|"Male-White"|-1.18930701007114|0.161051260209454|36|3.4
"1167"|0|"Male-White"|-0.18930701007114|0.561051260209454|37|3.8
"1168"|0|"Male-White"|-0.18930701007114|0.161051260209454|37|3.4
"1169"|0|"Male-White"|2.81069298992886|-0.438948739790546|40|2.8
"1170"|0|"Male-White"|1.81069298992886|-0.638948739790546|39|2.6
"1171"|0|"Male-White"|3.81069298992886|0.261051260209454|41|3.5
"1172"|0|"Male-White"|-2.18930701007114|0.761051260209454|35|4
"1173"|0|"Male-White"|-9.18930701007114|-0.238948739790546|28|3
"1174"|0|"Female-White"|-0.18930701007114|0.261051260209454|37|3.5
"1175"|0|"Female-White"|1.81069298992886|0.461051260209454|39|3.7
"1176"|0|"Male-White"|2.81069298992886|0.161051260209454|40|3.4
"1177"|0|"Male-White"|-0.18930701007114|0.661051260209454|37|3.9
"1178"|0|"Female-White"|3.81069298992886|0.461051260209454|41|3.7
"1179"|0|"Female-NonWhite"|-4.22913256955653|0.00780141843978166|32.96|3.247
"1180"|0|"Female-White"|1.81069298992886|0.761051260209454|39|4
"1181"|0|"Male-White"|4.81069298992886|0.261051260209454|42|3.5
"1182"|0|"Female-White"|0.81069298992886|0.361051260209454|38|3.6
"1183"|0|"Female-White"|4.81069298992886|-0.238948739790546|42|3
"1184"|0|"Female-White"|3.81069298992886|-0.138948739790546|41|3.1
"1185"|0|"Female-NonWhite"|-6.22913256955653|0.207801418439781|30.96|3.447
"1186"|0|"Female-White"|3.81069298992886|0.261051260209454|41|3.5
"1187"|0|"Male-White"|1.81069298992886|0.361051260209454|39|3.6
"1188"|0|"Male-White"|-9.18930701007114|0.661051260209454|28|3.9
"1189"|0|"Male-White"|-3.18930701007114|0.561051260209454|34|3.8
"1190"|0|"Female-White"|3.81069298992886|0.061051260209454|41|3.3
"1191"|0|"Female-White"|-0.18930701007114|0.061051260209454|37|3.3
"1192"|0|"Female-White"|2.81069298992886|0.661051260209454|40|3.9
"1193"|0|"Female-White"|-3.18930701007114|0.761051260209454|34|4
"1194"|0|"Male-White"|9.81069298992886|-0.138948739790546|47|3.1
"1195"|0|"Male-NonWhite"|-8.18930701007114|0.561051260209454|29|3.8
"1196"|0|"Male-NonWhite"|-4.18930701007114|-0.138948739790546|33|3.1
"1197"|0|"Female-NonWhite"|-1.22913256955653|-0.192198581560219|35.96|3.047
"1198"|0|"Female-NonWhite"|-2.22913256955653|-0.692198581560219|34.96|2.547
"1199"|0|"Male-White"|5.81069298992886|-0.738948739790546|43|2.5
"1200"|0|"Female-White"|4.81069298992886|0.461051260209454|42|3.7
"1201"|0|"Male-White"|1.81069298992886|-0.138948739790546|39|3.1
"1202"|0|"Male-White"|-0.18930701007114|0.061051260209454|37|3.3
"1203"|0|"Female-White"|-2.18930701007114|0.761051260209454|35|4
"1204"|0|"Female-NonWhite"|1.77086743044347|0.407801418439782|38.96|3.647
"1205"|0|"Female-White"|3.81069298992886|-0.138948739790546|41|3.1
"1206"|0|"Female-White"|2.81069298992886|0.761051260209454|40|4
"1207"|0|"Male-White"|1.81069298992886|0.561051260209454|39|3.8
"1208"|0|"Female-NonWhite"|-4.22913256955653|-0.692198581560219|32.96|2.547
"1209"|0|"Female-NonWhite"|-3.22913256955653|-0.592198581560218|33.96|2.647
"1210"|0|"Male-NonWhite"|-13.1893070100711|0.061051260209454|24|3.3
"1211"|0|"Male-White"|2.81069298992886|-0.338948739790546|40|2.9
"1212"|0|"Male-White"|-0.18930701007114|0.361051260209454|37|3.6
"1213"|0|"Female-White"|2.81069298992886|0.361051260209454|40|3.6
"1214"|0|"Female-White"|8.81069298992886|0.061051260209454|46|3.3
"1215"|0|"Male-White"|-0.18930701007114|0.161051260209454|37|3.4
"1216"|0|"Female-White"|5.81069298992886|0.461051260209454|43|3.7
"1217"|0|"Female-White"|-3.18930701007114|0.361051260209454|34|3.6
"1218"|0|"Male-White"|-9.18930701007114|0.461051260209454|28|3.7
"1219"|0|"Female-NonWhite"|-2.22913256955653|0.107801418439782|34.96|3.347
"1220"|0|"Female-White"|-1.18930701007114|0.461051260209454|36|3.7
"1221"|0|"Female-White"|3.81069298992886|0.261051260209454|41|3.5
"1222"|0|"Female-White"|0.81069298992886|0.161051260209454|38|3.4
"1223"|0|"Male-White"|-1.18930701007114|0.361051260209454|36|3.6
"1224"|0|"Male-White"|4.81069298992886|0.261051260209454|42|3.5
"1225"|0|"Male-NonWhite"|-6.18930701007114|-1.03894873979055|31|2.2
"1226"|0|"Male-White"|2.81069298992886|0.461051260209454|40|3.7
"1227"|0|"Male-White"|4.81069298992886|-0.138948739790546|42|3.1
"1228"|0|"Female-White"|0.81069298992886|0.161051260209454|38|3.4
"1229"|0|"Female-White"|4.81069298992886|0.061051260209454|42|3.3
"1230"|0|"Male-White"|4.81069298992886|-0.238948739790546|42|3
"1231"|0|"Male-White"|-0.18930701007114|0.061051260209454|37|3.3
