"sex"|"race_nonwhite"|"U"|"UGPA"|"pr_UGPA"|"scf_UGPA"|"LSAT"|"pr_LSAT"|"scf_LSAT"
"3500"|"Male"|"White"|-0.385351362638351|3|3.06720785328852|3.06720785328852|39|37.2800437462176|37.2800437462176
"3501"|"Male"|"White"|0.280247051658868|3.3|3.29714480789311|3.29714480789311|40|38.1005117920712|38.1005117920712
"3502"|"Female"|"White"|-0.218953099837446|3.2|3.25820470557916|3.12469162875744|40|36.8793306889039|37.4834876745304
"3503"|"Male"|"White"|0.666756536114461|3.5|3.43066798323803|3.43066798323803|39|38.5852152538462|38.5852152538462
"3506"|"Female"|"White"|-0.240961306701168|3.2|3.25060177270875|3.11708869588703|40|36.8527938859819|37.4565161458539
"3508"|"Female"|"White"|-0.0314915768045023|3.3|3.32296497361142|3.1894518967897|37|37.1061418609643|37.7140144659217
"3509"|"Male"|"White"|0.138321052211391|3.3|3.24811519575585|3.24811519575585|38|37.9240614994951|37.9240614994951
"3510"|"Female"|"White"|0.159658834433883|3.4|3.3889996012299|3.25548652440818|38|37.3388526585124|37.950537530432
"3513"|"Male"|"White"|-0.38354010757566|3|3.06783356762945|3.06783356762945|39|37.2822522904185|37.2822522904185
"3517"|"Female"|"NonWhite"|0.651410225087506|3.4|3.33286841209073|3.19935533526901|38|33.065616946634|33.6072976954219
"3518"|"Male"|"White"|0.413190610896046|3.4|3.34307135532572|3.34307135532572|36|38.2665392230637|38.2665392230637
"3519"|"Male"|"White"|-0.84972024048699|2.8|2.90678745069725|2.90678745069725|40|36.7181129050992|36.7181129050992
"3520"|"Male"|"White"|-1.22296225937587|2.6|2.77784764058007|2.77784764058007|40|36.2726003430602|36.2726003430602
"3521"|"Male"|"White"|0.45547926492712|3.4|3.35768035095036|3.35768035095036|41|38.319503205338|38.319503205338
"3522"|"Female"|"NonWhite"|-0.566163132457836|2.8|2.912246752201|2.77873367537928|39|31.7747239423922|32.2952572893254
"3523"|"Female"|"White"|-0.734890976046551|3|3.07996932900312|2.9464562521814|38|36.2622264658326|36.856274053586
"3524"|"Male"|"White"|-1.01495635068084|2.7|2.84970515129183|2.84970515129183|38|36.5202112101178|36.5202112101178
"3525"|"Female"|"White"|-0.65768589431637|3|3.10664051840458|2.97312744158286|39|36.3539088710863|36.9494583994812
"3526"|"Male"|"White"|-0.89016818565736|2.8|2.8928143444928|2.8928143444928|38|36.6695698857724|36.6695698857724
"3527"|"Female"|"White"|-0.260628886508393|3.2|3.24380743049252|3.1102943536708|39|36.8290954944691|37.4324295274261
"3528"|"Male"|"White"|-0.248785263864136|3.1|3.11438583956351|3.11438583956351|38|37.4469323956656|37.4469323956656
"3531"|"Female"|"White"|-0.699039175008445|3|3.09235465590702|2.9588415790853|38|36.3047723251819|36.8995168989612
"3534"|"Male"|"White"|-1.04231513773663|2.7|2.84025381240317|2.84025381240317|43|36.4875469343777|36.4875469343777
"3536"|"Female"|"White"|1.14953108851697|3.9|3.7309598683555|3.59744679153378|37|38.567498009184|39.1993105422514
"3537"|"Male"|"White"|-0.000312823116477255|3.2|3.20022287748526|3.20022287748526|39|37.7524931468831|37.7524931468831
"3541"|"Female"|"White"|0.835628091752613|3.7|3.62251925676921|3.48900617994749|39|38.1735611245588|38.7989201858224
"3547"|"Female"|"White"|-1.31353693620729|2.7|2.88007088120694|2.74655780438522|38|35.5823947333696|36.1653053215478
"3550"|"Male"|"White"|-1.23232797994658|2.6|2.77461216823|2.77461216823|41|36.2614909437355|36.2614909437355
"3551"|"Female"|"White"|-0.454323606018704|3.1|3.17689384871331|3.04338077189159|37|36.5965161661726|37.1960400858961
"3552"|"Male"|"White"|0.0282047290376176|3.2|3.2100745221921|3.2100745221921|38|37.7877219298603|37.7877219298603
"3553"|"Female"|"White"|-0.697425450609826|3|3.09291213150465|2.95939905468293|38|36.3066885292143|36.9014644942372
"3556"|"Male"|"White"|-0.208294008501955|3.1|3.12837390766299|3.12837390766299|37|37.4965575992976|37.4965575992976
"3558"|"Female"|"White"|-1.10987458648168|2.8|2.9504278704329|2.81691479361118|41|35.8202048786409|36.4070112712666
"3560"|"Male"|"White"|1.29111466477521|3.8|3.64635811050262|3.64635811050262|42|39.3812531654852|39.3812531654852
"3561"|"Male"|"White"|-0.670700518302464|2.9|2.96863142275168|2.96863142275168|38|36.9337336230674|36.9337336230674
"3564"|"Female"|"White"|-0.60422447588836|3|3.12510924591073|2.99159616908901|44|36.4175310509471|37.0141228375307
"3567"|"Male"|"White"|0.618495207025903|3.5|3.4139956733325|3.4139956733325|38|38.5243576714523|38.5243576714523
"3568"|"Male"|"White"|-0.451473387480035|3|3.04436540550348|3.04436540550348|35|37.1995077124213|37.1995077124213
"3569"|"Female"|"White"|0.413597616449931|3.5|3.47672503587419|3.34321195905247|36|37.6502622419153|38.2670486238593
"3570"|"Male"|"White"|-0.741003515913326|2.8|2.94434462034503|2.94434462034503|47|36.8489064385174|36.8489064385174
"3571"|"Male"|"White"|1.23521946385508|3.8|3.62704861095978|3.62704861095978|36|39.3093241125453|39.3093241125453
"3572"|"Male"|"White"|0.462780149603099|3.4|3.36020250718188|3.36020250718188|37|38.3286545395748|38.3286545395748
"3576"|"Female"|"White"|-0.273467351723568|3.2|3.23937226729206|3.10585919047034|37|36.8136340455617|37.4167147891506
"3578"|"Female"|"White"|-0.337366612556661|3.2|3.21729769331196|3.08378461649024|38|36.7367762389667|37.3385978984051
"3579"|"Female"|"White"|-0.319159418082054|3.2|3.22358753228912|3.0900744554674|37|36.7586594272491|37.3608395769535
"3581"|"Female"|"White"|-0.898291153330738|2.9|3.02352126912268|2.89000819230096|38|36.0689476683716|36.6598289639641
"3583"|"Female"|"White"|0.227116008891895|3.4|3.4123032884502|3.27879021162848|38|37.4213244639085|38.0343603884751
"3584"|"Male"|"White"|0.00974177526632606|3.2|3.20369632886714|3.20369632886714|36|37.7649102126891|37.7649102126891
"3586"|"Male"|"White"|-0.16259266975113|3.1|3.14416184589721|3.14416184589721|40|37.5526471739186|37.5526471739186
"3587"|"Female"|"White"|1.09667006937666|3.8|3.71269855417966|3.57918547735794|43|38.5008758307504|39.1315969596696
"3590"|"Male"|"NonWhite"|-1.67643673879757|2.2|2.39517967895161|2.39517967895161|31|31.1435437508393|31.1435437508393
"3594"|"Male"|"NonWhite"|-0.219160838674375|2.9|2.89860873661666|2.89860873661666|21|32.6638740709548|32.6638740709548
"3596"|"Male"|"NonWhite"|-2.46046538802759|1.8|2.12432993524084|2.12432993524084|31|30.3550817729366|30.3550817729366
"3597"|"Male"|"NonWhite"|-1.2632112291816|2.4|2.53793214531131|2.53793214531131|25|31.5673140007103|31.5673140007103
"3599"|"Male"|"White"|-1.99159616230492|2.3|2.51231615034664|2.51231615034664|26|35.3720916804833|35.3720916804833
"3602"|"Male"|"NonWhite"|-1.12944440284275|2.5|2.5841430977637|2.5841430977637|18|31.7057259680509|31.7057259680509
"3603"|"Male"|"White"|-2.23333739406324|2.2|2.42880446907023|2.42880446907023|27|35.0935225936213|35.0935225936213
"3604"|"Male"|"White"|-0.906135085173714|2.8|2.88729843554469|2.88729843554469|30|36.6504251128656|36.6504251128656
"3605"|"Female"|"NonWhite"|-0.266984069949915|3|3.01560084835997|2.88208777153825|24|32.0871712195781|32.6128230760294
"3606"|"Male"|"White"|0.314179005853535|3.4|3.3088669064494|3.3088669064494|29|38.1428193444141|38.1428193444141
"3607"|"Male"|"White"|-1.58106035510587|2.5|2.65413943483141|2.65413943483141|29|35.8502458542528|35.8502458542528
"3612"|"Female"|"NonWhite"|-2.15539617070073|2.1|2.36323191514432|2.2297188383226|24|30.1653074367922|30.6594753316828
"3614"|"Male"|"NonWhite"|-1.7327717192852|2.2|2.37571825360445|2.37571825360445|22|31.0862135658828|31.0862135658828
"3617"|"Male"|"White"|-1.11798449015572|2.7|2.81411315449532|2.81411315449532|30|36.3973556475394|36.3973556475394
"3618"|"Male"|"NonWhite"|-1.05920231130528|2.5|2.60840885961987|2.60840885961987|28|31.7786501069447|31.7786501069447
"3619"|"Male"|"NonWhite"|-0.0473585930975287|3|2.95795936650642|2.95795936650642|17|32.8479319765673|32.8479319765673
"3621"|"Male"|"White"|-0.73375538545112|2.9|2.94684855215926|2.94684855215926|27|36.8576429749042|36.8576429749042
"3625"|"Female"|"White"|-0.073849869206666|3.3|3.30833192078558|3.17481884396386|37|37.0547705499676|37.6618015904005
"3628"|"Female"|"NonWhite"|-2.2413198467002|2.1|2.33354880898997|2.20003573216825|15|30.0806533930489|30.5734344858763
"3629"|"Male"|"NonWhite"|-0.240965120756081|2.9|2.89107625139507|2.89107625139507|18|32.6405882345702|32.6405882345702
"3631"|"Female"|"White"|-1.6751024906485|2.6|2.75516481068105|2.62165173385933|25|35.1640887695406|35.740146671798
"3632"|"Female"|"NonWhite"|-0.710617927179492|2.8|2.86234354500752|2.7288304681858|25|31.6249537410049|32.1430335533506
"3633"|"Female"|"White"|-2.25246770223517|2.3|2.55570880899112|2.4221957321694|34|34.5062899517383|35.0715717975032
"3634"|"Male"|"White"|-0.843954618591565|2.8|2.90877923660232|2.90877923660232|33|36.7250376641441|36.7250376641441
"3635"|"Female"|"NonWhite"|-1.60003649488209|2.4|2.55508590671784|2.42157282989612|20|30.7182366525083|31.2214626306665
"3636"|"Male"|"NonWhite"|-1.19041433290646|2.4|2.56308048742664|2.56308048742664|31|31.6425637086229|31.6425637086229
"3644"|"Female"|"White"|-1.21773615080506|2.8|2.91316612357974|2.77965304675802|31|35.6940610061662|36.2788009105903
"3646"|"Male"|"NonWhite"|-0.461908696231671|2.8|2.81474930741046|2.81474930741046|22|32.4055663388927|32.4055663388927
"3648"|"Male"|"White"|-1.58743923363593|2.5|2.65193579390997|2.65193579390997|31|35.8427671153194|35.8427671153194
"3649"|"Male"|"White"|0.318117535169454|3.4|3.31022750680101|3.31022750680101|21|38.1477330830417|38.1477330830417
"3650"|"Female"|"White"|-0.335535420304969|3.2|3.21793029513402|3.0844172183123|32|36.738976555674|37.3408342606882
"3651"|"Male"|"White"|-0.0613293047754172|3.2|3.17914418548123|3.17914418548123|31|37.6772275123882|37.6772275123882
"3654"|"Female"|"White"|-0.357371054584941|3.2|3.21038697901375|3.07687390219203|24|36.7127479622987|37.3141759906453
"3655"|"Female"|"White"|-0.924908197473079|2.9|3.01432617199023|2.88081309516851|36|36.0375612704022|36.6279283942016
"3658"|"Male"|"White"|-0.0119940613825356|3.2|3.19618748873551|3.19618748873551|32|37.7380723663939|37.7380723663939
"3660"|"Male"|"White"|-0.199513022027736|3.1|3.13140737836385|3.13140737836385|38|37.5073280599503|37.5073280599503
"3661"|"Male"|"NonWhite"|-0.210392849517652|2.9|2.90163771727736|2.90163771727736|30|32.6732425087133|32.6732425087133
"3662"|"Male"|"NonWhite"|-1.47710678552117|2.3|2.4640400028847|2.4640400028847|26|31.347245259281|31.347245259281
"3664"|"Male"|"White"|-0.283103954366017|3.1|3.10253013947391|3.10253013947391|35|37.404923579213|37.404923579213
"3665"|"Female"|"NonWhite"|-1.76121315692724|2.3|2.49940598016164|2.36589290333992|28|30.5567296181157|31.0573097889549
"3666"|"Male"|"White"|-0.282428701769083|3.1|3.10276341155268|3.10276341155268|30|37.4057496876099|37.4057496876099
"3669"|"Male"|"White"|0.16552590067847|3.3|3.25751335517545|3.25751335517545|37|37.9578206560207|37.9578206560207
"3670"|"Male"|"White"|-0.188574503695446|3.1|3.13518618783693|3.13518618783693|33|37.5207492035004|37.5207492035004
"3671"|"Female"|"White"|-0.527665109840568|3.1|3.15155736702603|3.01804429020431|35|36.5088350679868|37.1069225964583
"3672"|"Male"|"White"|0.203907419692545|3.3|3.27077259589121|3.27077259589121|36|38.0055003275587|38.0055003275587
"3673"|"Female"|"White"|-0.318689349949575|3.2|3.22374992155045|3.09023684472873|37|36.7592245737184|37.361413981649
"3674"|"Female"|"White"|0.547394471800051|3.6|3.52294636211842|3.3894332852967|37|37.8153830149471|38.4348744044559
"3677"|"Male"|"White"|-0.0450244871935663|3.2|3.18477683126226|3.18477683126226|40|37.6973252833509|37.6973252833509
"3678"|"Female"|"NonWhite"|-0.34540031444547|2.9|2.98851125189529|2.85499817507358|37|32.0049814297714|32.5292868535534
"3679"|"Male"|"White"|0.632539598535747|3.5|3.4188474346103|3.4188474346103|36|38.5420577539018|38.5420577539018
"3684"|"Male"|"White"|-0.97239492913347|2.7|2.8644083769066|2.8644083769066|44|36.571084394762|36.571084394762
"3686"|"Male"|"White"|0.132993004933072|3.3|3.24627457393517|3.24627457393517|34|37.917453313203|37.917453313203
"3692"|"Male"|"White"|-0.254949025083418|3.1|3.11225651285054|3.11225651285054|36|37.4393839856334|37.4393839856334
"3693"|"Female"|"NonWhite"|-1.06647229779705|2.6|2.73941045426551|2.60589737744379|30|31.2590098349671|31.7710947563251
"3697"|"Male"|"White"|0.628885747896998|3.5|3.4175851790664|3.4175851790664|36|38.5374520401364|38.5374520401364
"3698"|"Female"|"White"|0.110652279820211|3.4|3.37206984646865|3.23855676964693|37|37.2790522241275|37.889757445671
"3699"|"Male"|"White"|-0.276941480045958|3.1|3.10465902161598|3.10465902161598|37|37.4124634667463|37.4124634667463
"3706"|"Female"|"NonWhite"|1.2966699063855|3.7|3.5557791685766|3.42226609175488|35|33.7708605794023|34.3240946253718
"3710"|"Male"|"White"|-0.464397548042285|3|3.03990063807515|3.03990063807515|35|37.1837865390601|37.1837865390601
"3711"|"Female"|"White"|-0.278881401878786|3.2|3.23750193500457|3.10398885818285|39|36.807115814967|37.4100897769394
"3715"|"Male"|"White"|-0.0239056141732717|3.2|3.19207253576314|3.19207253576314|35|37.7233729293206|37.7233729293206
"3716"|"Female"|"White"|-0.934493805353892|2.9|3.01101473759254|2.87750166077082|37|36.0262647632396|36.616446827723
"3718"|"Female"|"White"|0.107831369659543|3.4|3.37109533769936|3.23758226087764|37|37.275612914393|37.886261793184
"3719"|"Female"|"White"|0.545656358236978|3.6|3.52234591516593|3.38883283834421|36|37.8132333463433|38.4326895199933
"3720"|"Male"|"White"|0.00279293150893551|3.2|3.20129578833507|3.20129578833507|34|37.756328205813|37.756328205813
"3722"|"Male"|"White"|-0.666270063673521|2.9|2.97016196312409|2.97016196312409|36|36.9390859197423|36.9390859197423
"3724"|"Male"|"White"|-1.57720534168526|2.4|2.65547118386635|2.65547118386635|43|35.8547663141185|35.8547663141185
"3725"|"Female"|"NonWhite"|-1.09606369906906|2.6|2.72918783872916|2.59567476190744|31|31.2287708083147|31.7403603541101
"3726"|"Female"|"White"|0.313628066103087|3.5|3.44218965618249|3.30867657936077|36|37.5273590556783|38.1421320383243
"3727"|"Male"|"White"|0.392459988269891|3.4|3.33590977541308|3.33590977541308|35|38.2406021172068|38.2406021172068
"3730"|"Female"|"NonWhite"|0.646371711912474|3.4|3.33112781242835|3.19761473560663|37|33.0601684027804|33.6017598935539
"3731"|"Female"|"White"|-0.527143710667363|3.1|3.15173748905674|3.01822441223502|37|36.5094576681392|37.107555396043
"3734"|"Female"|"White"|-0.0830594464157918|3.3|3.30515038956319|3.17163731274147|36|37.04361077028|37.6504589912655
"3735"|"Male"|"White"|-0.853983425279828|2.8|2.90531469519314|2.90531469519314|39|36.7129934771007|36.7129934771007
"3737"|"Male"|"White"|-0.697288780445398|2.9|2.95944626861962|2.95944626861962|36|36.9016294454434|36.9016294454434
"3738"|"Male"|"White"|-1.94407049552251|2.3|2.52873431909639|2.52873431909639|36|35.4271171486111|35.4271171486111
"3739"|"Female"|"White"|-0.493888178409483|3.1|3.16322591157531|3.02971283475359|34|36.5491898760012|37.1479384967081
"3740"|"Female"|"White"|-0.12984271207021|3.3|3.28898868995579|3.15547561313407|36|36.9869726500037|37.5928930256249
"3741"|"Female"|"NonWhite"|-1.74837144330394|2.3|2.50384226555388|2.37032918873216|25|30.5695664621676|31.0703569261131
"3742"|"Male"|"White"|-0.635654783176591|2.9|2.9807382869413|2.9807382869413|38|36.9760925078466|36.9760925078466
"3743"|"Male"|"White"|0.436624019997221|3.4|3.35116663711875|3.35116663711875|41|38.2958791012359|38.2958791012359
"3749"|"Male"|"White"|-2.31591522023983|2.1|2.40027721680963|2.40027721680963|40|34.9988680937182|34.9988680937182
"3750"|"Male"|"White"|-0.0499925162122407|3.2|3.18306058098521|3.18306058098521|36|37.6912004174658|37.6912004174658
"3752"|"Female"|"White"|-0.468393745005048|3.1|3.17203319273834|3.03852011591662|44|36.5796787513048|37.1789268405936
"3753"|"Male"|"White"|-0.157967532226127|3.1|3.14575964122587|3.14575964122587|40|37.5583283109185|37.5583283109185
"3754"|"Male"|"White"|0.23154001321385|3.3|3.28031852368436|3.28031852368436|37|38.0398641585954|38.0398641585954
"3755"|"Female"|"White"|0.537249139352959|3.6|3.51944156583852|3.3859284890168|37|37.8028371692962|38.4221230328329
"3756"|"Male"|"White"|-0.251366697654957|3.1|3.1134940600586|3.1134940600586|35|37.4437708743848|37.4437708743848
"3757"|"Female"|"White"|-0.867415379377836|2.9|3.03418758274556|2.90067450592384|39|36.1053901408083|36.696868436777
"3761"|"Female"|"White"|1.15424078483511|3.9|3.73258687527926|3.59907379845754|34|38.5734393576622|39.2053492218666
"3763"|"Female"|"White"|-1.07917354019|2.8|2.96103382281476|2.82752074599304|38|35.8561911218194|36.4435870408762
"3765"|"Female"|"White"|-0.38245879828512|3.2|3.20172019246437|3.06820711564265|34|36.6826361054265|37.2835708415051
"3768"|"Male"|"White"|-0.198230558432158|3.1|3.1318504169397|3.1318504169397|36|37.5089013452587|37.5089013452587
"3771"|"Male"|"White"|0.174670693437164|3.3|3.26067250602716|3.26067250602716|37|37.969175398597|37.969175398597
"3772"|"Male"|"White"|0.0549536572634745|3.2|3.21931517986657|3.21931517986657|41|37.8207957447671|37.8207957447671
"3775"|"Male"|"White"|0.00155506287512593|3.2|3.20086815548958|3.20086815548958|37|37.7547996097894|37.7547996097894
"3776"|"Male"|"White"|-0.969978935735587|2.8|2.86524300354081|2.86524300354081|29|36.5739743289053|36.5739743289053
"3779"|"Female"|"White"|0.0721473075955637|3.4|3.3587679577317|3.22525488090998|34|37.2321335811846|37.8420701817862
"3781"|"Female"|"White"|0.302784164016336|3.5|3.43844353274184|3.30493045592012|34|37.5140516381647|38.1286066187727
"3782"|"Male"|"NonWhite"|-1.19741894786147|2.4|2.56066068023309|2.56066068023309|27|31.6353152879723|31.6353152879723
"3783"|"Male"|"White"|-0.222695841053166|3.1|3.12339866516479|3.12339866516479|39|37.4788994948466|37.4788994948466
"3786"|"Male"|"White"|-0.252162753121788|3.1|3.11321905554265|3.11321905554265|34|37.4427959869781|37.4427959869781
"3787"|"Male"|"White"|0.419322714850784|3.4|3.34518974575212|3.34518974575212|34|38.274214772151|38.274214772151
"3788"|"Male"|"White"|-0.0513238876153081|3.2|3.18260064676768|3.18260064676768|33|37.689559196924|37.689559196924
"3790"|"Male"|"White"|0.810578253678617|3.6|3.48035248823737|3.48035248823737|34|38.7671453093138|38.7671453093138
"3791"|"Female"|"White"|0.573955557774295|3.6|3.53212212799875|3.39860905117703|40|37.8482485110388|38.4682783029176
"3792"|"Male"|"White"|-0.40419245524593|3|3.06069902850385|3.06069902850385|36|37.2570777178219|37.2570777178219
"3794"|"Male"|"White"|-0.043824170436258|3.2|3.1851914914745|3.1851914914745|36|37.6988052507098|37.6988052507098
"3795"|"Male"|"White"|-0.242211564448509|3.1|3.11665678311092|3.11665678311092|29|37.4549845109258|37.4549845109258
"3797"|"Male"|"White"|-0.0341853395644472|3.2|3.18852131223279|3.18852131223279|38|37.7106918496896|37.7106918496896
"3799"|"Male"|"White"|-0.336388672892457|3|3.08412245453694|3.08412245453694|48|37.339792200566|37.339792200566
"3805"|"Male"|"White"|-0.418034320705297|3|3.0559172316705|3.0559172316705|38|37.2402144276324|37.2402144276324
"3809"|"Male"|"White"|-0.718348469579922|2.9|2.95217100972402|2.95217100972402|30|36.8762205875404|36.8762205875404
"3810"|"Male"|"White"|0.603492269621949|3.5|3.4088127737602|3.4088127737602|34|38.5054585176087|38.5054585176087
"3811"|"Male"|"NonWhite"|0.507829139178182|3.2|3.14975395863762|3.14975395863762|32|33.4498455099344|33.4498455099344
"3812"|"Male"|"White"|0.8924404190607|3.6|3.50863250904417|3.50863250904417|40|38.871081258254|38.871081258254
"3817"|"Female"|"White"|0.473126562300484|3.6|3.49728984526327|3.36377676844155|28|37.7236386176866|38.3416270510013
"3818"|"Male"|"NonWhite"|0.0276052064809131|3|2.98385628484397|2.98385628484397|36|32.9285680449318|32.9285680449318
"3819"|"Male"|"White"|-0.182456296201693|3.1|3.13729977760598|3.13729977760598|37|37.5282581042235|37.5282581042235
"3827"|"Male"|"White"|0.394919854251446|3.4|3.33675955822564|3.33675955822564|34|38.2436788575397|38.2436788575397
"3829"|"Male"|"White"|-2.31804912941074|2.1|2.39954003870701|2.39954003870701|37|34.9964254958181|34.9964254958181
"3833"|"Female"|"NonWhite"|0.419170475977759|3.3|3.25263910339441|3.11912602657269|37|32.81540846587|33.3529903007488
"3834"|"Female"|"NonWhite"|1.49695655326975|3.8|3.62496999091526|3.49145691409354|35|33.9928102870861|34.5496803119047
"3835"|"Male"|"White"|-0.642261242075237|2.9|2.97845602633604|2.97845602633604|38|36.968103735626|36.968103735626
"3837"|"Male"|"NonWhite"|0.535516398508507|3.2|3.15931877122583|3.15931877122583|36|33.4801500673226|33.4801500673226
"3838"|"Male"|"White"|0.348510547720117|3.4|3.32072704615844|3.32072704615844|31|38.1856729291495|38.1856729291495
"3840"|"Male"|"White"|0.566872786098|3.5|3.39616224404164|3.39616224404164|31|38.4593679912549|38.4593679912549
"3841"|"Female"|"White"|0.142416863373985|3.4|3.38304320735676|3.24953013053504|37|37.3178021478033|37.9291421703761
"3842"|"Female"|"White"|0.715290762883186|3.7|3.5809476449217|3.44743456809998|38|38.0236113308917|38.6465139154882
"3844"|"Male"|"White"|-0.371872870095482|3|3.07186411968188|3.07186411968188|36|37.2964818104075|37.2964818104075
"3846"|"Female"|"White"|-0.780764219496691|3|3.06412200474545|2.93060892792373|29|36.2078607187545|36.8010176871484
"3847"|"Female"|"NonWhite"|-0.703465051996409|2.8|2.86481457002942|2.7313014932077|31|31.6323531759023|32.1505542057485
"3849"|"Male"|"White"|0.201317142772654|3.3|3.26987776144788|3.26987776144788|38|38.0022806568284|38.0022806568284
"3850"|"Female"|"NonWhite"|1.7334374077599|3.9|3.70666442758421|3.57315135076249|37|34.2567476503948|34.8179414955982
"3852"|"Female"|"White"|0.353408405960528|3.5|3.45593213213117|3.32241905530945|34|37.5762171198029|38.1917904949775
"3860"|"Male"|"NonWhite"|1.95651016434488|3.9|3.65021383949837|3.65021383949837|35|35.0729015227157|35.0729015227157
"3861"|"Male"|"White"|0.203723627652332|3.3|3.270709103279|3.270709103279|34|38.0052718681473|38.0052718681473
"3862"|"Female"|"White"|0.394531363150844|3.5|3.4701384273049|3.33662535048318|37|37.6267910488993|38.2431929258928
"3863"|"Female"|"NonWhite"|0.0231176859484305|3.1|3.115819107364|2.98230603054228|34|32.3930722770425|32.9237354028777
"3864"|"Female"|"White"|-1.31236105772067|2.7|2.88047709899892|2.7469640221772|40|35.5837632282441|36.1666962350975
"3869"|"Female"|"White"|0.113107806576216|3.4|3.37291813025674|3.23940505343502|38|37.2820463094938|37.8928005801267
"3870"|"Male"|"White"|0.682843917400518|3.5|3.43622551369637|3.43622551369637|40|38.6055228140212|38.6055228140212
"3871"|"Male"|"White"|0.165068949892606|3.3|3.25735549741941|3.25735549741941|32|37.9572533666339|37.9572533666339
"3872"|"Female"|"White"|-0.322691878222785|3.2|3.22236721218382|3.0888541353621|33|36.7544127519852|37.3565233326795
"3874"|"Male"|"White"|-0.451700869281711|3|3.04428681987049|3.04428681987049|36|37.1992309421483|37.1992309421483
"3875"|"Female"|"White"|0.0266257207110535|3.4|3.34304211639531|3.20952903957359|30|37.1767412987154|37.7857704632606
"3876"|"Female"|"White"|0.49745730590141|3.6|3.50569511932446|3.37218204250274|34|37.7536702526532|38.3721506640411
"3884"|"Male"|"White"|-1.1380983763976|2.7|2.80716463170985|2.80716463170985|31|36.3734191731647|36.3734191731647
"3885"|"Male"|"White"|-0.236908995588007|3.1|3.11848860318317|3.11848860318317|34|37.4614808817178|37.4614808817178
"3886"|"Female"|"White"|0.1307881690786|3.4|3.37902597039394|3.24551289357222|35|37.3036115192992|37.9147190710766
"3889"|"Male"|"White"|0.962096388211429|3.7|3.53269578965378|3.53269578965378|32|38.959739062135|38.959739062135
"3891"|"Female"|"White"|0.257542219648277|3.5|3.42281429642618|3.28930121960446|31|37.4585825326705|38.0722288187076
"3893"|"Female"|"NonWhite"|0.636065955826834|3.4|3.32756759636063|3.19405451953892|34|33.0490267675584|33.590435736127
"3894"|"Male"|"White"|-0.40503502612165|3|3.06040795482183|3.06040795482183|39|37.256051010988|37.256051010988
"3896"|"Female"|"White"|-0.514159840485633|3.1|3.1562228837098|3.02270980688808|34|36.5249650674218|37.1233168374524
"3899"|"Male"|"White"|1.21148838486674|3.8|3.61885049642878|3.61885049642878|32|39.2788253839044|39.2788253839044
"3900"|"Female"|"White"|0.0886371883937307|3.4|3.36446453526416|3.23095145844244|34|37.2522194103924|37.8624850569339
"3902"|"Male"|"White"|0.420621797336558|3.4|3.34563852547295|3.34563852547295|35|38.2758410301637|38.2758410301637
"3904"|"Female"|"White"|-1.36366693517093|2.7|2.8627530224975|2.72923994567578|39|35.524102044138|36.1060576818127
"3909"|"Female"|"White"|-0.71798122304611|3|3.08581095516165|2.95229787833993|38|36.2822873022813|36.8766635265434
"3917"|"Male"|"White"|-0.391102153096272|3|3.06522119103683|3.06522119103683|39|37.2730324176426|37.2730324176426
"3918"|"Female"|"White"|0.493715527569071|3.6|3.50440248836852|3.3708894115468|37|37.7490501899967|38.3674549155444
"3920"|"Male"|"White"|0.690377669241817|3.5|3.43882811598316|3.43882811598316|42|38.615036558039|38.615036558039
"3925"|"Male"|"NonWhite"|0.646968043965657|3.3|3.19782074387423|3.19782074387423|28|33.6024152711919|33.6024152711919
"3926"|"Male"|"White"|-0.257746820708752|3.1|3.11128998920524|3.11128998920524|33|37.4359581855411|37.4359581855411
"3929"|"Male"|"White"|1.40669081103698|3.9|3.68628492902491|3.68628492902491|32|39.5304006894679|39.5304006894679
"3930"|"Female"|"NonWhite"|-0.0419257498881906|3.1|3.0933492678451|2.95983619102338|34|32.3242338478034|32.8537692628822
"3933"|"Female"|"White"|0.14910424318774|3.4|3.38535342281946|3.25184034599774|34|37.3259652784913|37.9374390294246
"3936"|"Male"|"White"|1.00975134136244|3.7|3.54915862154159|3.54915862154159|34|39.0205105389274|39.0205105389274
"3937"|"Male"|"White"|0.168673682558952|3.3|3.25860078471827|3.25860078471827|36|37.9617287541752|37.9617287541752
"3938"|"Female"|"White"|-1.14000606369195|2.8|2.94001868080948|2.80650560398776|32|35.7849213742167|36.3711497526735
"3941"|"Female"|"White"|0.812563341627604|3.7|3.614551331533|3.48103825471128|41|38.1447748915552|38.7696623769135
"3944"|"Female"|"NonWhite"|0.220126259836685|3.2|3.18387748992293|3.05036441310121|27|32.6024711858884|33.1365646834575
"3947"|"Male"|"White"|-0.656534505625611|2.9|2.97352519915475|2.97352519915475|37|36.9508498745184|36.9508498745184
"3948"|"Female"|"White"|-0.1237876510379|3.3|3.29108046521217|3.15756738839045|35|36.9942983228842|37.6003387076369
"3950"|"Male"|"White"|0.191549509226366|3.3|3.26650344464801|3.26650344464801|36|37.9901421056145|37.9901421056145
"3951"|"Male"|"White"|0.58202861833288|3.5|3.40139796250751|3.40139796250751|33|38.4784369413478|38.4784369413478
"3952"|"Male"|"White"|-0.413935382475486|3|3.05733324672316|3.05733324672316|39|37.2452072930999|37.2452072930999
