"female"|"nonwhite"|"Sex"|"Race"|"resid_LSAT"|"resid_UGPA"|"scf_LSAT"|"scf_UGPA"
"3451"|1|0|"Female"|"White"|0.823898808579564|-0.0322222493379942|38|3.3
"3452"|0|0|"Male"|"White"|2.21518748381011|-0.307056691030275|40|2.9
"3453"|1|0|"Female"|"White"|0.823898808579564|-0.332222249337994|38|3
"3454"|0|0|"Male"|"White"|4.21518748381011|0.392943308969725|42|3.6
"3455"|1|0|"Female"|"White"|-3.17610119142044|-0.532222249337994|34|2.8
"3456"|1|0|"Female"|"White"|2.82389880857956|-0.432222249337994|40|2.9
"3457"|0|0|"Male"|"White"|4.21518748381011|-0.507056691030275|42|2.7
"3458"|0|0|"Male"|"White"|3.21518748381011|-0.307056691030275|41|2.9
"3459"|0|0|"Male"|"White"|1.21518748381011|0.192943308969725|39|3.4
"3460"|1|0|"Female"|"NonWhite"|-6.53754305580574|0.18676498030558|30.639|3.519
"3461"|0|0|"Male"|"White"|-0.784812516189888|0.192943308969725|37|3.4
"3462"|0|0|"Male"|"White"|2.21518748381011|-0.107056691030275|40|3.1
"3463"|1|0|"Female"|"White"|1.82389880857956|-0.132222249337994|39|3.2
"3464"|1|0|"Female"|"White"|3.82389880857956|-0.0322222493379942|41|3.3
"3465"|0|0|"Male"|"White"|4.21518748381011|-0.00705669103027473|42|3.2
"3466"|0|0|"Male"|"White"|3.21518748381011|-0.00705669103027473|41|3.2
"3467"|1|0|"Female"|"White"|3.82389880857956|-0.932222249337994|41|2.4
"3468"|0|0|"Male"|"White"|-1.78481251618989|-0.207056691030275|36|3
"3469"|1|0|"Female"|"White"|0.823898808579564|-0.0322222493379942|38|3.3
"3470"|1|0|"Female"|"White"|-1.17610119142044|-0.132222249337994|36|3.2
"3471"|0|0|"Male"|"White"|3.21518748381011|-0.107056691030275|41|3.1
"3472"|0|0|"Male"|"White"|0.215187483810112|-0.407056691030275|38|2.8
"3473"|1|0|"Female"|"NonWhite"|1.46245694419426|0.68676498030558|38.639|4
"3474"|0|0|"Male"|"White"|2.21518748381011|-0.00705669103027473|40|3.2
"3475"|0|0|"Male"|"White"|4.21518748381011|-0.307056691030275|42|2.9
"3476"|0|0|"Male"|"White"|0.215187483810112|0.692943308969725|38|3.9
"3477"|1|0|"Female"|"White"|-2.17610119142044|0.267777750662006|35|3.6
"3478"|0|0|"Male"|"White"|3.21518748381011|-0.507056691030275|41|2.7
"3479"|1|0|"Female"|"White"|1.82389880857956|0.267777750662006|39|3.6
"3480"|1|0|"Female"|"White"|1.82389880857956|-0.132222249337994|39|3.2
"3481"|0|0|"Male"|"NonWhite"|4.85374561942481|0.0119305386132997|42.639|3.219
"3482"|1|0|"Female"|"White"|1.82389880857956|0.567777750662006|39|3.9
"3483"|1|0|"Female"|"NonWhite"|9.46245694419426|-0.113235019694419|46.639|3.219
"3484"|1|0|"Female"|"White"|2.82389880857956|-0.232222249337994|40|3.1
"3485"|0|0|"Male"|"White"|-3.78481251618989|-0.107056691030275|34|3.1
"3486"|0|0|"Male"|"White"|1.21518748381011|0.392943308969725|39|3.6
"3487"|0|0|"Male"|"White"|2.21518748381011|0.0929433089697249|40|3.3
"3488"|1|0|"Female"|"White"|0.823898808579564|-0.0322222493379942|38|3.3
"3489"|0|0|"Male"|"White"|-6.78481251618989|0.392943308969725|31|3.6
"3490"|1|0|"Female"|"White"|4.82389880857956|-0.532222249337994|42|2.8
"3491"|0|0|"Male"|"White"|2.21518748381011|0.0929433089697249|40|3.3
"3492"|1|0|"Female"|"NonWhite"|-1.53754305580574|-0.113235019694419|35.639|3.219
"3493"|0|0|"Male"|"White"|-1.78481251618989|-0.607056691030275|36|2.6
"3494"|0|0|"Male"|"White"|-1.78481251618989|-0.307056691030275|36|2.9
"3495"|0|0|"Male"|"White"|1.21518748381011|0.292943308969725|39|3.5
"3496"|0|0|"Male"|"White"|5.21518748381011|-0.207056691030275|43|3
"3497"|0|0|"Male"|"White"|1.21518748381011|-0.207056691030275|39|3
"3498"|1|0|"Female"|"White"|2.82389880857956|-0.432222249337994|40|2.9
"3499"|0|0|"Male"|"NonWhite"|-1.14625438057519|0.4119305386133|36.639|3.619
"3500"|0|0|"Male"|"White"|1.21518748381011|-0.207056691030275|39|3
"3501"|0|0|"Male"|"White"|2.21518748381011|0.0929433089697249|40|3.3
"3502"|1|0|"Female"|"White"|2.82389880857956|-0.132222249337994|40|3.2
"3503"|0|0|"Male"|"White"|1.21518748381011|0.292943308969725|39|3.5
"3504"|1|0|"Female"|"White"|1.82389880857956|0.0677777506620059|39|3.4
"3505"|1|0|"Female"|"White"|1.82389880857956|-0.432222249337994|39|2.9
"3506"|1|0|"Female"|"White"|2.82389880857956|-0.132222249337994|40|3.2
"3507"|0|0|"Male"|"White"|-9.78481251618989|-0.00705669103027473|28|3.2
"3508"|1|0|"Female"|"White"|-0.176101191420436|-0.0322222493379942|37|3.3
"3509"|0|0|"Male"|"White"|0.215187483810112|0.0929433089697249|38|3.3
"3510"|1|0|"Female"|"White"|0.823898808579564|0.0677777506620059|38|3.4
"3511"|0|0|"Male"|"White"|0.215187483810112|0.0929433089697249|38|3.3
"3512"|1|0|"Female"|"White"|2.82389880857956|0.0677777506620059|40|3.4
"3513"|0|0|"Male"|"White"|1.21518748381011|-0.207056691030275|39|3
"3514"|0|0|"Male"|"White"|1.21518748381011|0.192943308969725|39|3.4
"3515"|0|0|"Male"|"White"|3.21518748381011|-0.00705669103027473|41|3.2
"3516"|1|0|"Female"|"White"|-1.17610119142044|-0.432222249337994|36|2.9
"3517"|1|0|"Female"|"NonWhite"|5.46245694419426|0.286764980305581|42.639|3.619
"3518"|0|0|"Male"|"White"|-1.78481251618989|0.192943308969725|36|3.4
"3519"|0|0|"Male"|"White"|2.21518748381011|-0.407056691030275|40|2.8
"3520"|0|0|"Male"|"White"|2.21518748381011|-0.607056691030275|40|2.6
"3521"|0|0|"Male"|"White"|3.21518748381011|0.192943308969725|41|3.4
"3522"|1|0|"Female"|"NonWhite"|6.46245694419426|-0.31323501969442|43.639|3.019
"3523"|1|0|"Female"|"White"|0.823898808579564|-0.332222249337994|38|3
"3524"|0|0|"Male"|"White"|0.215187483810112|-0.507056691030275|38|2.7
"3525"|1|0|"Female"|"White"|1.82389880857956|-0.332222249337994|39|3
"3526"|0|0|"Male"|"White"|0.215187483810112|-0.407056691030275|38|2.8
"3527"|1|0|"Female"|"White"|1.82389880857956|-0.132222249337994|39|3.2
"3528"|0|0|"Male"|"White"|0.215187483810112|-0.107056691030275|38|3.1
"3529"|0|0|"Male"|"White"|1.21518748381011|-0.207056691030275|39|3
"3530"|1|0|"Female"|"White"|2.82389880857956|-0.0322222493379942|40|3.3
"3531"|1|0|"Female"|"White"|0.823898808579564|-0.332222249337994|38|3
"3532"|1|0|"Female"|"White"|0.823898808579564|0.267777750662006|38|3.6
"3533"|0|0|"Male"|"White"|-1.78481251618989|-0.307056691030275|36|2.9
"3534"|0|0|"Male"|"White"|5.21518748381011|-0.507056691030275|43|2.7
"3535"|0|0|"Male"|"White"|0.215187483810112|0.592943308969725|38|3.8
"3536"|1|0|"Female"|"White"|-0.176101191420436|0.567777750662006|37|3.9
"3537"|0|0|"Male"|"White"|1.21518748381011|-0.00705669103027473|39|3.2
"3538"|1|0|"Female"|"NonWhite"|1.46245694419426|-0.213235019694419|38.639|3.119
"3539"|1|0|"Female"|"White"|0.823898808579564|-0.332222249337994|38|3
"3540"|0|0|"Male"|"White"|-2.78481251618989|0.0929433089697249|35|3.3
"3541"|1|0|"Female"|"White"|1.82389880857956|0.367777750662006|39|3.7
"3542"|1|0|"Female"|"White"|2.82389880857956|-0.332222249337994|40|3
"3543"|0|0|"Male"|"NonWhite"|2.85374561942481|-0.0880694613867004|40.639|3.119
"3544"|1|0|"Female"|"White"|-1.17610119142044|-0.632222249337994|36|2.7
"3545"|0|0|"Male"|"White"|5.21518748381011|-0.307056691030275|43|2.9
"3546"|0|0|"Male"|"White"|1.21518748381011|-0.307056691030275|39|2.9
"3547"|1|0|"Female"|"White"|0.823898808579564|-0.632222249337994|38|2.7
"3548"|1|0|"Female"|"White"|0.823898808579564|-0.232222249337994|38|3.1
"3549"|1|0|"Female"|"White"|7.82389880857956|-0.432222249337994|45|2.9
"3550"|0|0|"Male"|"White"|3.21518748381011|-0.607056691030275|41|2.6
"3551"|1|0|"Female"|"White"|-0.176101191420436|-0.232222249337994|37|3.1
"3552"|0|0|"Male"|"White"|0.215187483810112|-0.00705669103027473|38|3.2
"3553"|1|0|"Female"|"White"|0.823898808579564|-0.332222249337994|38|3
"3554"|0|0|"Male"|"White"|-0.784812516189888|0.0929433089697249|37|3.3
"3555"|0|0|"Male"|"White"|-3.78481251618989|-0.107056691030275|34|3.1
"3556"|0|0|"Male"|"White"|-0.784812516189888|-0.107056691030275|37|3.1
"3557"|1|0|"Female"|"White"|9.82389880857956|-0.332222249337994|47|3
"3558"|1|0|"Female"|"White"|3.82389880857956|-0.532222249337994|41|2.8
"3559"|0|0|"Male"|"White"|-2.78481251618989|0.492943308969725|35|3.7
"3560"|0|0|"Male"|"White"|4.21518748381011|0.592943308969725|42|3.8
"3561"|0|0|"Male"|"White"|0.215187483810112|-0.307056691030275|38|2.9
"3562"|0|0|"Male"|"White"|-4.78481251618989|0.192943308969725|33|3.4
"3563"|0|0|"Male"|"White"|-0.784812516189888|0.0929433089697249|37|3.3
"3564"|1|0|"Female"|"White"|6.82389880857956|-0.332222249337994|44|3
"3565"|1|0|"Female"|"White"|0.823898808579564|0.467777750662006|38|3.8
"3566"|0|0|"Male"|"White"|3.21518748381011|-0.107056691030275|41|3.1
"3567"|0|0|"Male"|"White"|0.215187483810112|0.292943308969725|38|3.5
"3568"|0|0|"Male"|"White"|-2.78481251618989|-0.207056691030275|35|3
"3569"|1|0|"Female"|"White"|-1.17610119142044|0.167777750662006|36|3.5
"3570"|0|0|"Male"|"White"|9.21518748381011|-0.407056691030275|47|2.8
"3571"|0|0|"Male"|"White"|-1.78481251618989|0.592943308969725|36|3.8
"3572"|0|0|"Male"|"White"|-0.784812516189888|0.192943308969725|37|3.4
"3573"|1|0|"Female"|"White"|-1.17610119142044|0.767777750662006|36|4
"3574"|1|0|"Female"|"White"|5.82389880857956|-0.532222249337994|43|2.8
"3575"|0|0|"Male"|"White"|5.21518748381011|-0.407056691030275|43|2.8
"3576"|1|0|"Female"|"White"|-0.176101191420436|-0.132222249337994|37|3.2
"3577"|1|0|"Female"|"White"|1.82389880857956|-0.432222249337994|39|2.9
"3578"|1|0|"Female"|"White"|0.823898808579564|-0.132222249337994|38|3.2
"3579"|1|0|"Female"|"White"|-0.176101191420436|-0.132222249337994|37|3.2
"3580"|0|0|"Male"|"White"|-0.784812516189888|-0.00705669103027473|37|3.2
"3581"|1|0|"Female"|"White"|0.823898808579564|-0.432222249337994|38|2.9
"3582"|1|0|"Female"|"White"|0.823898808579564|-0.232222249337994|38|3.1
"3583"|1|0|"Female"|"White"|0.823898808579564|0.0677777506620059|38|3.4
"3584"|0|0|"Male"|"White"|-1.78481251618989|-0.00705669103027473|36|3.2
"3585"|0|0|"Male"|"White"|-1.78481251618989|0.0929433089697249|36|3.3
"3586"|0|0|"Male"|"White"|2.21518748381011|-0.107056691030275|40|3.1
"3587"|1|0|"Female"|"White"|5.82389880857956|0.467777750662006|43|3.8
"3588"|1|0|"Female"|"White"|-3.17610119142044|0.167777750662006|34|3.5
"3589"|0|0|"Male"|"White"|0.215187483810112|-0.207056691030275|38|3
"3590"|0|0|"Male"|"NonWhite"|-2.14625438057519|-0.7880694613867|35.639|2.419
"3591"|0|0|"Male"|"NonWhite"|-6.14625438057519|-0.6880694613867|31.639|2.519
"3592"|0|0|"Male"|"NonWhite"|-7.14625438057519|-1.1880694613867|30.639|2.019
"3593"|1|0|"Female"|"NonWhite"|3.46245694419426|-0.413235019694419|40.639|2.919
"3594"|0|0|"Male"|"NonWhite"|-12.1462543805752|-0.0880694613867004|25.639|3.119
"3595"|0|0|"Male"|"White"|-14.7848125161899|-0.807056691030275|23|2.4
"3596"|0|0|"Male"|"NonWhite"|-2.14625438057519|-1.1880694613867|35.639|2.019
"3597"|0|0|"Male"|"NonWhite"|-8.14625438057519|-0.5880694613867|29.639|2.619
"3598"|0|0|"Male"|"White"|-10.7848125161899|0.0929433089697249|27|3.3
"3599"|0|0|"Male"|"White"|-11.7848125161899|-0.907056691030275|26|2.3
"3600"|0|0|"Male"|"NonWhite"|-6.14625438057519|-0.0880694613867004|31.639|3.119
"3601"|1|0|"Female"|"White"|-10.1761011914204|-0.132222249337994|27|3.2
"3602"|0|0|"Male"|"NonWhite"|-15.1462543805752|-0.4880694613867|22.639|2.719
"3603"|0|0|"Male"|"White"|-10.7848125161899|-1.00705669103027|27|2.2
"3604"|0|0|"Male"|"White"|-7.78481251618989|-0.407056691030275|30|2.8
"3605"|1|0|"Female"|"NonWhite"|-8.53754305580574|-0.113235019694419|28.639|3.219
"3606"|0|0|"Male"|"White"|-8.78481251618989|0.192943308969725|29|3.4
"3607"|0|0|"Male"|"White"|-8.78481251618989|-0.707056691030275|29|2.5
"3608"|0|0|"Male"|"White"|-1.78481251618989|-1.00705669103027|36|2.2
"3609"|1|0|"Female"|"White"|-7.17610119142044|-1.13222224933799|30|2.2
"3610"|1|0|"Female"|"NonWhite"|-1.53754305580574|-0.513235019694419|35.639|2.819
"3611"|0|0|"Male"|"White"|-6.78481251618989|-0.507056691030275|31|2.7
"3612"|1|0|"Female"|"NonWhite"|-8.53754305580574|-1.01323501969442|28.639|2.319
"3613"|1|0|"Female"|"NonWhite"|-10.5375430558057|-0.613235019694419|26.639|2.719
"3614"|0|0|"Male"|"NonWhite"|-11.1462543805752|-0.7880694613867|26.639|2.419
"3615"|0|0|"Male"|"White"|-4.78481251618989|-0.907056691030275|33|2.3
"3616"|0|0|"Male"|"White"|-15.7848125161899|-0.607056691030275|22|2.6
"3617"|0|0|"Male"|"White"|-7.78481251618989|-0.507056691030275|30|2.7
"3618"|0|0|"Male"|"NonWhite"|-5.14625438057519|-0.4880694613867|32.639|2.719
"3619"|0|0|"Male"|"NonWhite"|-16.1462543805752|0.0119305386132997|21.639|3.219
"3620"|1|0|"Female"|"White"|-6.17610119142044|-0.332222249337994|31|3
"3621"|0|0|"Male"|"White"|-10.7848125161899|-0.307056691030275|27|2.9
"3622"|1|0|"Female"|"NonWhite"|-4.53754305580574|-0.81323501969442|32.639|2.519
"3623"|1|0|"Female"|"White"|-14.1761011914204|0.467777750662006|23|3.8
"3624"|0|0|"Male"|"White"|-3.78481251618989|-0.907056691030275|34|2.3
"3625"|1|0|"Female"|"White"|-0.176101191420436|-0.0322222493379942|37|3.3
"3626"|1|0|"Female"|"White"|-6.17610119142044|-0.732222249337994|31|2.6
"3627"|0|0|"Male"|"White"|-7.78481251618989|-0.807056691030275|30|2.4
"3628"|1|0|"Female"|"NonWhite"|-17.5375430558057|-1.01323501969442|19.639|2.319
"3629"|0|0|"Male"|"NonWhite"|-15.1462543805752|-0.0880694613867004|22.639|3.119
"3630"|1|0|"Female"|"White"|-9.17610119142044|0.167777750662006|28|3.5
"3631"|1|0|"Female"|"White"|-12.1761011914204|-0.732222249337994|25|2.6
"3632"|1|0|"Female"|"NonWhite"|-7.53754305580574|-0.31323501969442|29.639|3.019
"3633"|1|0|"Female"|"White"|-3.17610119142044|-1.03222224933799|34|2.3
"3634"|0|0|"Male"|"White"|-4.78481251618989|-0.407056691030275|33|2.8
"3635"|1|0|"Female"|"NonWhite"|-12.5375430558057|-0.713235019694419|24.639|2.619
"3636"|0|0|"Male"|"NonWhite"|-2.14625438057519|-0.5880694613867|35.639|2.619
"3637"|0|0|"Male"|"White"|-17.7848125161899|-0.00705669103027473|20|3.2
"3638"|1|0|"Female"|"NonWhite"|-10.5375430558057|-0.713235019694419|26.639|2.619
"3639"|0|0|"Male"|"White"|-4.78481251618989|-0.107056691030275|33|3.1
"3640"|0|0|"Male"|"NonWhite"|-1.14625438057519|0.2119305386133|36.639|3.419
"3641"|0|0|"Male"|"White"|-4.78481251618989|-0.507056691030275|33|2.7
"3642"|1|0|"Female"|"NonWhite"|-11.5375430558057|-0.213235019694419|25.639|3.119
"3643"|1|0|"Female"|"White"|-4.17610119142044|-0.632222249337994|33|2.7
"3644"|1|0|"Female"|"White"|-6.17610119142044|-0.532222249337994|31|2.8
"3645"|0|0|"Male"|"NonWhite"|-13.1462543805752|0.2119305386133|24.639|3.419
"3646"|0|0|"Male"|"NonWhite"|-11.1462543805752|-0.1880694613867|26.639|3.019
"3647"|0|0|"Male"|"White"|-9.78481251618989|-0.407056691030275|28|2.8
"3648"|0|0|"Male"|"White"|-6.78481251618989|-0.707056691030275|31|2.5
"3649"|0|0|"Male"|"White"|-16.7848125161899|0.192943308969725|21|3.4
"3650"|1|0|"Female"|"White"|-5.17610119142044|-0.132222249337994|32|3.2
"3651"|0|0|"Male"|"White"|-6.78481251618989|-0.00705669103027473|31|3.2
"3652"|1|0|"Female"|"White"|-3.17610119142044|-0.232222249337994|34|3.1
"3653"|1|0|"Female"|"NonWhite"|-18.5375430558057|-0.213235019694419|18.639|3.119
"3654"|1|0|"Female"|"White"|-13.1761011914204|-0.132222249337994|24|3.2
"3655"|1|0|"Female"|"White"|-1.17610119142044|-0.432222249337994|36|2.9
"3656"|0|0|"Male"|"NonWhite"|-3.14625438057519|0.3119305386133|34.639|3.519
"3657"|1|0|"Female"|"White"|3.82389880857956|-0.632222249337994|41|2.7
"3658"|0|0|"Male"|"White"|-5.78481251618989|-0.00705669103027473|32|3.2
"3659"|0|0|"Male"|"White"|5.21518748381011|-1.00705669103027|43|2.2
"3660"|0|0|"Male"|"White"|0.215187483810112|-0.107056691030275|38|3.1
"3661"|0|0|"Male"|"NonWhite"|-3.14625438057519|-0.0880694613867004|34.639|3.119
"3662"|0|0|"Male"|"NonWhite"|-7.14625438057519|-0.6880694613867|30.639|2.519
"3663"|0|0|"Male"|"NonWhite"|-2.14625438057519|0.0119305386132997|35.639|3.219
"3664"|0|0|"Male"|"White"|-2.78481251618989|-0.107056691030275|35|3.1
"3665"|1|0|"Female"|"NonWhite"|-4.53754305580574|-0.81323501969442|32.639|2.519
"3666"|0|0|"Male"|"White"|-7.78481251618989|-0.107056691030275|30|3.1
"3667"|0|0|"Male"|"White"|-2.78481251618989|0.292943308969725|35|3.5
"3668"|1|0|"Female"|"White"|7.82389880857956|-0.132222249337994|45|3.2
"3669"|0|0|"Male"|"White"|-0.784812516189888|0.0929433089697249|37|3.3
"3670"|0|0|"Male"|"White"|-4.78481251618989|-0.107056691030275|33|3.1
"3671"|1|0|"Female"|"White"|-2.17610119142044|-0.232222249337994|35|3.1
"3672"|0|0|"Male"|"White"|-1.78481251618989|0.0929433089697249|36|3.3
"3673"|1|0|"Female"|"White"|-0.176101191420436|-0.132222249337994|37|3.2
"3674"|1|0|"Female"|"White"|-0.176101191420436|0.267777750662006|37|3.6
"3675"|0|0|"Male"|"White"|-7.78481251618989|0.292943308969725|30|3.5
"3676"|1|0|"Female"|"White"|0.823898808579564|0.0677777506620059|38|3.4
"3677"|0|0|"Male"|"White"|2.21518748381011|-0.00705669103027473|40|3.2
"3678"|1|0|"Female"|"NonWhite"|4.46245694419426|-0.213235019694419|41.639|3.119
"3679"|0|0|"Male"|"White"|-1.78481251618989|0.292943308969725|36|3.5
"3680"|1|0|"Female"|"White"|-1.17610119142044|0.567777750662006|36|3.9
"3681"|1|0|"Female"|"White"|-2.17610119142044|0.0677777506620059|35|3.4
"3682"|0|0|"Male"|"White"|2.21518748381011|-0.207056691030275|40|3
"3683"|0|0|"Male"|"White"|-6.78481251618989|-0.807056691030275|31|2.4
"3684"|0|0|"Male"|"White"|6.21518748381011|-0.507056691030275|44|2.7
"3685"|0|0|"Male"|"White"|0.215187483810112|0.0929433089697249|38|3.3
"3686"|0|0|"Male"|"White"|-3.78481251618989|0.0929433089697249|34|3.3
"3687"|1|0|"Female"|"White"|-2.17610119142044|-0.132222249337994|35|3.2
"3688"|0|0|"Male"|"White"|-2.78481251618989|0.0929433089697249|35|3.3
"3689"|0|0|"Male"|"White"|-2.78481251618989|0.292943308969725|35|3.5
"3690"|0|0|"Male"|"White"|5.21518748381011|-0.507056691030275|43|2.7
"3691"|1|0|"Female"|"White"|-3.17610119142044|-0.732222249337994|34|2.6
"3692"|0|0|"Male"|"White"|-1.78481251618989|-0.107056691030275|36|3.1
"3693"|1|0|"Female"|"NonWhite"|-2.53754305580574|-0.513235019694419|34.639|2.819
"3694"|0|0|"Male"|"White"|0.215187483810112|0.0929433089697249|38|3.3
"3695"|0|0|"Male"|"White"|0.215187483810112|-0.00705669103027473|38|3.2
"3696"|1|0|"Female"|"NonWhite"|-1.53754305580574|-0.113235019694419|35.639|3.219
"3697"|0|0|"Male"|"White"|-1.78481251618989|0.292943308969725|36|3.5
"3698"|1|0|"Female"|"White"|-0.176101191420436|0.0677777506620059|37|3.4
"3699"|0|0|"Male"|"White"|-0.784812516189888|-0.107056691030275|37|3.1
"3700"|1|0|"Female"|"White"|-2.17610119142044|0.0677777506620059|35|3.4
"3701"|1|0|"Female"|"White"|-1.17610119142044|-0.232222249337994|36|3.1
"3702"|0|0|"Male"|"White"|-12.7848125161899|-0.207056691030275|25|3
"3703"|1|0|"Female"|"White"|-0.176101191420436|-0.132222249337994|37|3.2
"3704"|1|0|"Female"|"White"|-0.176101191420436|-0.232222249337994|37|3.1
"3705"|0|0|"Male"|"White"|-0.784812516189888|0.0929433089697249|37|3.3
"3706"|1|0|"Female"|"NonWhite"|2.46245694419426|0.586764980305581|39.639|3.919
"3707"|1|0|"Female"|"White"|-1.17610119142044|0.167777750662006|36|3.5
"3708"|0|0|"Male"|"White"|-0.784812516189888|0.0929433089697249|37|3.3
"3709"|1|0|"Female"|"White"|2.82389880857956|0.0677777506620059|40|3.4
"3710"|0|0|"Male"|"White"|-2.78481251618989|-0.207056691030275|35|3
"3711"|1|0|"Female"|"White"|1.82389880857956|-0.132222249337994|39|3.2
"3712"|0|0|"Male"|"White"|-1.78481251618989|-0.207056691030275|36|3
"3713"|1|0|"Female"|"White"|3.82389880857956|0.267777750662006|41|3.6
"3714"|0|0|"Male"|"White"|-3.78481251618989|-0.107056691030275|34|3.1
"3715"|0|0|"Male"|"White"|-2.78481251618989|-0.00705669103027473|35|3.2
"3716"|1|0|"Female"|"White"|-0.176101191420436|-0.432222249337994|37|2.9
"3717"|0|0|"Male"|"White"|-0.784812516189888|0.192943308969725|37|3.4
"3718"|1|0|"Female"|"White"|-0.176101191420436|0.0677777506620059|37|3.4
"3719"|1|0|"Female"|"White"|-1.17610119142044|0.267777750662006|36|3.6
"3720"|0|0|"Male"|"White"|-3.78481251618989|-0.00705669103027473|34|3.2
"3721"|0|0|"Male"|"White"|-3.78481251618989|0.292943308969725|34|3.5
"3722"|0|0|"Male"|"White"|-1.78481251618989|-0.307056691030275|36|2.9
"3723"|1|0|"Female"|"White"|0.823898808579564|-0.332222249337994|38|3
"3724"|0|0|"Male"|"White"|5.21518748381011|-0.807056691030275|43|2.4
"3725"|1|0|"Female"|"NonWhite"|-1.53754305580574|-0.513235019694419|35.639|2.819
"3726"|1|0|"Female"|"White"|-1.17610119142044|0.167777750662006|36|3.5
"3727"|0|0|"Male"|"White"|-2.78481251618989|0.192943308969725|35|3.4
"3728"|0|0|"Male"|"White"|-2.78481251618989|-0.107056691030275|35|3.1
"3729"|0|0|"Male"|"White"|0.215187483810112|0.392943308969725|38|3.6
"3730"|1|0|"Female"|"NonWhite"|4.46245694419426|0.286764980305581|41.639|3.619
"3731"|1|0|"Female"|"White"|-0.176101191420436|-0.232222249337994|37|3.1
"3732"|0|0|"Male"|"NonWhite"|-7.14625438057519|0.1119305386133|30.639|3.319
"3733"|1|0|"Female"|"White"|1.82389880857956|-0.232222249337994|39|3.1
"3734"|1|0|"Female"|"White"|-1.17610119142044|-0.0322222493379942|36|3.3
"3735"|0|0|"Male"|"White"|1.21518748381011|-0.407056691030275|39|2.8
"3736"|1|0|"Female"|"White"|-2.17610119142044|-0.632222249337994|35|2.7
"3737"|0|0|"Male"|"White"|-1.78481251618989|-0.307056691030275|36|2.9
"3738"|0|0|"Male"|"White"|-1.78481251618989|-0.907056691030275|36|2.3
"3739"|1|0|"Female"|"White"|-3.17610119142044|-0.232222249337994|34|3.1
"3740"|1|0|"Female"|"White"|-1.17610119142044|-0.0322222493379942|36|3.3
"3741"|1|0|"Female"|"NonWhite"|-7.53754305580574|-0.81323501969442|29.639|2.519
"3742"|0|0|"Male"|"White"|0.215187483810112|-0.307056691030275|38|2.9
"3743"|0|0|"Male"|"White"|3.21518748381011|0.192943308969725|41|3.4
"3744"|1|0|"Female"|"White"|-2.17610119142044|-0.132222249337994|35|3.2
"3745"|1|0|"Female"|"White"|-2.17610119142044|-0.0322222493379942|35|3.3
"3746"|1|0|"Female"|"White"|0.823898808579564|-0.632222249337994|38|2.7
"3747"|0|0|"Male"|"NonWhite"|-6.14625438057519|-0.4880694613867|31.639|2.719
"3748"|0|0|"Male"|"White"|4.21518748381011|-0.707056691030275|42|2.5
"3749"|0|0|"Male"|"White"|2.21518748381011|-1.10705669103027|40|2.1
"3750"|0|0|"Male"|"White"|-1.78481251618989|-0.00705669103027473|36|3.2
"3751"|1|0|"Female"|"White"|-0.176101191420436|-0.132222249337994|37|3.2
"3752"|1|0|"Female"|"White"|6.82389880857956|-0.232222249337994|44|3.1
"3753"|0|0|"Male"|"White"|2.21518748381011|-0.107056691030275|40|3.1
"3754"|0|0|"Male"|"White"|-0.784812516189888|0.0929433089697249|37|3.3
"3755"|1|0|"Female"|"White"|-0.176101191420436|0.267777750662006|37|3.6
"3756"|0|0|"Male"|"White"|-2.78481251618989|-0.107056691030275|35|3.1
"3757"|1|0|"Female"|"White"|1.82389880857956|-0.432222249337994|39|2.9
"3758"|1|0|"Female"|"White"|1.82389880857956|-0.332222249337994|39|3
"3759"|0|0|"Male"|"White"|0.215187483810112|-0.00705669103027473|38|3.2
"3760"|1|0|"Female"|"White"|8.82389880857956|-0.432222249337994|46|2.9
"3761"|1|0|"Female"|"White"|-3.17610119142044|0.567777750662006|34|3.9
"3762"|1|0|"Female"|"White"|-2.17610119142044|-0.132222249337994|35|3.2
"3763"|1|0|"Female"|"White"|0.823898808579564|-0.532222249337994|38|2.8
"3764"|1|0|"Female"|"White"|-0.176101191420436|0.0677777506620059|37|3.4
"3765"|1|0|"Female"|"White"|-3.17610119142044|-0.132222249337994|34|3.2
"3766"|0|0|"Male"|"White"|-1.78481251618989|-0.00705669103027473|36|3.2
"3767"|0|0|"Male"|"White"|-1.78481251618989|-0.507056691030275|36|2.7
"3768"|0|0|"Male"|"White"|-1.78481251618989|-0.107056691030275|36|3.1
"3769"|1|0|"Female"|"White"|5.82389880857956|0.0677777506620059|43|3.4
"3770"|1|0|"Female"|"White"|-0.176101191420436|-0.232222249337994|37|3.1
"3771"|0|0|"Male"|"White"|-0.784812516189888|0.0929433089697249|37|3.3
"3772"|0|0|"Male"|"White"|3.21518748381011|-0.00705669103027473|41|3.2
"3773"|1|0|"Female"|"White"|-7.17610119142044|0.0677777506620059|30|3.4
"3774"|0|0|"Male"|"White"|-6.78481251618989|0.292943308969725|31|3.5
"3775"|0|0|"Male"|"White"|-0.784812516189888|-0.00705669103027473|37|3.2
"3776"|0|0|"Male"|"White"|-8.78481251618989|-0.407056691030275|29|2.8
"3777"|0|0|"Male"|"White"|-0.784812516189888|0.0929433089697249|37|3.3
"3778"|1|0|"Female"|"White"|0.823898808579564|-0.332222249337994|38|3
"3779"|1|0|"Female"|"White"|-3.17610119142044|0.0677777506620059|34|3.4
