LoanApproval|AnnualSalary|AccountBalance|Gender
-1.0|76296.35|27534.17|1
1.0|90000.0|28583.57|0
-1.0|80000.0|25347.83|0
1.0|110000.0|34294.05|0
-1.0|80000.0|21291.3|0
1.0|122296.35|34249.25|1
-1.0|50000.0|16455.19|0
-1.0|90000.0|25131.16|0
-1.0|87796.35|26879.08|1
-1.0|54796.35|14359.64|1
-1.0|50000.0|15509.4|0
1.0|100000.0|33035.18|0
1.0|142796.35|43906.61|1
1.0|100000.0|33488.56|0
-1.0|90000.0|24090.7|0
-1.0|70000.0|19853.72|0
1.0|90000.0|27854.46|0
-1.0|60000.0|14117.35|0
1.0|90000.0|28209.41|0
-1.0|72296.35|19596.48|1
1.0|120000.0|34616.88|0
1.0|152296.35|48605.57|1
-1.0|65296.35|17432.16|1
1.0|100000.0|31624.41|0
1.0|120000.0|34062.44|0
1.0|169796.35|49870.17|1
1.0|200000.0|59258.25|0
-1.0|80000.0|26369.93|0
1.0|100000.0|31726.44|0
1.0|150000.0|45603.61|0
1.0|100796.35|30479.23|1
1.0|152796.35|44521.98|1
1.0|120000.0|40224.88|0
1.0|123796.35|40789.28|1
-1.0|42296.35|11320.73|1
1.0|92296.35|27718.98|1
1.0|190000.0|57756.71|0
1.0|145296.35|43729.73|1
-1.0|80000.0|24553.45|0
1.0|150296.35|47037.87|1
1.0|140000.0|41112.64|0
1.0|110000.0|33632.72|0
1.0|90796.35|28017.92|1
1.0|110000.0|34153.23|0
1.0|106296.35|25230.82|1
-1.0|65296.35|19505.99|1
-1.0|50000.0|9507.49|0
1.0|100000.0|27451.44|0
1.0|142296.35|43674.56|1
1.0|120000.0|39933.45|0
-1.0|80000.0|23966.28|0
1.0|160000.0|45032.62|0
1.0|270000.0|76890.35|0
-1.0|101296.35|22766.68|1
1.0|105296.35|31661.45|1
1.0|140000.0|41267.05|0
1.0|88296.35|27538.94|1
-1.0|73796.35|21800.95|1
1.0|120000.0|34119.08|0
-1.0|40000.0|6579.04|0
1.0|122796.35|35503.96|1
-1.0|60796.35|18481.52|1
1.0|110000.0|40037.98|0
1.0|130000.0|38717.73|0
1.0|110000.0|32381.43|0
1.0|94796.35|27778.55|1
-1.0|79296.35|26653.42|1
-1.0|50000.0|10813.98|0
1.0|100000.0|29106.7|0
-1.0|70000.0|18217.71|0
-1.0|72296.35|20109.99|1
-1.0|80000.0|23083.8|0
1.0|82296.35|28846.19|1
1.0|150000.0|44833.43|0
1.0|121296.35|39286.67|1
1.0|103796.35|34227.2|1
1.0|160000.0|53256.02|0
1.0|132296.35|36591.85|1
1.0|92296.35|28128.93|1
-1.0|70000.0|17663.07|0
-1.0|72296.35|17702.21|1
-1.0|60000.0|17196.86|0
1.0|170000.0|51721.74|0
1.0|112296.35|35247.14|1
-1.0|90000.0|26054.87|0
1.0|110000.0|32001.73|0
1.0|230000.0|66489.51|0
-1.0|30000.0|11549.28|0
-1.0|50000.0|13821.87|0
1.0|125296.35|38996.5|1
-1.0|70000.0|19756.0|0
-1.0|80000.0|20883.41|0
1.0|140296.35|40122.67|1
1.0|110000.0|33618.93|0
1.0|130000.0|41264.03|0
-1.0|90000.0|26770.95|0
1.0|137796.35|36867.33|1
1.0|122296.35|44594.77|1
1.0|90000.0|28695.05|0
1.0|120000.0|35416.89|0
1.0|100000.0|29621.16|0
1.0|170000.0|51683.95|0
1.0|110000.0|31243.93|0
-1.0|60000.0|20504.12|0
1.0|100000.0|28372.52|0
-1.0|90000.0|25393.47|0
1.0|90000.0|28127.26|0
1.0|110000.0|31346.0|0
1.0|99296.35|25654.07|1
1.0|130000.0|36592.31|0
-1.0|60000.0|20566.39|0
1.0|170000.0|48741.4|0
1.0|114796.35|37241.6|1
-1.0|80000.0|24558.78|0
-1.0|40000.0|9607.49|0
1.0|140000.0|43723.89|0
1.0|97796.35|31417.23|1
1.0|110000.0|36824.71|0
1.0|150000.0|43746.29|0
1.0|100000.0|30195.07|0
-1.0|40000.0|10920.76|0
1.0|110000.0|31637.0|0
1.0|128296.35|33978.28|1
1.0|120000.0|36112.41|0
1.0|123796.35|36575.9|1
1.0|130000.0|43066.95|0
1.0|120000.0|36108.91|0
-1.0|60000.0|16057.69|0
-1.0|80796.35|21499.33|1
1.0|90000.0|30529.57|0
1.0|90000.0|29576.73|0
1.0|90000.0|32669.42|0
1.0|91796.35|27122.87|1
-1.0|70000.0|22894.39|0
1.0|120000.0|37654.3|0
1.0|90000.0|28131.76|0
1.0|140000.0|40663.12|0
1.0|90000.0|27355.5|0
1.0|100000.0|27420.35|0
1.0|143796.35|44275.85|1
1.0|96296.35|28541.01|1
1.0|90000.0|28822.04|0
-1.0|80000.0|26824.1|0
-1.0|77796.35|23947.16|1
1.0|120000.0|31711.75|0
1.0|110796.35|34170.46|1
-1.0|60000.0|16646.7|0
1.0|140000.0|42947.97|0
1.0|119296.35|37498.47|1
-1.0|80000.0|25381.51|0
1.0|123796.35|40387.58|1
-1.0|80000.0|24131.68|0
-1.0|60000.0|15372.46|0
1.0|140796.35|44448.98|1
-1.0|70000.0|23694.33|0
1.0|110000.0|30701.82|0
-1.0|70000.0|16950.63|0
-1.0|80796.35|17490.1|1
-1.0|80000.0|21988.87|0
1.0|110000.0|33613.0|0
-1.0|70000.0|21866.35|0
-1.0|70000.0|18901.38|0
1.0|120000.0|41169.27|0
-1.0|60000.0|18840.02|0
1.0|133796.35|37066.28|1
-1.0|80000.0|26058.28|0
1.0|100000.0|33418.02|0
1.0|120000.0|35019.46|0
-1.0|80000.0|26535.66|0
-1.0|67796.35|19219.04|1
-1.0|70000.0|21361.16|0
-1.0|90000.0|26854.08|0
1.0|100000.0|29638.16|0
-1.0|79296.35|23367.76|1
-1.0|80296.35|22491.95|1
-1.0|90000.0|25586.06|0
-1.0|33796.35|11827.12|1
1.0|100000.0|28914.7|0
1.0|130000.0|38902.22|0
1.0|140000.0|42727.18|0
1.0|170000.0|52683.04|0
-1.0|80796.35|22372.62|1
1.0|150000.0|46917.18|0
1.0|190000.0|51698.47|0
-1.0|50000.0|12965.71|0
1.0|116296.35|35096.8|1
1.0|107796.35|32166.22|1
1.0|83796.35|29183.52|1
1.0|130000.0|36553.28|0
-1.0|70000.0|21606.79|0
1.0|110000.0|30665.51|0
1.0|140000.0|42926.14|0
1.0|180000.0|56633.38|0
1.0|113796.35|30100.25|1
1.0|112296.35|37257.71|1
-1.0|80000.0|23276.49|0
1.0|140000.0|39335.47|0
1.0|112296.35|33500.59|1
-1.0|94796.35|25364.56|1
-1.0|50796.35|11178.2|1
1.0|180000.0|52225.75|0
-1.0|52296.35|17136.09|1
1.0|112296.35|29197.85|1
1.0|93796.35|29943.84|1
1.0|159296.35|44462.02|1
-1.0|50000.0|16495.38|0
-1.0|50000.0|13359.72|0
-1.0|50000.0|19318.65|0
1.0|190000.0|56962.52|0
-1.0|40000.0|8796.2|0
1.0|126796.35|43375.59|1
-1.0|60000.0|16091.24|0
1.0|140000.0|37281.15|0
1.0|133796.35|40189.12|1
1.0|130796.35|41530.14|1
-1.0|90000.0|21267.91|0
1.0|120000.0|35126.65|0
1.0|150000.0|43569.18|0
1.0|100000.0|30398.4|0
-1.0|60000.0|19049.59|0
-1.0|80000.0|21775.73|0
-1.0|62296.35|19373.22|1
1.0|169796.35|53388.56|1
1.0|129296.35|41459.52|1
1.0|100000.0|29683.49|0
-1.0|70000.0|19079.88|0
-1.0|80000.0|21444.87|0
1.0|120000.0|35584.63|0
1.0|130000.0|35618.89|0
-1.0|40000.0|10059.46|0
1.0|113796.35|35862.14|1
1.0|119296.35|36739.23|1
-1.0|70000.0|24907.83|0
1.0|140796.35|39890.8|1
1.0|110000.0|32840.41|0
-1.0|70000.0|20641.83|0
1.0|157796.35|43346.36|1
-1.0|70000.0|16212.02|0
1.0|140000.0|42724.01|0
-1.0|90000.0|26824.41|0
-1.0|70796.35|16399.6|1
1.0|103796.35|35605.38|1
1.0|167796.35|47611.58|1
-1.0|60000.0|16639.06|0
1.0|100000.0|28143.93|0
1.0|110796.35|32429.33|1
-1.0|60000.0|17133.51|0
-1.0|78296.35|23379.62|1
1.0|100000.0|31999.51|0
1.0|79296.35|29501.83|1
1.0|86296.35|29405.86|1
-1.0|72296.35|23882.81|1
1.0|160000.0|49886.76|0
1.0|110000.0|31772.97|0
1.0|136296.35|41934.05|1
-1.0|67796.35|23851.9|1
-1.0|80796.35|24055.61|1
-1.0|60000.0|20454.73|0
1.0|120796.35|35896.82|1
-1.0|90000.0|23646.04|0
1.0|129296.35|40236.77|1
1.0|100000.0|27344.44|0
1.0|110000.0|34559.76|0
1.0|103796.35|30860.36|1
-1.0|63796.35|17773.01|1
-1.0|60000.0|18291.18|0
-1.0|50000.0|14232.83|0
1.0|150000.0|46969.39|0
1.0|175296.35|50760.42|1
-1.0|50000.0|17453.44|0
-1.0|70000.0|19420.56|0
-1.0|70000.0|17695.6|0
1.0|130796.35|36403.77|1
1.0|120000.0|35647.15|0
1.0|112296.35|33777.18|1
-1.0|36796.35|12601.54|1
1.0|120000.0|34261.88|0
1.0|112296.35|35627.95|1
1.0|130000.0|41522.13|0
1.0|130000.0|43380.57|0
1.0|123296.35|38184.02|1
-1.0|84796.35|24130.4|1
-1.0|60000.0|17154.8|0
-1.0|40000.0|11494.74|0
-1.0|50000.0|15486.15|0
1.0|100000.0|29705.34|0
-1.0|70000.0|23737.16|0
-1.0|90000.0|21413.73|0
1.0|110000.0|32195.13|0
1.0|100000.0|29676.03|0
-1.0|50000.0|15385.79|0
1.0|90000.0|28059.95|0
-1.0|70000.0|22637.47|0
-1.0|80000.0|24527.66|0
1.0|123796.35|38990.96|1
1.0|110000.0|31574.11|0
1.0|110796.35|34715.64|1
-1.0|50000.0|15245.85|0
1.0|95296.35|29813.97|1
1.0|140000.0|42438.12|0
1.0|90000.0|30181.9|0
1.0|133796.35|44023.97|1
1.0|140000.0|39135.64|0
1.0|150000.0|46460.75|0
-1.0|80796.35|26939.84|1
-1.0|90000.0|26418.0|0
1.0|170000.0|53441.08|0
-1.0|60000.0|16640.94|0
1.0|120796.35|39126.1|1
1.0|113796.35|36571.49|1
-1.0|65296.35|18501.1|1
1.0|140000.0|42086.11|0
1.0|90000.0|28524.06|0
1.0|130000.0|37833.88|0
-1.0|80000.0|25084.2|0
-1.0|80000.0|25555.97|0
1.0|110000.0|30041.73|0
1.0|100000.0|28493.55|0
1.0|130000.0|44202.31|0
-1.0|60000.0|17078.78|0
-1.0|60000.0|14109.04|0
1.0|150000.0|44463.29|0
-1.0|70000.0|19168.91|0
1.0|150000.0|47819.26|0
1.0|150796.35|51587.73|1
1.0|185296.35|56636.24|1
-1.0|50000.0|14599.12|0
-1.0|36796.35|12697.93|1
1.0|110000.0|30539.9|0
-1.0|60000.0|19280.1|0
1.0|150000.0|44359.15|0
1.0|140796.35|43931.14|1
1.0|100000.0|28496.43|0
1.0|110000.0|33409.41|0
-1.0|59296.35|16870.32|1
-1.0|40000.0|11088.65|0
-1.0|70000.0|23059.39|0
-1.0|90000.0|23479.71|0
-1.0|80000.0|24975.88|0
1.0|95296.35|29350.52|1
1.0|120000.0|36490.52|0
1.0|120796.35|38662.12|1
-1.0|50000.0|17021.41|0
1.0|120000.0|34354.09|0
1.0|100000.0|29913.6|0
-1.0|80000.0|26707.18|0
1.0|146296.35|43865.35|1
-1.0|61296.35|14425.09|1
-1.0|70000.0|18644.68|0
-1.0|80000.0|23119.93|0
1.0|99296.35|30634.09|1
1.0|125296.35|34187.16|1
1.0|146796.35|43542.76|1
-1.0|75296.35|19584.55|1
1.0|170000.0|50803.61|0
1.0|140000.0|39795.47|0
-1.0|80000.0|23654.6|0
1.0|120000.0|34469.12|0
1.0|120000.0|35744.36|0
1.0|100000.0|29200.35|0
1.0|80796.35|29372.57|1
-1.0|60000.0|16318.77|0
-1.0|52296.35|12826.9|1
1.0|92296.35|27616.77|1
1.0|90000.0|27796.83|0
-1.0|89296.35|24542.41|1
1.0|109296.35|30695.26|1
1.0|180000.0|48224.37|0
1.0|130000.0|40816.6|0
1.0|100000.0|29547.63|0
-1.0|76796.35|23381.18|1
1.0|118296.35|36502.11|1
1.0|170000.0|48362.29|0
1.0|90000.0|28813.19|0
-1.0|80000.0|22777.36|0
1.0|120000.0|37904.13|0
-1.0|32296.35|8484.42|1
1.0|170000.0|46975.32|0
1.0|150000.0|45817.73|0
1.0|110000.0|31196.01|0
1.0|159296.35|49830.51|1
1.0|105296.35|28272.21|1
-1.0|80796.35|23172.91|1
-1.0|80000.0|26865.01|0
-1.0|50000.0|15386.51|0
-1.0|90000.0|24030.07|0
1.0|110000.0|31979.99|0
1.0|132296.35|43498.48|1
1.0|130000.0|38275.22|0
-1.0|55296.35|17755.13|1
1.0|140000.0|42924.31|0
-1.0|68296.35|18790.98|1
-1.0|72296.35|23369.18|1
1.0|140000.0|43952.53|0
1.0|104796.35|31198.68|1
1.0|140796.35|44133.4|1
-1.0|60000.0|15502.43|0
1.0|119296.35|38212.85|1
1.0|113796.35|33837.45|1
-1.0|45296.35|16015.4|1
1.0|140000.0|39182.62|0
1.0|145296.35|41756.62|1
1.0|100000.0|28224.58|0
1.0|122296.35|35920.24|1
1.0|150000.0|45351.1|0
1.0|100000.0|28036.68|0
1.0|99296.35|34375.95|1
1.0|110000.0|29631.56|0
1.0|115296.35|34973.43|1
-1.0|53796.35|23954.18|1
-1.0|80000.0|24240.15|0
1.0|110796.35|37983.69|1
1.0|130000.0|39314.31|0
1.0|137796.35|36701.6|1
-1.0|70000.0|20878.45|0
1.0|139296.35|44667.5|1
1.0|140000.0|42003.85|0
1.0|160000.0|43976.24|0
-1.0|67796.35|14982.5|1
1.0|130000.0|35303.99|0
-1.0|60000.0|17937.39|0
1.0|120000.0|34541.89|0
1.0|110000.0|34647.98|0
-1.0|90000.0|24613.62|0
1.0|130000.0|37988.92|0
-1.0|70000.0|21337.72|0
1.0|141296.35|38474.54|1
-1.0|50000.0|16946.61|0
-1.0|60000.0|18370.39|0
-1.0|86296.35|27126.02|1
-1.0|60000.0|16345.59|0
-1.0|90000.0|25141.37|0
-1.0|77796.35|22991.15|1
-1.0|87796.35|24241.89|1
-1.0|70000.0|20432.08|0
-1.0|50000.0|15713.87|0
-1.0|90000.0|26800.85|0
1.0|170000.0|49839.08|0
-1.0|50000.0|17281.28|0
1.0|120000.0|34900.55|0
1.0|140000.0|42903.43|0
-1.0|40000.0|7072.4|0
-1.0|62296.35|19367.57|1
1.0|120000.0|40207.65|0
-1.0|90000.0|24561.81|0
1.0|109296.35|33730.16|1
1.0|160000.0|48159.51|0
-1.0|72296.35|23466.26|1
-1.0|80000.0|24311.19|0
1.0|110000.0|34467.05|0
1.0|150000.0|40158.34|0
1.0|150000.0|46640.63|0
-1.0|80000.0|25262.34|0
-1.0|60000.0|18769.59|0
-1.0|89296.35|24112.37|1
1.0|113796.35|30479.4|1
1.0|100000.0|32523.13|0
-1.0|50000.0|15179.41|0
1.0|150000.0|51068.91|0
1.0|106796.35|34278.09|1
1.0|110000.0|35132.38|0
1.0|110000.0|31146.15|0
1.0|112296.35|31843.43|1
-1.0|54796.35|16108.75|1
1.0|100000.0|33160.51|0
1.0|97796.35|28886.75|1
1.0|110000.0|36027.02|0
1.0|103296.35|29672.54|1
1.0|120000.0|33973.27|0
-1.0|87796.35|21787.77|1
1.0|100000.0|30171.19|0
1.0|110000.0|32222.89|0
-1.0|70000.0|22014.34|0
-1.0|70000.0|20628.37|0
-1.0|70000.0|23768.89|0
-1.0|65296.35|25037.64|1
-1.0|87796.35|25899.72|1
-1.0|60000.0|21275.58|0
1.0|110000.0|27927.25|0
1.0|160000.0|49060.12|0
-1.0|70000.0|22621.91|0
1.0|113796.35|38344.18|1
1.0|110000.0|32517.34|0
-1.0|83796.35|21134.2|1
1.0|110000.0|30096.06|0
1.0|130000.0|42555.84|0
1.0|119296.35|27544.41|1
-1.0|60796.35|18537.68|1
-1.0|80796.35|22467.8|1
-1.0|70000.0|21656.24|0
-1.0|50000.0|12877.58|0
-1.0|50000.0|14654.3|0
1.0|100296.35|26141.73|1
1.0|110796.35|32700.64|1
-1.0|70000.0|20768.59|0
1.0|120000.0|38010.75|0
-1.0|72296.35|24225.37|1
-1.0|50000.0|12362.24|0
1.0|150000.0|48932.75|0
1.0|90000.0|28006.84|0
1.0|120000.0|35975.66|0
1.0|100000.0|29734.42|0
1.0|94796.35|27790.28|1
1.0|99296.35|32509.35|1
-1.0|70000.0|18414.46|0
1.0|206296.35|61246.61|1
1.0|90000.0|29294.23|0
-1.0|78796.35|27386.14|1
-1.0|70000.0|22419.35|0
-1.0|40000.0|11071.63|0
-1.0|57796.35|16769.48|1
-1.0|50000.0|18274.93|0
1.0|120000.0|36094.31|0
1.0|116296.35|30669.41|1
-1.0|70000.0|17630.98|0
-1.0|40000.0|8656.2|0
1.0|115296.35|36392.61|1
1.0|110796.35|28938.82|1
1.0|100000.0|30262.64|0
1.0|150000.0|50182.99|0
1.0|140000.0|37397.68|0
-1.0|50000.0|11815.26|0
1.0|107796.35|28214.79|1
1.0|130000.0|37462.14|0
-1.0|90000.0|26849.47|0
-1.0|20796.35|8092.43|1
1.0|140000.0|39538.41|0
1.0|132296.35|45634.36|1
1.0|90000.0|28550.21|0
1.0|140000.0|40938.76|0
-1.0|100000.0|24983.63|0
1.0|96796.35|26668.61|1
1.0|113796.35|37271.72|1
1.0|128296.35|35884.76|1
1.0|100796.35|32317.38|1
1.0|90000.0|31835.05|0
-1.0|80000.0|22501.34|0
1.0|96796.35|31376.62|1
1.0|86296.35|27919.69|1
-1.0|40000.0|9531.42|0
1.0|160000.0|47307.05|0
1.0|100000.0|28259.43|0
-1.0|63796.35|20571.81|1
1.0|87796.35|30194.74|1
1.0|125296.35|36867.49|1
-1.0|80000.0|22960.65|0
1.0|133796.35|44356.92|1
-1.0|90000.0|26982.37|0
1.0|125296.35|30907.64|1
1.0|100000.0|25687.32|0
-1.0|90000.0|22873.04|0
1.0|136296.35|41169.45|1
1.0|143796.35|44581.02|1
1.0|200000.0|60541.08|0
1.0|120000.0|35045.62|0
1.0|100796.35|31619.58|1
-1.0|86796.35|22043.94|1
-1.0|70000.0|23048.96|0
1.0|159296.35|44927.21|1
-1.0|27796.35|8573.51|1
-1.0|60000.0|18539.82|0
1.0|130000.0|37615.71|0
1.0|110000.0|34694.73|0
-1.0|70000.0|18038.22|0
1.0|100000.0|34246.52|0
1.0|139296.35|41071.42|1
-1.0|70000.0|20987.72|0
-1.0|82296.35|22626.3|1
1.0|97796.35|28754.38|1
1.0|90000.0|29609.88|0
1.0|120000.0|38572.61|0
1.0|120000.0|37237.92|0
-1.0|80000.0|24874.63|0
1.0|100000.0|32479.52|0
-1.0|40000.0|11078.5|0
-1.0|70000.0|20014.84|0
1.0|100000.0|30023.9|0
1.0|103796.35|30747.41|1
1.0|115296.35|39725.38|1
-1.0|90000.0|26880.32|0
1.0|130000.0|40415.18|0
1.0|129296.35|41761.11|1
1.0|100000.0|28474.6|0
-1.0|83796.35|22737.4|1
-1.0|90796.35|25017.56|1
1.0|126296.35|41816.29|1
-1.0|80000.0|26186.87|0
1.0|130000.0|39889.82|0
1.0|130000.0|41658.32|0
1.0|90000.0|28062.28|0
-1.0|40000.0|10641.45|0
1.0|95296.35|28762.86|1
1.0|100000.0|29208.03|0
1.0|100000.0|30373.6|0
1.0|140000.0|45366.61|0
1.0|110000.0|31351.69|0
1.0|100000.0|25225.65|0
1.0|173296.35|52215.97|1
1.0|100000.0|29409.69|0
-1.0|82296.35|22854.77|1
1.0|143296.35|44309.79|1
1.0|99296.35|32460.75|1
-1.0|81796.35|24559.98|1
1.0|180000.0|53648.79|0
1.0|150000.0|49894.86|0
1.0|150000.0|49854.84|0
1.0|160000.0|49079.6|0
-1.0|50000.0|15825.26|0
1.0|140000.0|46163.63|0
1.0|109296.35|31977.9|1
1.0|120000.0|38661.25|0
1.0|90000.0|27782.45|0
1.0|120000.0|35342.76|0
-1.0|67796.35|18510.25|1
1.0|127796.35|32648.29|1
1.0|100000.0|28454.85|0
1.0|100000.0|30443.24|0
-1.0|80000.0|24011.1|0
-1.0|50000.0|16435.32|0
1.0|129296.35|41592.89|1
1.0|109296.35|36745.41|1
1.0|110000.0|33127.96|0
1.0|90000.0|27121.11|0
-1.0|50000.0|15798.2|0
-1.0|86296.35|24463.78|1
-1.0|76296.35|23766.25|1
1.0|100000.0|27006.07|0
-1.0|90796.35|26791.79|1
-1.0|80000.0|15421.82|0
-1.0|83796.35|27719.53|1
-1.0|90000.0|25739.55|0
-1.0|59296.35|17395.8|1
1.0|140000.0|44487.24|0
1.0|110000.0|32137.67|0
1.0|105296.35|29224.6|1
1.0|150000.0|44151.08|0
-1.0|60000.0|16022.15|0
1.0|160000.0|43488.81|0
1.0|100000.0|30308.44|0
1.0|150000.0|47607.5|0
1.0|150000.0|45062.5|0
1.0|107796.35|32422.89|1
1.0|90000.0|27594.76|0
1.0|100000.0|31027.04|0
1.0|99796.35|28965.54|1
1.0|100000.0|30471.27|0
-1.0|80000.0|21344.11|0
-1.0|55296.35|14295.26|1
1.0|86296.35|27984.48|1
-1.0|80000.0|23596.59|0
1.0|100000.0|29596.86|0
-1.0|70000.0|21069.91|0
1.0|150000.0|46564.12|0
1.0|130000.0|41123.39|0
1.0|130000.0|42612.23|0
1.0|100000.0|32268.12|0
1.0|90796.35|28033.62|1
1.0|100000.0|32742.44|0
1.0|100000.0|30360.7|0
-1.0|40000.0|18809.28|0
-1.0|60000.0|14600.67|0
-1.0|50000.0|13479.56|0
-1.0|90000.0|26284.52|0
-1.0|70000.0|21903.5|0
-1.0|90000.0|20820.46|0
-1.0|80000.0|24580.88|0
-1.0|90000.0|23666.67|0
1.0|130000.0|38954.32|0
1.0|130000.0|41958.71|0
1.0|100000.0|28184.47|0
1.0|130000.0|41687.41|0
1.0|140000.0|40812.87|0
-1.0|79296.35|19783.12|1
1.0|126296.35|34881.48|1
1.0|158296.35|49696.18|1
1.0|110000.0|31867.45|0
1.0|90000.0|29959.89|0
1.0|120000.0|32491.18|0
1.0|100000.0|33148.64|0
-1.0|70000.0|21973.86|0
1.0|120000.0|36001.69|0
1.0|110000.0|29588.56|0
-1.0|70000.0|20681.38|0
1.0|181296.35|53458.75|1
1.0|100000.0|27076.69|0
1.0|112296.35|31306.7|1
-1.0|80000.0|24710.24|0
1.0|120000.0|36177.03|0
-1.0|90000.0|25666.84|0
1.0|100000.0|29168.38|0
-1.0|80000.0|26424.52|0
1.0|110000.0|32085.61|0
1.0|90000.0|28935.1|0
1.0|145296.35|43071.43|1
-1.0|86296.35|23961.86|1
1.0|120000.0|35605.0|0
-1.0|70000.0|23072.54|0
-1.0|80000.0|22931.53|0
1.0|100000.0|30742.9|0
-1.0|80000.0|23280.48|0
-1.0|70000.0|22721.38|0
-1.0|50000.0|14768.41|0
1.0|120000.0|37988.26|0
1.0|106296.35|33983.84|1
-1.0|50000.0|11538.46|0
1.0|130000.0|38982.98|0
1.0|97796.35|27113.47|1
-1.0|80000.0|27471.07|0
-1.0|70000.0|18097.73|0
-1.0|79296.35|22721.28|1
1.0|140000.0|42617.79|0
-1.0|60000.0|16718.83|0
1.0|90000.0|27048.67|0
1.0|140000.0|44306.58|0
-1.0|90000.0|23905.3|0
1.0|100000.0|31026.05|0
1.0|140000.0|40836.75|0
1.0|110000.0|34726.13|0
1.0|210000.0|60800.75|0
1.0|110000.0|30527.89|0
-1.0|70000.0|21581.7|0
1.0|140000.0|42257.51|0
1.0|100796.35|32948.45|1
1.0|110000.0|31311.26|0
1.0|170000.0|52404.91|0
1.0|160000.0|50276.97|0
1.0|119296.35|33324.5|1
-1.0|46296.35|7087.31|1
-1.0|70000.0|22215.01|0
-1.0|60000.0|15761.91|0
-1.0|80000.0|21866.02|0
1.0|118296.35|37651.05|1
-1.0|53796.35|12537.26|1
-1.0|90000.0|26408.79|0
1.0|120000.0|38075.04|0
1.0|100000.0|29833.38|0
1.0|130000.0|37363.72|0
1.0|108296.35|34411.8|1
-1.0|64796.35|19425.43|1
-1.0|90000.0|22243.31|0
1.0|163796.35|53671.45|1
1.0|110000.0|33616.41|0
1.0|90000.0|28327.27|0
1.0|110000.0|30738.32|0
-1.0|80000.0|23759.11|0
1.0|155296.35|48664.62|1
1.0|140000.0|43675.49|0
1.0|130000.0|38140.11|0
-1.0|70000.0|20438.68|0
-1.0|90000.0|24890.26|0
1.0|100000.0|30922.22|0
-1.0|73796.35|21157.63|1
1.0|120000.0|35288.48|0
1.0|99296.35|29399.54|1
-1.0|54796.35|14977.35|1
1.0|120000.0|37140.68|0
1.0|113796.35|31255.77|1
1.0|100000.0|29085.23|0
1.0|110000.0|34388.31|0
-1.0|50000.0|18480.39|0
1.0|130000.0|41153.89|0
1.0|140000.0|44537.55|0
-1.0|80000.0|28404.37|0
-1.0|80000.0|26183.09|0
-1.0|80000.0|20834.04|0
1.0|90000.0|32937.98|0
-1.0|89796.35|25932.34|1
-1.0|80296.35|23112.28|1
-1.0|80000.0|21034.4|0
-1.0|80000.0|27499.8|0
-1.0|80000.0|23498.51|0
-1.0|90000.0|26332.72|0
1.0|140000.0|43252.54|0
1.0|120000.0|32590.55|0
1.0|130000.0|38434.85|0
-1.0|77796.35|26238.37|1
-1.0|90000.0|26481.41|0
1.0|140796.35|35388.86|1
-1.0|50000.0|18139.01|0
1.0|116296.35|35819.66|1
1.0|110796.35|34162.84|1
-1.0|50000.0|13321.2|0
1.0|150000.0|45739.97|0
1.0|100000.0|26606.45|0
-1.0|70000.0|19327.68|0
1.0|180000.0|55994.53|0
1.0|138296.35|41975.56|1
1.0|140000.0|42436.73|0
1.0|100000.0|33854.49|0
1.0|100000.0|32046.7|0
1.0|100000.0|32114.21|0
1.0|170000.0|51941.66|0
1.0|99296.35|31516.46|1
-1.0|90000.0|25983.18|0
1.0|170796.35|50415.6|1
-1.0|58796.35|17802.96|1
1.0|136796.35|37964.24|1
-1.0|70000.0|19173.9|0
1.0|105296.35|32531.65|1
1.0|99296.35|27122.32|1
-1.0|60000.0|20333.95|0
-1.0|100000.0|24536.72|0
1.0|139296.35|46077.3|1
1.0|120000.0|40086.87|0
-1.0|70000.0|22211.44|0
1.0|90000.0|29110.43|0
1.0|120000.0|35593.4|0
-1.0|82296.35|22913.69|1
-1.0|43796.35|14933.64|1
-1.0|76296.35|17105.11|1
1.0|110000.0|30005.16|0
-1.0|20000.0|6152.86|0
1.0|80000.0|29213.06|0
-1.0|70000.0|19595.07|0
1.0|90000.0|29691.67|0
1.0|120000.0|37457.54|0
1.0|80000.0|31300.89|0
-1.0|70000.0|21390.51|0
1.0|120000.0|40477.01|0
-1.0|70000.0|20067.9|0
-1.0|90000.0|25557.42|0
-1.0|60000.0|15596.74|0
-1.0|40000.0|11901.91|0
1.0|110000.0|30551.13|0
1.0|90000.0|28005.04|0
-1.0|74796.35|20298.94|1
-1.0|53296.35|15612.48|1
1.0|150000.0|45392.01|0
1.0|110000.0|32155.5|0
1.0|90000.0|27936.03|0
1.0|110000.0|34806.73|0
-1.0|40000.0|6373.25|0
-1.0|90000.0|26808.61|0
-1.0|60000.0|13625.84|0
1.0|118296.35|35014.05|1
-1.0|56296.35|13410.95|1
-1.0|89296.35|25721.78|1
-1.0|70000.0|18575.53|0
1.0|100000.0|34719.97|0
1.0|130000.0|37292.05|0
1.0|129296.35|40937.45|1
1.0|150000.0|48208.95|0
1.0|90000.0|27486.06|0
-1.0|80000.0|24961.64|0
1.0|140000.0|39823.43|0
1.0|100000.0|30402.45|0
1.0|110000.0|30955.78|0
-1.0|60000.0|16525.17|0
1.0|100000.0|31551.42|0
-1.0|100296.35|23936.92|1
1.0|130000.0|37943.5|0
1.0|130000.0|39395.7|0
