"LSAT"|"sex"|"race_nonwhite"|"lsat0"|"weighted_sense_cols"|"weighted_u"|"pred_LSAT"|"delta"
"2921"|43|"Male"|"White"|1.8029077225504|1.82815776054702|0.0301509715401535|38.90864469652|-4.09135530348002
"2924"|48|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0261579578378731|36.7782826378419|-11.2217173621581
"2928"|45|"Male"|"White"|1.8029077225504|1.82815776054702|0.0216102732664633|38.5777527374869|-6.42224726251314
"2929"|40|"Male"|"White"|1.8029077225504|1.82815776054702|0.0425303684674607|39.3933039583447|-0.60669604165529
"2930"|45|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|0.0471111189441685|34.4898682217639|-10.5101317782361
"2931"|47|"Female"|"White"|1.8029077225504|1.81190978449993|0.0279437424827248|38.1971631411066|-8.80283685889336
"2935"|39|"Female"|"White"|1.8029077225504|1.81190978449993|0.0258594041591549|38.117630245645|-0.88236975435504
"2936"|48|"Female"|"White"|1.8029077225504|1.81190978449993|0.0427960480566246|38.7687129901154|-9.23128700988464
"2937"|42|"Male"|"White"|1.8029077225504|1.82815776054702|0.0155838440358454|38.3459657661278|-3.6540342338722
"2938"|44|"Male"|"White"|1.8029077225504|1.82815776054702|0.0211541606276777|38.5601609491108|-5.43983905088916
"2939"|46|"Male"|"White"|1.8029077225504|1.82815776054702|0.022367697005855|38.6069835118664|-7.39301648813362
"2942"|46|"Female"|"White"|1.8029077225504|1.81190978449993|0.0211348023952454|37.9379643815857|-8.06203561841427
"2945"|45|"Male"|"White"|1.8029077225504|1.82815776054702|0.0167162649751619|38.389414136979|-6.61058586302096
"2946"|44|"Male"|"White"|1.8029077225504|1.82815776054702|0.0585058127345355|40.027683243828|-3.97231675617196
"2947"|42|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|0.0502732369448226|34.0414788802955|-7.95852111970454
"2952"|47|"Male"|"White"|1.8029077225504|1.82815776054702|0.035790473160061|39.1286899509061|-7.87131004909389
"2955"|48|"Female"|"White"|1.8029077225504|1.81190978449993|0.0350525614983072|38.4696673045858|-9.53033269541416
"2957"|38|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|0.0575837092796546|34.8529644428165|-3.14703555718348
"2958"|42|"Male"|"White"|1.8029077225504|1.82815776054702|0.0426640425395104|39.3985701736667|-2.60142982633331
"2960"|43|"Female"|"White"|1.8029077225504|1.81190978449993|0.0259153226617557|38.1197617860467|-4.88023821395328
"2961"|39|"Male"|"White"|1.8029077225504|1.82815776054702|0.027674573287207|38.8124106029196|-0.187589397080359
"2962"|45|"Female"|"White"|1.8029077225504|1.81190978449993|0.0261432228512453|38.1284502769978|-6.87154972300218
"2966"|37|"Male"|"White"|1.8029077225504|1.82815776054702|0.0356041606384759|39.1214004650974|2.12140046509738
"2968"|45|"Female"|"White"|1.8029077225504|1.81190978449993|0.0201931081416848|37.9022552347239|-7.09774476527613
"2969"|43|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0220703851430314|36.3337521989954|-6.66624780100458
"2970"|45|"Female"|"White"|1.8029077225504|1.81190978449993|0.00519528023675426|37.3380452713051|-7.66195472869487
"2971"|40|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|0.0438611557453746|33.8239004642747|-6.17609953572527
"2974"|41|"Female"|"White"|1.8029077225504|1.81190978449993|0.0263376024642934|38.1358623907674|-2.86413760923265
"2976"|35|"Male"|"White"|1.8029077225504|1.82815776054702|0.0270058789850635|38.786465640688|3.786465640688
"2978"|43|"Male"|"White"|1.8029077225504|1.82815776054702|0.035936687045192|39.1344115269607|-3.86558847303932
"2980"|46|"Female"|"White"|1.8029077225504|1.81190978449993|0.0412857788055678|38.7102059867682|-7.28979401323181
"2983"|44|"Male"|"White"|1.8029077225504|1.82815776054702|0.0229686822555256|38.6301927129865|-5.36980728701351
"2990"|43|"Female"|"White"|1.8029077225504|1.81190978449993|0.0125289151839719|37.6128753850848|-5.38712461491524
"2991"|43|"Male"|"White"|1.8029077225504|1.82815776054702|0.0361948769548699|39.14451694164|-3.85548305835997
"2992"|48|"Female"|"White"|1.8029077225504|1.81190978449993|0.0150013060294034|37.7059841670784|-10.2940158329216
"2993"|42|"Male"|"White"|1.8029077225504|1.82815776054702|0.0217196721763698|38.581973332443|-3.41802666755698
"2995"|44|"Male"|"White"|1.8029077225504|1.82815776054702|0.0352444527459973|39.1073307192363|-4.89266928076372
"2998"|43|"Male"|"White"|1.8029077225504|1.82815776054702|0.041408447602417|39.3491325717242|-3.65086742827579
"2999"|42|"Female"|"White"|1.8029077225504|1.81190978449993|0.0346887327042472|38.4556734777555|-3.54432652224455
"3002"|45|"Female"|"White"|1.8029077225504|1.81190978449993|0.0411759190035952|38.7059535247957|-6.29404647520425
"3005"|35|"Female"|"White"|1.8029077225504|1.81190978449993|0.0450940183027122|38.8579047798359|3.85790477983591
"3007"|48|"Male"|"White"|1.8029077225504|1.82815776054702|0.0232991851153762|38.6429622122165|-9.35703778778352
"3011"|44|"Female"|"White"|1.8029077225504|1.81190978449993|0.0278349965645815|38.1930095813758|-5.80699041862419
"3013"|43|"Female"|"White"|1.8029077225504|1.81190978449993|0.0128376247243208|37.6244886310238|-5.37551136897622
"3014"|48|"Female"|"White"|1.8029077225504|1.81190978449993|-0.00692781612553378|36.888125272613|-11.111874727387
"3015"|47|"Male"|"White"|1.8029077225504|1.82815776054702|0.0232752029533296|38.6420354815473|-8.3579645184527
"3016"|44|"Female"|"White"|1.8029077225504|1.81190978449993|-0.00122132275982943|37.099228872535|-6.90077112746501
"3017"|42|"Female"|"White"|1.8029077225504|1.81190978449993|0.0270826631025826|38.1642865082726|-3.8357134917274
"3018"|47|"Female"|"White"|1.8029077225504|1.81190978449993|0.0208538855590251|37.9273084654422|-9.07269153455779
"3022"|45|"Female"|"White"|1.8029077225504|1.81190978449993|0.0426618073593327|38.7635090003519|-6.23649099964813
"3026"|44|"Female"|"White"|1.8029077225504|1.81190978449993|0.0125469988189886|37.6135555687452|-6.38644443125475
"3027"|43|"Female"|"White"|1.8029077225504|1.81190978449993|0.0269217916351735|38.1581474573117|-4.84185254268829
"3028"|46|"Female"|"White"|1.8029077225504|1.81190978449993|0.0483968347447728|38.9864574827765|-7.01354251722354
"3030"|45|"Male"|"White"|1.8029077225504|1.82815776054702|0.056011221639661|39.9279549839913|-5.07204501600874
"3032"|46|"Female"|"White"|1.8029077225504|1.81190978449993|0.0221883034169189|37.9779531262151|-8.0220468737849
"3033"|48|"Male"|"White"|1.8029077225504|1.82815776054702|0.0518205390984403|39.7609797146719|-8.23902028532809
"3036"|42|"Female"|"White"|1.8029077225504|1.81190978449993|0.0401798146172498|38.6674175508247|-3.33258244917526
"3037"|41|"Female"|"White"|1.8029077225504|1.81190978449993|0.0342615123195649|38.4392479390514|-2.56075206094862
"3040"|43|"Male"|"White"|1.8029077225504|1.82815776054702|0.0221264545320184|38.5976709909896|-4.40232900901044
"3041"|39|"Male"|"White"|1.8029077225504|1.82815776054702|0.05588821283062|39.9230437958671|0.923043795867137
"3042"|34|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|0.0268891788010063|33.2546860160305|-0.74531398396946
"3043"|42|"Male"|"White"|1.8029077225504|1.82815776054702|0.0561076795242558|39.9318065358185|-2.0681934641815
"3044"|35|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.0128180697313314|31.9601061250918|-3.03989387490823
"3046"|41|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0482790595919586|35.9736391178255|-5.02636088217447
"3048"|39|"Female"|"White"|1.8029077225504|1.81190978449993|0.0195016924207464|37.8760580772025|-1.12394192279751
"3049"|36|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0419571501927477|36.20178159328|0.201781593280046
"3051"|33|"Male"|"White"|1.8029077225504|1.82815776054702|0.0207995732923083|38.5464904282285|5.54649042822849
"3056"|40|"Male"|"White"|1.8029077225504|1.82815776054702|-0.00786600083372118|37.45722001854|-2.54277998145995
"3057"|35|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0376449449981704|35.7722538951116|0.772253895111632
"3058"|36|"Female"|"White"|1.8029077225504|1.81190978449993|0.0194742400284628|37.8750183030702|1.87501830307019
"3059"|30|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0248698859162639|36.2321780763754|6.23217807637539
"3061"|36|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0419326462632781|36.2026686900515|0.202668690051517
"3064"|36|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|-0.0183446169247348|32.3046076031083|-3.69539239689168
"3065"|42|"Male"|"White"|1.8029077225504|1.82815776054702|0.000920694718461972|37.7877954128829|-4.21220458711711
"3067"|33|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0158597077138403|37.158991544718|4.15899154471799
"3069"|40|"Male"|"White"|1.8029077225504|1.82815776054702|0.0355555048956783|39.1194970306053|-0.880502969394655
"3074"|39|"Female"|"White"|1.8029077225504|1.81190978449993|0.0109205330277375|37.5524281316435|-1.44757186835647
"3076"|37|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0201488446976204|36.9999528529863|-4.71470136957919e-05
"3077"|39|"Female"|"White"|1.8029077225504|1.81190978449993|-0.00837595639947398|36.8347447533442|-2.16525524665579
"3078"|32|"Female"|"White"|1.8029077225504|1.81190978449993|-0.00350025762598041|37.0147784114499|5.01477841144993
"3079"|31|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0160231998770591|37.1529168374044|6.15291683740437
"3080"|34|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0373859730540107|35.7815191049127|1.78151910491273
"3081"|33|"Male"|"White"|1.8029077225504|1.82815776054702|0.0396561825420387|39.2802428357281|6.28024283572806
"3082"|28|"Female"|"White"|1.8029077225504|1.81190978449993|0.00949048206975889|37.4987646257388|9.49876462573881
"3084"|31|"Male"|"White"|1.8029077225504|1.82815776054702|-0.00959821239606409|37.3923923527567|6.39239235275674
"3086"|32|"Female"|"White"|1.8029077225504|1.81190978449993|0.023406763607117|38.0242559535519|6.0242559535519
"3087"|32|"Female"|"White"|1.8029077225504|1.81190978449993|0.0179279583721652|37.8164981130445|5.81649811304448
"3091"|33|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0142971649179734|37.217099445476|4.21709944547599
"3092"|32|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0170550375544267|36.5164363247345|4.51643632473455
"3094"|27|"Male"|"White"|1.8029077225504|1.82815776054702|-0.00257022607494046|37.6561111954567|10.6561111954567
"3097"|33|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0251261467305879|36.2228943784916|3.22289437849161
"3098"|39|"Female"|"White"|1.8029077225504|1.81190978449993|0.0397171089147169|38.6495300548641|-0.35046994513592
"3099"|36|"Male"|"White"|1.8029077225504|1.82815776054702|-0.00824230587332021|37.4431273296189|1.44312732961893
"3101"|36|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0380223591458081|35.7587554878039|-0.241244512196097
"3105"|31|"Female"|"White"|1.8029077225504|1.81190978449993|0.0171213897120285|37.7860088083421|6.78600880834212
"3106"|30|"Female"|"White"|1.8029077225504|1.81190978449993|0.0221420695520749|37.9761972992529|7.97619729925285
"3108"|35|"Male"|"White"|1.8029077225504|1.82815776054702|-0.028933643666052|36.6763392268312|1.67633922683123
"3110"|38|"Male"|"White"|1.8029077225504|1.82815776054702|0.00713365079165109|38.0233001586501|0.0233001586501018
"3111"|32|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0501776244472882|35.9054056242305|3.90540562423046
"3112"|29|"Male"|"White"|1.8029077225504|1.82815776054702|0.0182686335625532|38.4490549378494|9.44905493784943
"3114"|28|"Male"|"White"|1.8029077225504|1.82815776054702|-0.009378345786381|37.4006145951564|9.40061459515643
"3116"|27|"Female"|"White"|1.8029077225504|1.81190978449993|0.0359698947982806|38.5049730025136|11.5049730025136
"3119"|37|"Female"|"White"|1.8029077225504|1.81190978449993|0.00356620249143587|37.2772682114191|0.27726821141912
"3120"|33|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0229565760648117|36.8962126302668|3.89621263026682
"3122"|28|"Female"|"White"|1.8029077225504|1.81190978449993|0.016550632800866|37.7644483361491|9.76444833614907
"3124"|32|"Male"|"White"|1.8029077225504|1.82815776054702|-0.00179639657028221|37.6852618827067|5.68526188270673
"3125"|32|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0183975083290071|36.4674469669248|4.46744696692483
"3126"|32|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|-0.0135248367241745|32.4606845373368|0.460684537336846
"3129"|30|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0255471369371973|36.2076481041945|6.20764810419448
"3130"|36|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0348069531597106|36.4615590879886|0.46155908798864
"3131"|36|"Female"|"White"|1.8029077225504|1.81190978449993|0.00977379699715639|37.5093900906216|1.50939009062159
"3132"|36|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0247239124602497|36.2374673986691|0.237467398669054
"3133"|32|"Male"|"White"|1.8029077225504|1.82815776054702|0.0340971979937054|39.0624903747865|7.06249037478654
"3135"|45|"Male"|"White"|1.8029077225504|1.82815776054702|0.0569266421137445|39.9645225862842|-5.03547741371581
"3136"|30|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|0.0209659864932629|33.0582943226945|3.05829432269451
"3137"|30|"Male"|"White"|1.8029077225504|1.82815776054702|0.0125367736569979|38.2293007432273|8.22930074322732
"3138"|30|"Male"|"White"|1.8029077225504|1.82815776054702|-0.023759102611891|36.8666143184484|6.86661431844839
"3142"|33|"Male"|"White"|1.8029077225504|1.82815776054702|-0.00730540299550993|37.4782243420469|4.47822434204693
"3144"|29|"Male"|"White"|1.8029077225504|1.82815776054702|0.0186702258101694|38.464498881117|9.46449888111702
"3145"|34|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0169877771644969|36.5188925170819|2.51889251708189
"3146"|27|"Male"|"White"|1.8029077225504|1.82815776054702|0.00263205191681954|37.8525191955318|10.8525191955318
"3150"|32|"Male"|"White"|1.8029077225504|1.82815776054702|0.0328196035540844|39.0126162205409|7.01261622054095
"3151"|32|"Male"|"White"|1.8029077225504|1.82815776054702|-0.00944456776439024|37.3981379344848|5.39813793448477
"3153"|29|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0160548982488152|37.1517391690998|8.15173916909981
"3154"|32|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0246207869537651|36.8348606169507|4.83486061695073
"3155"|35|"Male"|"White"|1.8029077225504|1.82815776054702|0.0121873410241543|38.2159445117043|3.21594451170431
"3156"|38|"Male"|"White"|1.8029077225504|1.82815776054702|0.0341966049421045|39.0663736507607|1.06637365076067
"3157"|36|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|-0.0116981775370025|32.5200333334784|-3.47996666652161
"3158"|38|"Male"|"White"|1.8029077225504|1.82815776054702|0.00875467852611304|38.0849869672688|0.0849869672688257
"3159"|30|"Male"|"White"|1.8029077225504|1.82815776054702|0.0261917445915442|38.7549010956412|8.75490109564119
"3161"|33|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0079523269496607|37.4539866217873|4.45398662178725
"3162"|42|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0164959295475851|36.5368586652801|-5.46314133471991
"3164"|36|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0432741040378585|36.1541368976296|0.154136897629591
"3165"|34|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0373235799300313|35.7837516953188|1.78375169531883
"3172"|34|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0631876808822985|35.4412998382255|1.44129983822546
"3173"|28|"Female"|"White"|1.8029077225504|1.81190978449993|0.0315879629584932|38.3366159692358|10.3366159692358
"3180"|28|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0680851382962157|34.6997460594344|6.6997460594344
"3181"|35|"Female"|"White"|1.8029077225504|1.81190978449993|-0.00388767087772436|37.0004411731803|2.00044117318034
"3183"|33|"Female"|"White"|1.8029077225504|1.81190978449993|0.0240874529873596|38.0501474718122|5.05014747181216
"3184"|32|"Male"|"White"|1.8029077225504|1.82815776054702|0.00575927059467657|37.9710775829457|5.97107758294573
"3190"|32|"Female"|"White"|1.8029077225504|1.81190978449993|0.0106112780974806|37.5408166536466|5.54081665364664
"3193"|44|"Female"|"White"|1.8029077225504|1.81190978449993|0.0322838682852546|38.3633039095617|-5.63669609043833
"3194"|33|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0171794405920708|36.5118938516864|3.51189385168639
"3197"|31|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|0.000990984063977128|32.9353145044734|1.9353145044734
"3198"|32|"Male"|"White"|1.8029077225504|1.82815776054702|0.0044518146393738|37.9214645119508|5.92146451195076
"3200"|31|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0182793112744882|36.4717575664872|5.47175756648721
"3201"|34|"Female"|"White"|1.8029077225504|1.81190978449993|-0.00262647170071968|37.0471355383948|3.04713553839483
"3202"|38|"Male"|"White"|1.8029077225504|1.82815776054702|0.0408047678413082|39.3253854653184|1.32538546531842
"3203"|38|"Male"|"White"|1.8029077225504|1.82815776054702|0.0424888775219066|39.3916695268223|1.39166952682227
"3204"|32|"Male"|"White"|1.8029077225504|1.82815776054702|-0.00895784080718358|37.4163450469536|5.41634504695361
"3205"|26|"Male"|"White"|1.8029077225504|1.82815776054702|-0.00281854723190413|37.6467615472637|11.6467615472637
"3206"|33|"Female"|"White"|1.8029077225504|1.81190978449993|0.0102581947965824|37.5275639579746|4.52756395797461
"3207"|37|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0509090344183376|35.3009004683387|-1.69909953166132
"3211"|30|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.028804089746598|31.4532533024964|1.45325330249644
"3214"|36|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0052247346314872|37.5562852790746|1.55628527907458
"3215"|38|"Female"|"White"|1.8029077225504|1.81190978449993|0.024942656245654|38.0827020002939|0.0827020002939207
"3217"|34|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0136923371109418|37.2396161908081|3.23961619080812
"3218"|41|"Female"|"White"|1.8029077225504|1.81190978449993|0.0425726045763897|38.7600513416911|-2.2399486583089
"3220"|41|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.02107172908246|31.6974039149206|-9.30259608507938
"3226"|32|"Female"|"White"|1.8029077225504|1.81190978449993|0.0110018619957987|37.5554823560684|5.55548235606844
"3227"|40|"Male"|"White"|1.8029077225504|1.82815776054702|0.0139428651815248|38.2830924481586|-1.71690755184144
"3229"|45|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0146635713559645|36.6038686519515|-8.39613134804855
"3230"|35|"Male"|"White"|1.8029077225504|1.82815776054702|-0.000982651652987055|37.7159405536341|2.71594055363407
"3233"|40|"Male"|"White"|1.8029077225504|1.82815776054702|0.0146223705448016|38.3091148549811|-1.69088514501887
"3235"|35|"Female"|"White"|1.8029077225504|1.81190978449993|0.0251925759824099|38.0922208085723|3.09222080857227
"3237"|40|"Female"|"White"|1.8029077225504|1.81190978449993|0.0192538201401699|37.8666708157767|-2.13332918422335
"3240"|39|"Female"|"White"|1.8029077225504|1.81190978449993|0.00462770019209918|37.3168589549367|-1.68314104506334
"3241"|40|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0158236065708694|36.561431494371|-3.43856850562904
"3245"|36|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0221014964351538|36.927775322483|0.927775322482958
"3247"|35|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.014685585162209|31.9004758313082|-3.09952416869182
"3250"|29|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|0.0137614479796181|33.3586108424589|4.35861084245889
"3251"|43|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0185340499701636|37.0597484475815|-5.94025155241848
"3252"|33|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.00733376893110523|32.1358664814839|-0.86413351851607
"3254"|33|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.000432799220612226|32.3584020953008|-0.641597904699218
"3256"|33|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|0.0229406191688723|33.6662249031912|0.666224903191214
"3257"|39|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0282852335471168|36.700128247999|-2.29987175200105
"3259"|33|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|0.0436425388286237|34.3704445856196|1.37044458561961
"3261"|34|"Female"|"White"|1.8029077225504|1.81190978449993|0.025589995231978|38.1073623989608|4.10736239896084
"3266"|33|"Male"|"White"|1.8029077225504|1.82815776054702|0.00500575038255938|37.9424763856545|4.94247638565453
"3267"|30|"Male"|"White"|1.8029077225504|1.82815776054702|0.00442041794811342|37.9202739221277|7.92027392212773
"3268"|35|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.00038769470751784|32.3598616381876|-2.64013836181245
"3269"|34|"Male"|"White"|1.8029077225504|1.82815776054702|0.00647629296963638|37.9983134583732|3.9983134583732
"3271"|34|"Female"|"White"|1.8029077225504|1.81190978449993|0.0314037592080432|38.3295548711551|4.32955487115505
"3274"|37|"Female"|"White"|1.8029077225504|1.81190978449993|0.0177554110335224|37.8099735398534|0.80997353985336
"3275"|44|"Female"|"White"|1.8029077225504|1.81190978449993|0.00624811038004145|37.377376591825|-6.62262340817499
"3276"|36|"Male"|"White"|1.8029077225504|1.82815776054702|0.0289133896698488|38.8605218473704|2.86052184737039
"3277"|30|"Female"|"White"|1.8029077225504|1.81190978449993|0.0172873491142665|37.7922802721667|7.79228027216671
"3279"|38|"Female"|"White"|1.8029077225504|1.81190978449993|0.0112017412781197|37.5629896691822|-0.437010330817827
"3282"|41|"Male"|"White"|1.8029077225504|1.82815776054702|0.0143603507845789|38.2990784248214|-2.70092157517858
"3284"|41|"Female"|"White"|1.8029077225504|1.81190978449993|-0.00856266216587691|36.8278681360668|-4.17213186393319
"3285"|39|"Male"|"White"|1.8029077225504|1.82815776054702|0.0148305020873388|38.317089019958|-0.682910980042031
"3288"|37|"Female"|"White"|1.8029077225504|1.81190978449993|-0.00177083956774976|37.0788478230861|0.0788478230861429
"3291"|31|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|-0.0273835022637841|32.0139256585364|1.01392565853635
"3294"|38|"Male"|"White"|1.8029077225504|1.82815776054702|0.0142059736454522|38.2931663790171|0.293166379017109
"3296"|36|"Male"|"White"|1.8029077225504|1.82815776054702|-1.22282908010347e-05|37.7525587481762|1.75255874817621
"3298"|38|"Female"|"White"|1.8029077225504|1.81190978449993|0.0321117296828946|38.3567006723971|0.356700672397089
"3299"|41|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|-0.0238631392037434|32.1268249064062|-8.87317509359384
"3303"|32|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|0.0504078532772199|34.0460617277878|2.04606172778784
"3304"|37|"Male"|"White"|1.8029077225504|1.82815776054702|0.0140745417628475|38.2881337667991|1.28813376679911
"3307"|34|"Female"|"White"|1.8029077225504|1.81190978449993|-0.00261362322555909|37.0476115406535|3.04761154065351
"3308"|40|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.0250693218801791|31.5709435382803|-8.42905646171973
"3309"|36|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0313607295431118|35.9977622753902|-0.00223772460977756
"3310"|38|"Female"|"White"|1.8029077225504|1.81190978449993|-0.00138916237613468|37.0930026747117|-0.906997325288266
"3313"|28|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.0299284637368269|31.4179079569923|3.41790795699229
"3316"|31|"Male"|"White"|1.8029077225504|1.82815776054702|0.00467835311452994|37.9300561558292|6.93005615582918
"3318"|39|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|0.0250888835695969|33.7386265968033|-5.26137340319674
"3319"|34|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|0.0238244959255854|33.6959948514139|-0.304005148586064
"3320"|39|"Female"|"White"|1.8029077225504|1.81190978449993|-0.231770602987625|29.4603975072932|-9.53960249270678
"3322"|39|"Female"|"White"|1.8029077225504|1.81190978449993|0.04709909721978|38.9358961087267|-0.0641038912732981
"3323"|35|"Female"|"White"|1.8029077225504|1.81190978449993|0.0110470105658712|37.5571779706722|2.55717797067221
"3325"|40|"Male"|"White"|1.8029077225504|1.82815776054702|0.00761838935316278|38.0417359863903|-1.95826401360975
"3328"|39|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.0418177583015696|31.0465829648426|-7.95341703515745
"3329"|33|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|0.00794436194851516|33.1651242430152|0.1651242430152
"3336"|40|"Female"|"White"|1.8029077225504|1.81190978449993|-0.00832459373806785|36.8366367324551|-3.16336326754492
"3341"|36|"Male"|"White"|1.8029077225504|1.82815776054702|0.0346967760810308|39.0859184108183|3.08591841081828
"3343"|38|"Male"|"White"|1.8029077225504|1.82815776054702|0.0142632781311942|38.2953608120987|0.295360812098714
"3345"|32|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.0498482681173158|30.7982614841428|-1.20173851585717
"3346"|39|"Male"|"White"|1.8029077225504|1.82815776054702|0.0009984985354329|37.7907355619769|-1.20926443802314
"3347"|35|"Female"|"White"|1.8029077225504|1.81190978449993|0.0448128746806457|38.8469816632944|3.8469816632944
"3348"|29|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|0.02756592916422|33.2771987537629|4.27719875376295
"3349"|41|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|-0.016895084703795|32.3514681274287|-8.64853187257128
"3351"|40|"Male"|"White"|1.8029077225504|1.82815776054702|-0.00582893872647413|37.5336004715334|-2.46639952846661
"3352"|34|"Female"|"White"|1.8029077225504|1.81190978449993|0.0392322240982175|38.6307940273504|4.63079402735036
"3353"|37|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0210198413576657|36.9677400482887|-0.0322599517113389
"3355"|27|"Female"|"White"|1.8029077225504|1.81190978449993|0.0308049844632091|38.3066109715168|11.3066109715168
"3356"|33|"Female"|"White"|1.8029077225504|1.81190978449993|-0.00337719902730511|37.0193336784882|4.01933367848815
"3358"|34|"Male"|"White"|1.8029077225504|1.82815776054702|0.0128846639278499|38.2426026586867|4.24260265868669
"3360"|28|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.00228185049856676|32.2986250330121|4.29862503301205
"3362"|34|"Female"|"White"|1.8029077225504|1.81190978449993|-0.00277811582799967|37.0415179838032|3.04151798380322
"3366"|30|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.0224283987896462|31.6544301644168|1.65443016441684
"3369"|32|"Female"|"White"|1.8029077225504|1.81190978449993|0.0303101659266611|38.2876608391608|6.2876608391608
"3375"|40|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0135795518877891|37.2438165060926|-2.75618349390739
"3380"|25|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0173234465314194|37.1046402741083|12.1046402741083
"3382"|31|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0183015341581234|36.4709470678687|5.47094706786867
"3383"|38|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0348924015032885|36.4584436412671|-1.54155635873293
"3385"|34|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0148761119713876|37.1955589514199|3.19555895141986
"3386"|39|"Male"|"White"|1.8029077225504|1.82815776054702|-0.00661470645380234|37.5041193637608|-1.49588063623917
"3387"|27|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.00785255715227892|32.1191990962715|5.11919909627151
