"UGPA"|"sex"|"race_nonwhite"|"ugpa0"|"weighted_sense_cols"|"weighted_u"|"pred_UGPA"|"delta"
"4768"|3.5|"Male"|"White"|1.6212852304611|1.57876999481116|0.223740889711485|3.42379611498375|-0.0762038850162545
"4770"|3.7|"Female"|"White"|1.6212852304611|1.71181609107502|0.280392956703219|3.61349427823934|-0.0865057217606613
"4771"|2.7|"Female"|"NonWhite"|1.6212852304611|1.48608514593653|-0.316970175137825|2.79040020125981|0.0904002012598051
"4773"|3.6|"Male"|"White"|1.6212852304611|1.57876999481116|0.308761620816649|3.50881684608891|-0.091183153911091
"4777"|3.3|"Male"|"White"|1.6212852304611|1.57876999481116|0.0787250021858888|3.27878022745815|-0.0212197725418513
"4779"|3.6|"Male"|"White"|1.6212852304611|1.57876999481116|0.301376514659656|3.50143173993192|-0.0985682600680846
"4780"|3.1|"Male"|"White"|1.6212852304611|1.57876999481116|-0.0594297838486128|3.14062544142365|0.0406254414236469
"4781"|3.5|"Female"|"White"|1.6212852304611|1.71181609107502|0.119145983066043|3.45224730460216|-0.0477526953978376
"4784"|3.1|"Male"|"White"|1.6212852304611|1.57876999481116|-0.0510066535692896|3.14904857170297|0.0490485717029703
"4785"|3.8|"Female"|"White"|1.6212852304611|1.71181609107502|0.33363159991958|3.6667329214557|-0.1332670785443
"4787"|3.4|"Male"|"White"|1.6212852304611|1.57876999481116|0.147959632013456|3.34801485728572|-0.0519851427142837
"4788"|3.5|"Female"|"White"|1.6212852304611|1.71181609107502|0.123797604291921|3.45689892582804|-0.0431010741719589
"4789"|3|"Male"|"White"|1.6212852304611|1.57876999481116|-0.140312877996701|3.05974234727556|0.0597423472755589
"4790"|3.3|"Male"|"White"|1.6212852304611|1.57876999481116|0.104824545080212|3.30487977035247|0.00487977035247189
"4791"|2.9|"Male"|"White"|1.6212852304611|1.57876999481116|-0.217913875949605|2.98214134932265|0.0821413493226548
"4794"|3.1|"Male"|"White"|1.6212852304611|1.57876999481116|-0.0710453908545282|3.12900983441773|0.0290098344177316
"4795"|3.8|"Female"|"White"|1.6212852304611|1.71181609107502|0.346252949473532|3.67935427100965|-0.120645728990348
"4797"|2.5|"Female"|"NonWhite"|1.6212852304611|1.48608514593653|-0.477919027849676|2.62945134854795|0.129451348547954
"4798"|3.5|"Female"|"White"|1.6212852304611|1.71181609107502|0.130214533323683|3.4633158548598|-0.0366841451401974
"4799"|2.9|"Female"|"NonWhite"|1.6212852304611|1.48608514593653|-0.144347605398204|2.96302277099943|0.0630227709994262
"4800"|3|"Male"|"White"|1.6212852304611|1.57876999481116|-0.158698813184327|3.04135641208793|0.0413564120879326
"4808"|2.3|"Female"|"White"|1.6212852304611|1.71181609107502|-0.784509247039145|2.54859207449697|0.248592074496975
"4810"|3.5|"Male"|"White"|1.6212852304611|1.57876999481116|0.219343365558307|3.41939859083057|-0.0806014091694336
"4811"|3|"Female"|"NonWhite"|1.6212852304611|1.48608514593653|-0.0843453816756827|3.02302499472195|0.0230249947219474
"4812"|3.9|"Female"|"White"|1.6212852304611|1.71181609107502|0.424848988561075|3.75795031009719|-0.142049689902806
"4813"|3.2|"Male"|"White"|1.6212852304611|1.57876999481116|-0.0203600453093797|3.17969517996288|-0.0203048200371199
"4814"|3.9|"Female"|"White"|1.6212852304611|1.71181609107502|0.424961981099293|3.75806330263541|-0.141936697364587
"4815"|3.2|"Female"|"White"|1.6212852304611|1.71181609107502|-0.0966124528165234|3.2364888687196|0.0364888687195961
"4816"|2.8|"Male"|"NonWhite"|1.6212852304611|1.35303904967267|-0.0919234480502361|2.88240083208353|0.0824008320835339
"4820"|2.7|"Male"|"White"|1.6212852304611|1.57876999481116|-0.366302702855381|2.83375252241688|0.133752522416879
"4821"|3.2|"Male"|"White"|1.6212852304611|1.57876999481116|-0.00190631648865593|3.1981489087836|-0.00185109121639648
"4823"|3.1|"Male"|"White"|1.6212852304611|1.57876999481116|-0.0650529455723639|3.1350022796999|0.0350022796998961
"4824"|3.8|"Male"|"White"|1.6212852304611|1.57876999481116|0.445570096804071|3.64562532207633|-0.154374677923669
"4825"|3.5|"Male"|"White"|1.6212852304611|1.57876999481116|0.213361572752999|3.41341679802526|-0.0865832019747415
"4827"|3.3|"Male"|"White"|1.6212852304611|1.57876999481116|0.0686055024160506|3.26866072768831|-0.0313392723116892
"4830"|4|"Female"|"White"|1.6212852304611|1.71181609107502|0.511466137015568|3.84456745855169|-0.155432541448313
"4834"|3.5|"Female"|"White"|1.6212852304611|1.71181609107502|0.108405551577013|3.44150687311313|-0.0584931268868671
"4835"|2.6|"Female"|"White"|1.6212852304611|1.71181609107502|-0.526369078079484|2.80673224345664|0.206732243456636
"4836"|4|"Male"|"White"|1.6212852304611|1.57876999481116|0.599275664729136|3.7993308900014|-0.200669109998604
"4837"|3.6|"Female"|"White"|1.6212852304611|1.71181609107502|0.184504295424771|3.51760561696089|-0.0823943830391096
"4838"|4|"Female"|"White"|1.6212852304611|1.71181609107502|0.49659416796857|3.82969548950469|-0.17030451049531
"4839"|3.9|"Female"|"White"|1.6212852304611|1.71181609107502|0.42570284715427|3.75880416869039|-0.14119583130961
"4841"|2.4|"Female"|"White"|1.6212852304611|1.71181609107502|-0.690103772495796|2.64299754904032|0.242997549040324
"4845"|3.1|"Female"|"White"|1.6212852304611|1.71181609107502|-0.19206323584901|3.14103808568711|0.0410380856871098
"4846"|3.4|"Male"|"White"|1.6212852304611|1.57876999481116|0.144708963634519|3.34476418890678|-0.0552358110932212
"4847"|2.5|"Male"|"NonWhite"|1.6212852304611|1.35303904967267|-0.34198091978345|2.63234336035032|0.132343360350319
"4849"|2.8|"Male"|"White"|1.6212852304611|1.57876999481116|-0.295118301576252|2.90493692369601|0.104936923696008
"4853"|2.9|"Male"|"NonWhite"|1.6212852304611|1.35303904967267|-0.0465892804671448|2.92773499966663|0.0277349996666252
"4854"|3.1|"Female"|"White"|1.6212852304611|1.71181609107502|-0.187408077349479|3.14569324418664|0.0456932441866411
"4855"|2|"Male"|"White"|1.6212852304611|1.57876999481116|-0.891818738055186|2.30823648721707|0.308236487217074
"4856"|3|"Female"|"White"|1.6212852304611|1.71181609107502|-0.270785953603114|3.06231536793301|0.0623153679330062
"4857"|2.9|"Female"|"White"|1.6212852304611|1.71181609107502|-0.329275341172314|3.00382598036381|0.103825980363806
"4860"|3.2|"Female"|"White"|1.6212852304611|1.71181609107502|-0.127440478349788|3.20566084318633|0.00566084318633164
"4861"|2.8|"Male"|"White"|1.6212852304611|1.57876999481116|-0.307292838790974|2.89276238648129|0.0927623864812857
"4863"|2.7|"Female"|"White"|1.6212852304611|1.71181609107502|-0.480977691706014|2.85212362983011|0.152123629830105
"4869"|2.3|"Male"|"White"|1.6212852304611|1.57876999481116|-0.661884535630048|2.53817068964221|0.238170689642212
"4870"|2.9|"Male"|"White"|1.6212852304611|1.57876999481116|-0.243399848884179|2.95665537638808|0.0566553763880813
"4872"|3.8|"Female"|"White"|1.6212852304611|1.71181609107502|0.31297157644004|3.64607289797616|-0.15392710202384
"4874"|3.3|"Male"|"White"|1.6212852304611|1.57876999481116|0.0322978251143691|3.23235305038663|-0.0676469496133709
"4879"|2.7|"Female"|"White"|1.6212852304611|1.71181609107502|-0.444628430111731|2.88847289142439|0.188472891424389
"4880"|2.6|"Male"|"NonWhite"|1.6212852304611|1.35303904967267|-0.259264057396988|2.71506022273678|0.115060222736782
"4882"|2.5|"Female"|"White"|1.6212852304611|1.71181609107502|-0.658980145500651|2.67412117603547|0.174121176035469
"4883"|2.7|"Male"|"White"|1.6212852304611|1.57876999481116|-0.384441223007621|2.81561400226464|0.115614002264639
"4884"|2.6|"Female"|"White"|1.6212852304611|1.71181609107502|-0.539031354751754|2.79406996678437|0.194069966784365
"4885"|2.1|"Female"|"White"|1.6212852304611|1.71181609107502|-0.926476352417727|2.40662496911839|0.306624969118393
"4886"|2.8|"Male"|"White"|1.6212852304611|1.57876999481116|-0.314734376574605|2.88532084869766|0.0853208486976555
"4888"|2.4|"Male"|"NonWhite"|1.6212852304611|1.35303904967267|-0.421176656581469|2.5531476235523|0.153147623552301
"4891"|2.4|"Female"|"White"|1.6212852304611|1.71181609107502|-0.684162149610161|2.64893917192596|0.248939171925958
"4892"|3|"Female"|"White"|1.6212852304611|1.71181609107502|-0.247079867096963|3.08602145443916|0.0860214544391571
"4893"|3.6|"Male"|"White"|1.6212852304611|1.57876999481116|0.293552191558259|3.49360741683052|-0.106392583169482
"4898"|2.9|"Male"|"NonWhite"|1.6212852304611|1.35303904967267|-0.0711737158930968|2.90315056424067|0.00315056424067306
"4899"|3.5|"Female"|"White"|1.6212852304611|1.71181609107502|0.13954230677676|3.47264362831288|-0.0273563716871204
"4900"|2.9|"Female"|"NonWhite"|1.6212852304611|1.48608514593653|-0.181613561072836|2.92575681532479|0.0257568153247938
"4902"|3.1|"Female"|"White"|1.6212852304611|1.71181609107502|-0.181353808826967|3.15174751270915|0.0517475127091527
"4907"|3.3|"Female"|"NonWhite"|1.6212852304611|1.48608514593653|0.13503055414879|3.24240093054642|-0.0575990694535804
"4908"|3.6|"Male"|"White"|1.6212852304611|1.57876999481116|0.307535055495793|3.50759028076805|-0.0924097192319473
"4909"|2.5|"Female"|"NonWhite"|1.6212852304611|1.48608514593653|-0.447099888520562|2.66027048787707|0.160270487877068
"4912"|3.1|"Male"|"NonWhite"|1.6212852304611|1.35303904967267|0.0941780470163419|3.06850232715011|-0.0314976728498886
"4915"|3.2|"Male"|"NonWhite"|1.6212852304611|1.35303904967267|0.150760917902516|3.12508519803629|-0.0749148019637143
"4916"|3.5|"Male"|"White"|1.6212852304611|1.57876999481116|0.21066303026248|3.41071825553474|-0.0892817444652598
"4917"|2.9|"Male"|"White"|1.6212852304611|1.57876999481116|-0.232515460153107|2.96753976511915|0.0675397651191525
"4918"|2.7|"Male"|"White"|1.6212852304611|1.57876999481116|-0.386166471797285|2.81388875347498|0.113888753474975
"4922"|2.9|"Female"|"White"|1.6212852304611|1.71181609107502|-0.335758641783836|2.99734267975228|0.0973426797522836
"4925"|3|"Female"|"White"|1.6212852304611|1.71181609107502|-0.256173202058381|3.07692811947774|0.0769281194777385
"4926"|2.7|"Female"|"White"|1.6212852304611|1.71181609107502|-0.490687264950852|2.84241405658527|0.142414056585268
"4928"|3.1|"Male"|"NonWhite"|1.6212852304611|1.35303904967267|0.114591179011975|3.08891545914574|-0.0110845408542555
"4932"|2.9|"Male"|"White"|1.6212852304611|1.57876999481116|-0.212213686310189|2.98784153896207|0.0878415389620706
"4933"|2.5|"Male"|"White"|1.6212852304611|1.57876999481116|-0.524629504841455|2.6754257204308|0.175425720430805
"4935"|2.8|"Male"|"White"|1.6212852304611|1.57876999481116|-0.298650884340181|2.90140434093208|0.101404340932079
"4937"|2.8|"Male"|"White"|1.6212852304611|1.57876999481116|-0.322655144377616|2.87740008089464|0.0774000808946438
"4938"|2.8|"Female"|"NonWhite"|1.6212852304611|1.48608514593653|-0.201789984078119|2.90558039231951|0.105580392319511
"4940"|3.1|"Female"|"White"|1.6212852304611|1.71181609107502|-0.193848457929985|3.13925286360613|0.0392528636061349
"4943"|2.5|"Male"|"White"|1.6212852304611|1.57876999481116|-0.535916644081084|2.66413858119118|0.164138581191176
"4944"|3.1|"Male"|"White"|1.6212852304611|1.57876999481116|-0.0870421228522955|3.11301310241996|0.0130131024199645
"4946"|2.3|"Female"|"White"|1.6212852304611|1.71181609107502|-0.762130466410864|2.57097085512526|0.270970855125256
"4947"|2.5|"Male"|"NonWhite"|1.6212852304611|1.35303904967267|-0.339369637034977|2.63495464309879|0.134954643098792
"4949"|2.6|"Female"|"NonWhite"|1.6212852304611|1.48608514593653|-0.371233196883438|2.73613717951419|0.136137179514192
"4951"|2.7|"Female"|"White"|1.6212852304611|1.71181609107502|-0.47545285945566|2.85764846208046|0.15764846208046
"4954"|3.1|"Male"|"White"|1.6212852304611|1.57876999481116|-0.0930536690677185|3.10700155620454|0.00700155620454135
"4955"|2.8|"Female"|"NonWhite"|1.6212852304611|1.48608514593653|-0.218221626142526|2.8891487502551|0.089148750255104
"4956"|2.6|"Male"|"NonWhite"|1.6212852304611|1.35303904967267|-0.263423246809189|2.71090103332458|0.110901033324581
"4957"|2.6|"Female"|"White"|1.6212852304611|1.71181609107502|-0.552086492700231|2.78101482883589|0.181014828835889
"4961"|2.7|"Male"|"White"|1.6212852304611|1.57876999481116|-0.364232296144926|2.83582292912733|0.135822929127334
"4964"|2.5|"Male"|"White"|1.6212852304611|1.57876999481116|-0.520344676404283|2.67971054886798|0.179710548867977
"4965"|2.6|"Male"|"White"|1.6212852304611|1.57876999481116|-0.473988892472194|2.72606633280007|0.126066332800066
"4966"|3.3|"Male"|"White"|1.6212852304611|1.57876999481116|0.0394109265745245|3.23946615184678|-0.0605338481532156
"4969"|2.6|"Male"|"White"|1.6212852304611|1.57876999481116|-0.475643539689824|2.72441168558244|0.124411685582436
"4970"|3.1|"Female"|"White"|1.6212852304611|1.71181609107502|-0.188953356116752|3.14414796541937|0.0441479654193673
"4972"|2.6|"Female"|"White"|1.6212852304611|1.71181609107502|-0.521973409206648|2.81112791232947|0.211127912329472
"4976"|2.7|"Male"|"White"|1.6212852304611|1.57876999481116|-0.388889419285915|2.81116580598634|0.111165805986345
"4977"|3.2|"Male"|"White"|1.6212852304611|1.57876999481116|-0.015367810585269|3.18468741468699|-0.0153125853130094
"4978"|3|"Male"|"White"|1.6212852304611|1.57876999481116|-0.146794247685877|3.05326097758638|0.0532609775863828
"4979"|2.4|"Female"|"White"|1.6212852304611|1.71181609107502|-0.700073264513972|2.63302805702215|0.233028057022147
"4981"|3.5|"Female"|"White"|1.6212852304611|1.71181609107502|0.0945802682659463|3.42768158980207|-0.0723184101979339
"4982"|2.7|"Male"|"White"|1.6212852304611|1.57876999481116|-0.365860978832002|2.83419424644026|0.134194246440257
"4983"|2.4|"Male"|"NonWhite"|1.6212852304611|1.35303904967267|-0.455353490237406|2.51897078989636|0.118970789896364
"4992"|3.2|"Male"|"White"|1.6212852304611|1.57876999481116|-0.0370322117256163|3.16302301354664|-0.0369769864533565
"4994"|2.5|"Male"|"White"|1.6212852304611|1.57876999481116|-0.510592570019487|2.68946265525277|0.189462655252773
"4995"|3.4|"Male"|"NonWhite"|1.6212852304611|1.35303904967267|0.319811325948506|3.29413560608228|-0.105864393917724
"4997"|3.2|"Male"|"White"|1.6212852304611|1.57876999481116|-0.0123300060740031|3.18772521919826|-0.0122747808017434
"5003"|2.4|"Male"|"White"|1.6212852304611|1.57876999481116|-0.62468678368366|2.5753684415886|0.1753684415886
"5004"|2.9|"Male"|"NonWhite"|1.6212852304611|1.35303904967267|-0.0460365362606678|2.9282877438731|0.028287743873102
"5005"|3.2|"Male"|"White"|1.6212852304611|1.57876999481116|-0.0209059443441877|3.17914928092807|-0.020850719071928
"5007"|2.6|"Female"|"White"|1.6212852304611|1.71181609107502|-0.560431953210127|2.77266936832599|0.172669368325993
"5009"|3.3|"Female"|"NonWhite"|1.6212852304611|1.48608514593653|0.131094769121869|3.2384651455195|-0.0615348544805006
"5013"|3.1|"Female"|"White"|1.6212852304611|1.71181609107502|-0.185693227522006|3.14740809401411|0.0474080940141142
"5014"|2.5|"Female"|"White"|1.6212852304611|1.71181609107502|-0.610315481013653|2.72278584052247|0.222785840522467
"5015"|2.7|"Male"|"White"|1.6212852304611|1.57876999481116|-0.384313712232547|2.81574151303971|0.115741513039712
"5016"|2.1|"Male"|"White"|1.6212852304611|1.57876999481116|-0.825522058573484|2.37453316669878|0.274533166698776
"5017"|3.4|"Female"|"White"|1.6212852304611|1.71181609107502|0.0253280204370368|3.35842934197316|-0.0415706580268433
"5021"|2.6|"Male"|"White"|1.6212852304611|1.57876999481116|-0.473173386345638|2.72688183892662|0.126881838926621
"5022"|2.5|"Male"|"White"|1.6212852304611|1.57876999481116|-0.52444297523185|2.67561225004041|0.17561225004041
"5024"|2.7|"Female"|"White"|1.6212852304611|1.71181609107502|-0.492560848164545|2.84054047337157|0.140540473371574
"5025"|2.7|"Male"|"White"|1.6212852304611|1.57876999481116|-0.384915914692708|2.81513931057955|0.115139310579552
"5027"|2.1|"Male"|"White"|1.6212852304611|1.57876999481116|-0.793835554194846|2.40621967107741|0.306219671077414
"5029"|2.6|"Male"|"White"|1.6212852304611|1.57876999481116|-0.459048512399004|2.74100671287326|0.141006712873256
"5037"|3.1|"Male"|"White"|1.6212852304611|1.57876999481116|-0.0857233530747371|3.11433187219752|0.0143318721975225
"5040"|3.3|"Female"|"White"|1.6212852304611|1.71181609107502|-0.0401652621674537|3.29293605936867|-0.00706394063133375
"5041"|3|"Male"|"White"|1.6212852304611|1.57876999481116|-0.154444164174777|3.04561106109748|0.0456110610974831
"5044"|1.7|"Male"|"White"|1.6212852304611|1.57876999481116|-1.12649247683289|2.07356274843937|0.373562748439368
"5045"|2.6|"Male"|"White"|1.6212852304611|1.57876999481116|-0.465106786485992|2.73494843878627|0.134948438786268
"5048"|2.9|"Male"|"White"|1.6212852304611|1.57876999481116|-0.21860278221446|2.9814524430578|0.0814524430578003
"5050"|2.8|"Female"|"White"|1.6212852304611|1.71181609107502|-0.419748795832453|2.91335252570367|0.113352525703667
"5054"|2.8|"Male"|"White"|1.6212852304611|1.57876999481116|-0.29485938686194|2.90519583841032|0.10519583841032
"5055"|4|"Female"|"White"|1.6212852304611|1.71181609107502|0.49068193276804|3.82378325430416|-0.17621674569584
"5057"|2.9|"Male"|"White"|1.6212852304611|1.57876999481116|-0.217439405119959|2.9826158201523|0.0826158201523013
"5060"|2.9|"Female"|"White"|1.6212852304611|1.71181609107502|-0.362163285153599|2.97093803638252|0.0709380363825209
"5064"|2.9|"Male"|"White"|1.6212852304611|1.57876999481116|-0.236205596497734|2.96384962877453|0.063849628774526
"5065"|3.1|"Female"|"White"|1.6212852304611|1.71181609107502|-0.164141895744721|3.1689594257914|0.0689594257913986
"5067"|3.1|"Male"|"White"|1.6212852304611|1.57876999481116|-0.10730810459908|3.09274712067318|-0.0072528793268205
"5068"|2.8|"Male"|"White"|1.6212852304611|1.57876999481116|-0.296229291718421|2.90382593355384|0.103825933553839
"5069"|3.2|"Male"|"White"|1.6212852304611|1.57876999481116|-0.0177289043015333|3.18232632097073|-0.0176736790292735
"5071"|3.5|"Female"|"White"|1.6212852304611|1.71181609107502|0.107008293891152|3.44010961542727|-0.0598903845727277
"5072"|3.3|"Male"|"White"|1.6212852304611|1.57876999481116|0.0426430110327333|3.24269823630499|-0.0573017636950066
"5073"|2.9|"Male"|"White"|1.6212852304611|1.57876999481116|-0.228038634222607|2.97201659104965|0.0720165910496529
"5074"|3.2|"Male"|"White"|1.6212852304611|1.57876999481116|-0.018863539708786|3.18119168556347|-0.0188083144365265
"5075"|3.1|"Female"|"White"|1.6212852304611|1.71181609107502|-0.174761671308916|3.1583396502272|0.0583396502272033
"5077"|2.7|"Male"|"White"|1.6212852304611|1.57876999481116|-0.378123571435544|2.82193165383672|0.121931653836715
"5078"|2.8|"Female"|"White"|1.6212852304611|1.71181609107502|-0.394685721378887|2.93841560015723|0.138415600157233
"5079"|2.6|"Male"|"White"|1.6212852304611|1.57876999481116|-0.454911720700924|2.74514350457134|0.145143504571335
"5080"|2.5|"Male"|"White"|1.6212852304611|1.57876999481116|-0.522754316248148|2.67730090902411|0.177300909024112
"5082"|2.8|"Male"|"White"|1.6212852304611|1.57876999481116|-0.281495554244563|2.9185596710277|0.118559671027697
"5086"|3.2|"Female"|"White"|1.6212852304611|1.71181609107502|-0.104735435177835|3.22836588635828|0.0283658863582845
"5087"|2.8|"Female"|"NonWhite"|1.6212852304611|1.48608514593653|-0.256842355976067|2.85052802042156|0.050528020421563
"5089"|3.2|"Male"|"White"|1.6212852304611|1.57876999481116|-0.0189844264736161|3.18107079879864|-0.0189292012013564
"5092"|3.1|"Male"|"White"|1.6212852304611|1.57876999481116|-0.0806195923902795|3.11943563288198|0.0194356328819802
"5094"|2.9|"Male"|"NonWhite"|1.6212852304611|1.35303904967267|-0.0536511707605849|2.92067310937318|0.0206731093731847
"5097"|2.6|"Male"|"White"|1.6212852304611|1.57876999481116|-0.453918493646836|2.74613673162542|0.146136731625423
"5101"|3.4|"Female"|"White"|1.6212852304611|1.71181609107502|0.0288026003388016|3.36190392187492|-0.0380960781250783
"5106"|2.7|"Female"|"White"|1.6212852304611|1.71181609107502|-0.496724335323649|2.83637698621247|0.136376986212471
"5112"|3.1|"Female"|"White"|1.6212852304611|1.71181609107502|-0.184617635440717|3.1484836860954|0.0484836860954032
"5113"|3|"Male"|"White"|1.6212852304611|1.57876999481116|-0.159249535873118|3.04080568939914|0.0408056893991424
"5115"|1.9|"Female"|"White"|1.6212852304611|1.71181609107502|-1.09553154282099|2.23756977871513|0.337569778715131
"5116"|3|"Male"|"White"|1.6212852304611|1.57876999481116|-0.163635822621717|3.03641940265054|0.0364194026505431
"5117"|2.5|"Male"|"White"|1.6212852304611|1.57876999481116|-0.539998202391677|2.66005702288058|0.160057022880583
"5118"|2.7|"Male"|"NonWhite"|1.6212852304611|1.35303904967267|-0.183358213271329|2.79096606686244|0.0909660668624404
"5120"|2.6|"Male"|"White"|1.6212852304611|1.57876999481116|-0.463958150565381|2.73609707470688|0.136097074706879
"5122"|2.9|"Female"|"White"|1.6212852304611|1.71181609107502|-0.327118690582774|3.00598263095335|0.105982630953346
"5125"|3.3|"Male"|"White"|1.6212852304611|1.57876999481116|0.0364773839970468|3.23653260926931|-0.0634673907306933
"5128"|2.7|"Female"|"White"|1.6212852304611|1.71181609107502|-0.520359056104753|2.81274226543137|0.112742265431367
"5131"|2.6|"Female"|"White"|1.6212852304611|1.71181609107502|-0.552133973055249|2.78096734848087|0.18096734848087
"5134"|3.3|"Male"|"NonWhite"|1.6212852304611|1.35303904967267|0.243216086308656|3.21754036644243|-0.082459633557574
"5135"|2.4|"Female"|"NonWhite"|1.6212852304611|1.48608514593653|-0.558114254181285|2.54925612221635|0.149256122216345
"5137"|2.4|"Female"|"White"|1.6212852304611|1.71181609107502|-0.70199786005319|2.63110346148293|0.23110346148293
"5141"|3.3|"Female"|"White"|1.6212852304611|1.71181609107502|-0.0292474506575019|3.30385387087862|0.00385387087861799
"5143"|3.3|"Male"|"White"|1.6212852304611|1.57876999481116|0.0529195049686429|3.2529747302409|-0.0470252697590969
"5145"|3.4|"Male"|"White"|1.6212852304611|1.57876999481116|0.146000460186915|3.34605568545917|-0.0539443145408249
"5146"|3.1|"Male"|"White"|1.6212852304611|1.57876999481116|-0.0807202721231246|3.11933495314914|0.0193349531491354
"5147"|3.1|"Female"|"NonWhite"|1.6212852304611|1.48608514593653|-0.0317030830289339|3.0756672933687|-0.0243327066313039
"5149"|3.4|"Female"|"White"|1.6212852304611|1.71181609107502|0.024052322053155|3.35715364358928|-0.0428463564107249
"5150"|3.2|"Male"|"White"|1.6212852304611|1.57876999481116|-0.0188205821213462|3.18123464315091|-0.0187653568490864
"5153"|3.5|"Male"|"White"|1.6212852304611|1.57876999481116|0.203119794678175|3.40317501995043|-0.0968249800495657
"5154"|2.4|"Male"|"NonWhite"|1.6212852304611|1.35303904967267|-0.438505868997373|2.5358184111364|0.135818411136396
"5155"|2.7|"Female"|"White"|1.6212852304611|1.71181609107502|-0.470666628101815|2.86243469343431|0.162434693434305
"5156"|3|"Female"|"White"|1.6212852304611|1.71181609107502|-0.268790999190725|3.0643103223454|0.0643103223453951
"5159"|2.9|"Male"|"White"|1.6212852304611|1.57876999481116|-0.237892469641015|2.96216275563125|0.0621627556312454
"5162"|3.3|"Female"|"White"|1.6212852304611|1.71181609107502|-0.0415534246560431|3.29154789688008|-0.00845210311992295
"5167"|3.3|"Female"|"White"|1.6212852304611|1.71181609107502|-0.0264828927392432|3.30661842879688|0.00661842879687669
"5169"|2.9|"Male"|"White"|1.6212852304611|1.57876999481116|-0.227763012833571|2.97229221243869|0.0722922124386884
"5172"|2.7|"Male"|"White"|1.6212852304611|1.57876999481116|-0.384992391064281|2.81506283420798|0.115062834207979
"5173"|2.1|"Male"|"White"|1.6212852304611|1.57876999481116|-0.827462659418745|2.37259256585351|0.272592565853514
"5174"|3|"Male"|"White"|1.6212852304611|1.57876999481116|-0.161295162764181|3.03876006250808|0.0387600625080786
"5175"|2.9|"Female"|"White"|1.6212852304611|1.71181609107502|-0.339271988062335|2.99382933347378|0.0938293334737845
"5176"|2.9|"Male"|"White"|1.6212852304611|1.57876999481116|-0.224478867436141|2.97557635783612|0.0755763578361188
"5178"|3.3|"Female"|"White"|1.6212852304611|1.71181609107502|-0.0316803053628627|3.30142101617326|0.00142101617325707
"5180"|3.2|"Female"|"White"|1.6212852304611|1.71181609107502|-0.099698106890677|3.23340321464544|0.0334032146454426
"5181"|2.9|"Male"|"White"|1.6212852304611|1.57876999481116|-0.240129032945853|2.95992619232641|0.0599261923264072
"5183"|3.3|"Male"|"White"|1.6212852304611|1.57876999481116|0.0666888224649738|3.26674404773723|-0.033255952262766
"5185"|3.1|"Male"|"White"|1.6212852304611|1.57876999481116|-0.09026698759673|3.10978823767553|0.00978823767552983
"5187"|2.6|"Male"|"White"|1.6212852304611|1.57876999481116|-0.439220298747795|2.76083492652447|0.160834926524465
"5192"|3.5|"Male"|"White"|1.6212852304611|1.57876999481116|0.201870401091933|3.40192562636419|-0.0980743736358076
"5193"|3|"Male"|"NonWhite"|1.6212852304611|1.35303904967267|0.0285709424559405|3.00289522258971|0.00289522258971031
"5197"|3.3|"Female"|"NonWhite"|1.6212852304611|1.48608514593653|0.113136210835977|3.22050658723361|-0.0794934127663924
"5198"|2.5|"Female"|"NonWhite"|1.6212852304611|1.48608514593653|-0.487510422157652|2.61985995423998|0.119859954239979
"5199"|2.7|"Male"|"White"|1.6212852304611|1.57876999481116|-0.392788148240184|2.80726707703208|0.107267077032076
"5204"|3.4|"Female"|"White"|1.6212852304611|1.71181609107502|0.0228236910098095|3.35592501254593|-0.0440749874540707
"5206"|3|"Male"|"NonWhite"|1.6212852304611|1.35303904967267|0.041806185262257|3.01613046539603|0.0161304653960266
"5208"|2.7|"Male"|"NonWhite"|1.6212852304611|1.35303904967267|-0.180992442042291|2.79333183809148|0.0933318380914785
"5209"|3.6|"Male"|"White"|1.6212852304611|1.57876999481116|0.326360736237314|3.52641596150957|-0.0735840384904267
"5210"|3.8|"Male"|"White"|1.6212852304611|1.57876999481116|0.472753827466882|3.67280905273914|-0.127190947260858
"5212"|3.6|"Male"|"NonWhite"|1.6212852304611|1.35303904967267|0.47846684535689|3.45279112549066|-0.14720887450934
"5214"|3.1|"Male"|"White"|1.6212852304611|1.57876999481116|-0.0608926513821888|3.13916257389007|0.0391625738900712
"5216"|3.6|"Male"|"White"|1.6212852304611|1.57876999481116|0.311806146672704|3.51186137194496|-0.0881386280550362
"5219"|3.9|"Female"|"White"|1.6212852304611|1.71181609107502|0.44182159268047|3.77492291421659|-0.12507708578341
"5220"|3.8|"Female"|"White"|1.6212852304611|1.71181609107502|0.354581861658011|3.68768318319413|-0.112316816805869
"5222"|3.8|"Female"|"White"|1.6212852304611|1.71181609107502|0.345462367524906|3.67856368906103|-0.121436310938974
"5227"|3.8|"Female"|"White"|1.6212852304611|1.71181609107502|0.374325800953218|3.70742712248934|-0.0925728775106616
"5230"|3.3|"Female"|"NonWhite"|1.6212852304611|1.48608514593653|0.15090909353169|3.25827946992932|-0.0417205300706796
"5231"|3.3|"Male"|"White"|1.6212852304611|1.57876999481116|0.0802708779492022|3.28032610322146|-0.0196738967785377
"5233"|3.4|"Female"|"NonWhite"|1.6212852304611|1.48608514593653|0.216776726222061|3.32414710261969|-0.075852897380309
"5234"|3.7|"Male"|"White"|1.6212852304611|1.57876999481116|0.37600633171352|3.57606155698578|-0.12393844301422
