"UGPA"|"sex"|"race_nonwhite"|"ugpa0"|"weighted_sense_cols"|"weighted_u"|"pred_UGPA"
"5512"|3.7|"Male"|"White"|1.58332359151179|1.63425504799552|0.000936490480906161|3.21851512998821
"5519"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|0.000161975588775225|3.33020856339565
"5521"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.00056716287631888|3.21814580238363
"5524"|3.6|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|0.00117737263668065|2.99090999178327
"5533"|3.9|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|0.00175132860276574|2.99148394774936
"5572"|2.4|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00153956903927558|3.21603907046803
"5573"|2.7|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.000838476809324981|2.98889414233727
"5602"|2.5|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00134837866797225|3.21623026083933
"5606"|2.9|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000715172753160652|3.32933141505371
"5608"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|-8.87851676439294e-05|3.21748985433966
"5642"|2.5|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00129134660949034|3.21628729289782
"5643"|3.5|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.000302157512520318|3.10250272495868
"5646"|3.8|"Female"|"White"|1.58332359151179|1.74672299629509|0.000637287777997901|3.33068387558487
"5656"|3.7|"Female"|"White"|1.58332359151179|1.74672299629509|0.000483346126878246|3.33052993393375
"5658"|2.6|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000711910308583831|3.21686672919872
"5674"|2.6|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00159620314363143|3.21598243636368
"5686"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|0.000105463339729147|3.3301520511466
"5695"|2.6|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000608929538027698|3.21696970996928
"5707"|3.3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.0002780389257542|3.32976854888112
"5708"|2.6|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000936267968185197|3.21664237153912
"5711"|2.8|"Female"|"White"|1.58332359151179|1.74672299629509|-0.00105721215355582|3.32898937565332
"5713"|3.7|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000430419972431473|3.32961616783444
"5722"|2.4|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.00116474130417789|2.98856787784242
"5725"|2.6|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.000869128948985762|3.10133143849717
"5728"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000256215388591021|3.21732242411872
"5731"|2.9|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000264589741167878|3.32978199806571
"5739"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000472485105025173|3.21710615440228
"5771"|3.4|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|0.00124194804485816|2.99097456719145
"5775"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.000624233890945225|3.21820287339825
"5784"|3.9|"Female"|"White"|1.58332359151179|1.74672299629509|0.000568410922163232|3.33061499872904
"5809"|3.7|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|0.000977990313266121|2.99071060945986
"5810"|3.8|"Female"|"White"|1.58332359151179|1.74672299629509|0.00100955210095295|3.33105613990783
"5823"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|9.78814009931236e-05|3.2176765209083
"5834"|3.7|"Male"|"White"|1.58332359151179|1.63425504799552|0.00106040653493688|3.21863904604224
"5843"|3.1|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|0.000175077522536299|2.98990769666913
"5844"|3.7|"Male"|"White"|1.58332359151179|1.63425504799552|0.000858438098369622|3.21843707760568
"5856"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|0.000144044193723793|3.21772268370103
"5861"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|4.13336819124689e-05|3.21761997318922
"5888"|2.9|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000217114307382146|3.32982947349949
"5895"|2.7|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000624269032430031|3.32942231877444
"5903"|2.7|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.00107545953868591|3.10112510790747
"5904"|3.5|"Female"|"White"|1.58332359151179|1.74672299629509|0.000277257631911314|3.33032384543878
"5909"|3.5|"Female"|"White"|1.58332359151179|1.74672299629509|0.000669010791144688|3.33071559859802
"5919"|2.8|"Male"|"White"|1.58332359151179|1.63425504799552|-7.3027334407607e-05|3.2175056121729
"5928"|3.7|"Female"|"White"|1.58332359151179|1.74672299629509|0.000506955168990502|3.33055354297586
"5932"|3.9|"Female"|"White"|1.58332359151179|1.74672299629509|0.00063370969990427|3.33068029750678
"5963"|3.7|"Female"|"White"|1.58332359151179|1.74672299629509|0.000783323368968014|3.33082991117584
"5986"|2.3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.00170651000870865|3.32834007779816
"5994"|3.7|"Female"|"White"|1.58332359151179|1.74672299629509|0.000670944471610442|3.33071753227848
"6034"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000244167143957151|3.21733447236335
"6038"|2.6|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00105640255608352|3.21652223695122
"6047"|3.5|"Female"|"White"|1.58332359151179|1.74672299629509|0.000255868224520813|3.33030245603139
"6089"|2.9|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000501631775305358|3.217077007732
"6102"|3.1|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000203075414179042|3.32984351239269
"6106"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|0.000141346593767129|3.21771998610107
"6121"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|0.000132786077252016|3.21771142558456
"6122"|3.6|"Female"|"White"|1.58332359151179|1.74672299629509|0.000312051333443484|3.33035863914032
"6143"|3.5|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000187035449783006|3.21739160405752
"6169"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|9.83024490314178e-05|3.21767694195634
"6176"|2.8|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00107044615185416|3.21650819335545
"6177"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|0.000140506854224343|3.21771914636153
"6191"|3.3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000291776570905435|3.32975481123597
"6198"|3.8|"Female"|"White"|1.58332359151179|1.74672299629509|0.000604495141544051|3.33065108294842
"6217"|3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000650161660962305|3.32939642614591
"6229"|2.6|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.000968339875827418|3.10123222757033
"6234"|3.7|"Female"|"White"|1.58332359151179|1.74672299629509|0.000510318755533519|3.33055690656241
"6241"|3.1|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000112775193709607|3.32993381261316
"6244"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|0.000222855117528123|3.3302694429244
"6250"|3.5|"Male"|"White"|1.58332359151179|1.63425504799552|0.000548263685201261|3.21812690319251
"6256"|2.9|"Male"|"White"|1.58332359151179|1.63425504799552|3.30952930468799e-05|3.21761173480035
"6257"|2.7|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.00111099914727757|3.10108956829888
"6298"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000349598287870854|3.21722904121944
"6300"|2.7|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000535335784706884|3.32951125202217
"6312"|3.5|"Female"|"White"|1.58332359151179|1.74672299629509|-7.62193398743432e-05|3.329970368467
"6317"|2.6|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.000835863373782739|3.10136470407238
"6318"|2.7|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.00041349721536436|2.98931912193123
"6328"|2.7|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.00094323691759272|3.10125733052857
"6339"|3.2|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.000228018475659001|3.10242858592182
"6348"|3.5|"Male"|"White"|1.58332359151179|1.63425504799552|0.000157917956932282|3.21773655746424
"6362"|2.5|"Male"|"White"|1.58332359151179|1.63425504799552|-0.0013865402918116|3.2161920992155
"6364"|2.7|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00120046190432674|3.21637817760298
"6368"|2.6|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000707843561244657|3.21687079594606
"6370"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|0.000853640931391011|3.2184322804387
"6407"|2.5|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.000642987871672315|3.10155757957449
"6409"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|-5.51089596439595e-05|3.21752353054766
"6431"|2.7|"Female"|"White"|1.58332359151179|1.74672299629509|-0.00144769052500353|3.32859889728187
"6436"|2.8|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000748104084369194|3.21683053542294
"6440"|3.3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000353209134522608|3.32969337867235
"6445"|2.9|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000617272135815804|3.21696136737149
"6448"|2.8|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000630751957234657|3.32941583584964
"6456"|3.5|"Male"|"White"|1.58332359151179|1.63425504799552|0.000157202029104416|3.21773584153641
"6459"|3.2|"Female"|"White"|1.58332359151179|1.74672299629509|-1.9461920709155e-05|3.33002712588616
"6473"|3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000645014431164717|3.32940157337571
"6502"|2.9|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000756465779493404|3.32929012202738
"6527"|2.9|"Male"|"White"|1.58332359151179|1.63425504799552|5.74043475169827e-05|3.21763604385482
"6528"|2.8|"Female"|"White"|1.58332359151179|1.74672299629509|-0.00143503444459394|3.32861155336228
"6530"|2.3|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.00142659970669676|2.9883060194399
"6549"|3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000441341671873531|3.329605246135
"6595"|2.8|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000911868717007471|3.2166667707903
"6608"|2.7|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000868238000236853|3.21671040150707
"6644"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000910612671827418|3.21666802683548
"6666"|2.5|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.00125240670789385|3.10094816073827
"6680"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000263895333126315|3.21731474417418
"6691"|3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000558245475663463|3.32948834233121
"6692"|2.8|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000582029153262746|3.21699661035404
"6693"|2.9|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000515248526069025|3.21706339098124
"6696"|2.7|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.000341421157396135|3.10185914628876
"6702"|2.9|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.000620355672050704|2.98911226347454
"6706"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000223777838229647|3.21735486166908
"6717"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|0.000273132453228697|3.21785177196054
"6725"|2.5|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000937463971105635|3.2166411755362
"6737"|2.7|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.00096248738566832|2.98877013176093
"6739"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000166646914690871|3.21741199259262
"6744"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00010934043405822|3.21746929907325
"6777"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|0.000216613505773313|3.21779525301308
"6787"|3.2|"Female"|"White"|1.58332359151179|1.74672299629509|0.00023384184705917|3.33028042965393
"6793"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|-3.92978524329324e-05|3.33000728995444
"6814"|3.3|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.000831416144219362|3.10303198359038
"6829"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000391338872590346|3.21718730063472
"6834"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000500435934020602|3.21707820357329
"6850"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|3.47904034100118e-05|3.33008137821028
"6855"|3.5|"Female"|"White"|1.58332359151179|1.74672299629509|0.000785935217131314|3.330832523024
"6856"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000414186463767522|3.21716445304354
"6866"|3.2|"Female"|"White"|1.58332359151179|1.74672299629509|-1.39664915631872e-05|3.33003262131531
"6875"|3.1|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000561983679731341|3.32948460412714
"6878"|2.6|"Female"|"White"|1.58332359151179|1.74672299629509|-0.00107667239291258|3.32896991541396
"6888"|3.8|"Male"|"White"|1.58332359151179|1.63425504799552|0.00115158932352034|3.21873022883083
"6895"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|0.000248847773766505|3.21782748728107
"6896"|3.1|"Female"|"White"|1.58332359151179|1.74672299629509|0.000109393231309487|3.33015598103818
"6912"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000555436949564768|3.21702320255774
"6914"|2.6|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000822739263332161|3.21675590024397
"6932"|2.7|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000910864867102665|3.2166677746402
"6943"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-8.95209716477639e-05|3.21748911853566
"6948"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-8.13244640413604e-05|3.21749731504327
"6957"|3.7|"Female"|"White"|1.58332359151179|1.74672299629509|5.13585031586699e-05|3.33009794631003
"6961"|3.5|"Female"|"White"|1.58332359151179|1.74672299629509|0.000139716485868706|3.33018630429274
"6967"|2.9|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000733845010532741|3.21684479449677
"6971"|2.8|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000739759389488746|3.32930682841738
"6987"|2.8|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.000688961141533628|3.10151160630463
"6995"|2.4|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00129073260919135|3.21628790689812
"7001"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|0.000199542454681854|3.21777818196199
"7017"|2.5|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.00078650949529006|2.9889461096513
"7018"|3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000516334685273343|3.3295302531216
"7026"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|0.000455392534086595|3.21803403204139
"7037"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000728642953101128|3.21684999655421
"7058"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000650413606237737|3.21692822590107
"7060"|2.8|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000673052635792663|3.21690558687151
"7063"|3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000537281590645542|3.32950930621623
"7071"|2.2|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00158061060819249|3.21599802889911
"7082"|2.7|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000515018047210573|3.2170636214601
"7089"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|4.66382018772599e-05|3.21762527770918
"7097"|3.3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000410333096148631|3.32963625471072
"7128"|2.7|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000445660035094788|3.21713297947221
"7132"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000418757875132661|3.21715988163217
"7139"|2.7|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00111106664807359|3.21646757285923
"7144"|3.7|"Male"|"White"|1.58332359151179|1.63425504799552|0.000610701675664532|3.21818934118297
"7148"|2.5|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000793070717227819|3.21678556879008
"7169"|2.6|"Female"|"White"|1.58332359151179|1.74672299629509|-0.00180273042592039|3.32824385738095
"7177"|2.4|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.00105210881970672|2.98868051032689
"7226"|2.7|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.000263268692708855|3.10193729875345
"7227"|3.1|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.000262787906499899|3.10246335535266
"7236"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000616902046949725|3.21696173746036
"7246"|3|"Male"|"White"|1.58332359151179|1.63425504799552|0.000277717975591311|3.2178563574829
"7252"|3.2|"Female"|"White"|1.58332359151179|1.74672299629509|0.000111326188634018|3.33015791399551
"7253"|3.8|"Female"|"White"|1.58332359151179|1.74672299629509|0.00112885183778807|3.33117543964466
"7255"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000203921260309991|3.217374718247
"7263"|3.5|"Female"|"White"|1.58332359151179|1.74672299629509|5.65612941529261e-06|3.33005224393629
"7265"|2.7|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.000317082922888183|2.98941553622371
"7267"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000285708154102806|3.2172929313532
"7268"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|-4.74792738772335e-05|3.21753116023343
"7275"|2.8|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000669935532356358|3.32937665227452
"7277"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|-1.20418949760367e-06|3.33004538361738
"7279"|2.5|"Female"|"White"|1.58332359151179|1.74672299629509|-0.00137607366991052|3.32867051413696
"7288"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|7.61746448360356e-05|3.33012276245171
"7292"|2.9|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000853476969712033|3.21672516253759
"7301"|2.7|"Female"|"White"|1.58332359151179|1.74672299629509|-0.00103980384955203|3.32900678395732
"7302"|3.5|"Male"|"White"|1.58332359151179|1.63425504799552|0.000485475936477827|3.21806411544378
"7309"|3.2|"Female"|"White"|1.58332359151179|1.74672299629509|-0.00072978509435206|3.32931680271252
"7312"|2.6|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.00111412783662545|3.10108643960954
"7316"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|0.000281700567775381|3.21786034007508
"7324"|2.8|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000844971395655678|3.32920161641122
"7333"|2.8|"Female"|"White"|1.58332359151179|1.74672299629509|-0.00135494013793327|3.32869164766894
"7337"|3.8|"Male"|"White"|1.58332359151179|1.63425504799552|0.000774752847581236|3.21835339235489
"7346"|2.8|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.00053622433005482|2.98919639481654
"7355"|3.9|"Female"|"White"|1.58332359151179|1.74672299629509|0.00118589562996889|3.33123248343684
"7371"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|0.000286911918030645|3.3303334997249
"7375"|3.8|"Female"|"White"|1.58332359151179|1.74672299629509|0.000767590774866661|3.33081417858174
"7378"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000263113032525322|3.21731552647478
"7392"|3.4|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.000365009832531633|3.10256557727869
"7396"|2.9|"Female"|"White"|1.58332359151179|1.74672299629509|-0.00122633615030528|3.32882025165657
"7403"|3.1|"Female"|"White"|1.58332359151179|1.74672299629509|-1.72649425777828e-05|3.3300293228643
"7413"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00015894371628611|3.21741969579102
"7417"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|0.000125933799922316|3.21770457330723
"7421"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000507667742012583|3.21707097176529
"7433"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.000623235855469338|3.21820187536278
"7454"|3.2|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.000339282066006584|3.10186128538015
"7455"|3.2|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000190951570910169|3.32985563623596
"7460"|2.9|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000255040584857996|3.21732359892245
"7480"|3.2|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-7.38243102213264e-05|3.10212674313594
"7498"|2.7|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.00062258214121909|3.10157798530494
"7514"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000268151921559487|3.21731048758575
"7517"|3.2|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.000353822246047033|3.10255438969221
"7537"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000228340820910815|3.2173502986864
"7541"|3.3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000117117667504623|3.32992947013937
"7550"|3.5|"Male"|"White"|1.58332359151179|1.63425504799552|0.000239117048804821|3.21781775655611
"7573"|2.8|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000693913567684953|3.21688472593962
"7578"|3.8|"Female"|"White"|1.58332359151179|1.74672299629509|0.000390385234436138|3.33043697304131
"7621"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00057336938252222|3.21700527012478
"7623"|3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000487781698452692|3.32955880610842
"7626"|2.9|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000221777245277289|3.3298248105616
"7627"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|-3.81570452851944e-05|3.21754048246202
"7633"|2.8|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000658469448292254|3.21692017005901
"7646"|2.8|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000206220494143436|3.21737241901316
"7651"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|7.15632467966593e-05|3.2176502027541
"7654"|3.3|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|0.000661846618075806|2.99039446576467
"7656"|3.5|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|0.000907497242124902|2.99064011638872
"7660"|2.4|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00111598372053235|3.21646265578677
"7674"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|0.000149519875546473|3.21772815938285
"7679"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.00113477325163154|3.21871341275894
"7680"|3.1|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000381419407365379|3.32966516839951
"7683"|3.6|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|0.000508028922028273|2.99024064806862
"7691"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.0003692727145521|3.21794791222186
"7710"|3.3|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-6.50413148815062e-05|3.10213552613128
"7731"|3|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|0.000242076993613256|2.98997469614021
"7757"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|0.000180762925229602|3.21775940243254
"7770"|2.6|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.000389390088536789|2.98934322905806
"7793"|4|"Female"|"White"|1.58332359151179|1.74672299629509|0.000678594456084217|3.33072518226296
"7802"|4|"Male"|"White"|1.58332359151179|1.63425504799552|0.0011752385739997|3.21875387808131
"7814"|3.1|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|0.000188787411153058|2.98992140655775
"7833"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000232195985229029|3.21734644352208
"7843"|3.3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000289760123679835|3.32975682768319
"7852"|3.8|"Male"|"White"|1.58332359151179|1.63425504799552|0.00118579391472393|3.21876443342203
"7854"|3.7|"Female"|"White"|1.58332359151179|1.74672299629509|0.000297986481115837|3.33034457428799
"7873"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000193066689092734|3.21738557281821
"7885"|3.9|"Male"|"White"|1.58332359151179|1.63425504799552|0.00121207446643286|3.21879071397374
"7888"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.00074282909982563|3.21832146860713
"7911"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|0.000191102056922678|3.21776974156423
"7917"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|0.000329772957409135|3.21790841246472
"7928"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|7.47115219003304e-05|3.21765335102921
"7938"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000386376511781772|3.21719226299552
"7946"|3.3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000165360920316208|3.32988122688656
"7956"|2.5|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.00137612140504002|3.10082444604112
"7962"|3.7|"Male"|"White"|1.58332359151179|1.63425504799552|0.00113569961596307|3.21871433912327
"7974"|3.2|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|0.000643212955364464|2.99037583210196
"7976"|3.2|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.00058151756369265|2.9891511015829
"8022"|3.2|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|0.000194131773721095|2.98992675092032
"8030"|3.5|"Male"|"White"|1.58332359151179|1.63425504799552|0.0005779598789767|3.21815659938628
"8033"|3.8|"Male"|"White"|1.58332359151179|1.63425504799552|0.00124914723334858|3.21882778674066
"8050"|3|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|3.14492584187032e-05|2.98976406840501
"8056"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.000199276997371809|3.21777791650468
"8066"|3.8|"Female"|"White"|1.58332359151179|1.74672299629509|0.000945616697968686|3.33099220450484
"8073"|3.5|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.000756862271079155|3.10295742971724
"8079"|3|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.000479900341254562|2.98925271880534
"8105"|2.9|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|0.000104243171799434|2.98983686231839
"8109"|3.3|"Female"|"White"|1.58332359151179|1.74672299629509|0.000236508097801872|3.33028309590467
"8112"|3.8|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|0.00124351780900407|2.9909761369556
"8113"|3.4|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|0.000752071710624967|2.99048469085722
"8116"|3.5|"Male"|"White"|1.58332359151179|1.63425504799552|-3.87396071362649e-06|3.21757476554659
"8131"|3.5|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000419780518536433|3.21715885898877
"8133"|3.7|"Male"|"White"|1.58332359151179|1.63425504799552|0.00118668680314055|3.21876532631045
"8144"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.00105859812067247|3.21863723762798
"8150"|2.6|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.000763716154167428|2.98896890299243
"8166"|3.5|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|0.000952456065481218|2.99068507521208
"8170"|3.2|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|0.00053958383926991|2.99027220298586
"8172"|3.5|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.000985857837951665|3.10318642528411
